==== 站點統計 ====
站點,OK數量,NG數量,瑕疵類型,瑕疵數量
1,31,46,bp,3
1,31,46,dirty,36
1,31,46,wr,7
2,51,26,bp,2
2,51,26,dirty,20
2,51,26,wr,4
3,77,0,無,0
4,75,2,outsc,2

==== 樣品統計 ====
樣品ID,結果,瑕疵類型,瑕疵分數,超時
0,OK,dirty,0.63,-567.95
1,NG,outsc,0.88,-3892.41
2,NG,bp,0.52,-3919.20
3,NG,dirty,0.64,-3926.38
4,NG,dirty,0.80,-3900.41
5,OK,bp,0.42,-567.56
6,NG,dirty,0.82,-3899.75
7,OK,dirty,0.42,-578.58
8,OK,dirty,0.66,-575.47
9,NG,bp,0.59,-3895.57
10,NG,dirty,0.79,-3914.06
11,NG,dirty,0.58,-3917.38
12,OK,OK,0.00,-474.28
13,NG,bp,0.58,-3910.95
14,NG,wr,0.79,-3932.88
15,NG,wr,0.62,-3663.40
16,NG,dirty,0.72,-3250.57
17,NG,wr,0.85,-3263.63
18,NG,dirty,0.85,-3606.49
19,NG,dirty,0.73,-3913.21
20,NG,dirty,0.71,-3883.19
21,OK,bp,0.35,-576.96
22,NG,dirty,0.79,-3763.14
23,NG,wr,0.89,-3901.06
24,NG,dirty,0.73,-3941.37
25,NG,dirty,0.72,-3938.27
26,OK,dirty,0.62,-565.98
27,NG,dirty,0.77,-3918.04
28,NG,dirty,0.74,-3919.88
29,NG,dirty,0.62,-3914.69
30,NG,wr,0.80,-3910.98
31,OK,dirty,0.25,-562.99
32,NG,dirty,0.72,-3897.96
33,OK,bp,0.40,-593.94
34,NG,dirty,0.82,-3936.90
35,NG,dirty,0.78,-3936.41
36,NG,dirty,0.66,-3934.64
37,OK,dirty,0.47,-250.30
38,NG,dirty,0.61,-3794.54
39,NG,dirty,0.71,-3915.77
40,NG,dirty,0.52,-3928.57
41,NG,dirty,0.72,-3921.58
42,NG,wr,0.54,-3937.48
43,NG,dirty,0.79,-3413.52
44,NG,wr,0.84,-2493.31
45,OK,dirty,0.28,368.31
46,OK,dirty,0.68,-565.34
47,NG,dirty,0.74,-3908.49
48,NG,dirty,0.82,-3930.58
49,OK,dirty,0.62,-562.41
50,NG,dirty,0.57,-3930.30
51,NG,dirty,0.73,-3931.36
52,NG,wr,0.82,-3922.64
53,NG,dirty,0.74,-3877.02
54,NG,outsc,0.93,-3755.97
55,OK,OK,0.00,-513.56
56,NG,dirty,0.65,-3915.16
57,NG,bp,0.71,-3919.12
58,NG,dirty,0.73,-3906.88
59,OK,bp,0.50,-571.63
60,NG,dirty,0.82,-3938.43
61,NG,dirty,0.75,-3934.47
62,NG,dirty,0.81,-3924.75
63,NG,dirty,0.76,-3930.95
64,OK,dirty,0.48,-568.59
65,NG,dirty,0.70,-3938.43
66,NG,dirty,0.83,-3930.17
67,OK,dirty,0.30,-551.64
68,OK,outsc,0.65,-553.18
69,OK,OK,0.00,-557.48
70,OK,dirty,0.31,-556.05
71,OK,dirty,0.40,-544.12
72,OK,dirty,0.42,-397.41
73,NG,dirty,0.81,-3945.44
74,OK,dirty,0.54,-590.32
75,NG,dirty,0.77,-3939.39
76,OK,dirty,0.38,-579.38

==== 總體統計 ====
總樣品數,77
OK數量,24
NG數量,53
不良率(%),68.83

==== 瑕疵統計 ====
瑕疵類型,數量,比例
dirty,39,0.74
wr,8,0.15
bp,4,0.08
outsc,2,0.04

==== 分數分布分析 ====
瑕疵類型,樣本數量,最小值,最大值,平均值,5%分位數,25%分位數,中位數,75%分位數,95%分位數,99%分位數,推薦閾值
dirty,55,0.25,0.85,0.65,0.30,0.58,0.72,0.77,0.82,0.85,0.68
outsc,3,0.65,0.93,0.82,0.65,0.65,0.88,0.93,0.93,0.93,0.66
bp,8,0.35,0.71,0.51,0.35,0.42,0.51,0.59,0.71,0.71,0.50
OK,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
wr,8,0.54,0.89,0.77,0.54,0.79,0.81,0.85,0.89,0.89,0.00

==== ROC曲線數據 ====
瑕疵類型,閾值,真陽性率,假陽性率,準確率,F1分數
dirty,0.00,1.00,1.00,0.71,0.83
dirty,0.05,1.00,1.00,0.71,0.83
dirty,0.10,1.00,1.00,0.71,0.83
dirty,0.15,1.00,1.00,0.71,0.83
dirty,0.20,1.00,1.00,0.71,0.83
dirty,0.25,1.00,1.00,0.71,0.83
dirty,0.30,1.00,0.81,0.76,0.86
dirty,0.35,1.00,0.75,0.78,0.87
dirty,0.40,1.00,0.63,0.82,0.89
dirty,0.45,1.00,0.50,0.85,0.91
dirty,0.50,1.00,0.38,0.89,0.93
dirty,0.55,0.97,0.31,0.89,0.93
dirty,0.60,0.92,0.31,0.85,0.90
dirty,0.65,0.82,0.13,0.84,0.88
dirty,0.70,0.79,0.00,0.85,0.89
dirty,0.75,0.41,0.00,0.58,0.58
dirty,0.80,0.21,0.00,0.44,0.34
dirty,0.85,0.03,0.00,0.31,0.05
dirty,0.90,0.00,0.00,0.29,0.00
dirty,0.95,0.00,0.00,0.29,0.00

==== 混淆矩陣（使用推薦閾值）====
瑕疵類型,閾值,真陽性(TP),假陽性(FP),真陰性(TN),假陰性(FN),準確率,靈敏度,特異度
dirty,0.68,31,0,16,8,0.85,0.79,1.00
outsc,0.66,2,0,1,0,1.00,1.00,1.00
bp,0.50,4,0,4,0,1.00,1.00,1.00
OK,0.00,0,3,0,0,0.00,0.00,0.00
wr,0.00,8,0,0,0,1.00,1.00,0.00
