==== 站點統計 ====
站點,OK數量,NG數量,瑕疵類型,瑕疵數量
106,OK,dirty,0.82,10836.01
107,OK,wr,0.86,11079.49
108,OK,wr,0.89,11174.76
109,OK,wr,0.85,11878.91
110,OK,outsc,0.89,14970.97
111,OK,wr,0.86,16002.00
112,OK,wr,0.84,16262.62
113,OK,wr,0.82,16168.89
114,OK,wr,0.88,16481.41
115,OK,wr,0.78,14435.75
116,OK,wr,0.84,13718.66
117,OK,wr,0.88,13429.12
118,OK,dirty,0.84,13995.34
119,OK,wr,0.57,14237.20
120,OK,wr,0.89,15577.17
121,OK,wr,0.80,15861.22
122,OK,wr,0.85,16682.69
123,OK,wr,0.90,17061.88
124,OK,dirty,0.83,15900.65
125,OK,wr,0.85,15942.50
126,OK,wr,0.85,16790.59
127,OK,wr,0.85,17118.70
128,OK,wr,0.84,17258.12
129,OK,wr,0.87,17546.50
130,OK,wr,0.89,15286.82

==== 總體統計 ====
總樣品數,131
OK數量,131
NG數量,0
不良率(%),0.00

==== 瑕疵統計 ====
瑕疵類型,數量,比例

==== 分數分布分析 ====
瑕疵類型,樣本數量,最小值,最大值,平均值,5%分位數,25%分位數,中位數,75%分位數,95%分位數,99%分位數,推薦閾值
wr,113,0.55,0.91,0.83,0.73,0.81,0.84,0.87,0.90,0.90,0.90
outsc,7,0.81,0.91,0.87,0.81,0.84,0.87,0.90,0.91,0.91,0.91
dirty,10,0.42,0.90,0.78,0.42,0.82,0.83,0.85,0.90,0.90,0.90
OK,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

==== ROC曲線數據 ====
瑕疵類型,閾值,真陽性率,假陽性率,準確率,F1分數
wr,0.00,0.00,1.00,0.00,0.00
wr,0.05,0.00,1.00,0.00,0.00
wr,0.10,0.00,1.00,0.00,0.00
wr,0.15,0.00,1.00,0.00,0.00
wr,0.20,0.00,1.00,0.00,0.00
wr,0.25,0.00,1.00,0.00,0.00
wr,0.30,0.00,1.00,0.00,0.00
wr,0.35,0.00,1.00,0.00,0.00
wr,0.40,0.00,1.00,0.00,0.00
wr,0.45,0.00,1.00,0.00,0.00
wr,0.50,0.00,1.00,0.00,0.00
wr,0.55,0.00,1.00,0.00,0.00
wr,0.60,0.00,0.98,0.02,0.00
wr,0.65,0.00,0.96,0.04,0.00
wr,0.70,0.00,0.96,0.04,0.00
wr,0.75,0.00,0.95,0.05,0.00
wr,0.80,0.00,0.79,0.21,0.00
wr,0.85,0.00,0.44,0.56,0.00
wr,0.90,0.00,0.01,0.99,0.00
wr,0.95,0.00,0.00,1.00,0.00

==== 混淆矩陣（使用推薦閾值）====
瑕疵類型,閾值,真陽性(TP),假陽性(FP),真陰性(TN),假陰性(FN),準確率,靈敏度,特異度
wr,0.90,0,6,107,0,0.95,0.00,0.95
outsc,0.91,0,1,6,0,0.86,0.00,0.86
dirty,0.90,0,1,9,0,0.90,0.00,0.90
OK,0.00,0,1,0,0,0.00,0.00,0.00
