==== 站點統計 ====
站點,OK數量,NG數量,瑕疵類型,瑕疵數量
164,NG,outsc,0.87,-3937.00
165,NG,dirty,0.77,-3913.07
166,NG,dirty,0.54,-3942.35
167,OK,OK,0.00,-584.75
168,OK,bp,0.47,-575.91
169,OK,OK,0.00,-556.63
170,OK,dirty,0.45,-550.52
171,NG,wr,0.83,-3903.77
172,NG,dirty,0.82,-3898.88
173,NG,bp,0.61,-3936.05
174,NG,dirty,0.57,-3928.40
175,NG,dirty,0.63,-3935.02
176,NG,wr,0.88,-3934.51
177,OK,OK,0.00,-584.23
178,OK,dirty,0.65,-580.94
179,NG,dirty,0.72,-3861.84
180,OK,bp,0.46,-579.51
181,NG,dirty,0.81,-3944.59
182,NG,outsc,0.92,-3901.47
183,OK,OK,0.00,-587.56
184,NG,dirty,0.68,-3935.46
185,NG,dirty,0.86,-3931.36
186,OK,dirty,0.62,-592.15
187,NG,dirty,0.81,-3913.26
188,OK,dirty,0.26,-580.33
189,NG,dirty,0.67,-3936.39
190,NG,outsc,0.90,-3919.64
191,OK,dirty,0.30,-580.54
192,OK,wr,0.38,-583.69
193,NG,dirty,0.64,-3930.38
194,NG,dirty,0.76,-3899.40
195,OK,bp,0.42,-576.21
196,NG,dirty,0.81,-3934.18
197,NG,dirty,0.68,-3919.09
198,NG,dirty,0.78,-3930.50
199,NG,dirty,0.62,-3939.42
200,OK,dirty,0.62,-1234.80
201,NG,wr,0.83,-3930.29
202,OK,bp,0.32,-1074.00
203,OK,dirty,0.29,-1194.41
204,NG,wr,0.67,-3890.08
205,OK,OK,0.00,-1224.50
206,NG,dirty,0.79,-3932.57
207,NG,dirty,0.77,-3938.67
208,OK,OK,0.00,955.82
209,OK,bp,0.41,2770.30
210,NG,dirty,0.79,-717.43
211,OK,dirty,0.29,1861.60
212,NG,dirty,0.76,-2901.56
213,OK,dirty,0.31,-368.48
214,NG,dirty,0.77,-3303.86
215,NG,dirty,0.75,-3903.81
216,NG,bp,0.53,-3913.28
217,NG,dirty,0.73,-3914.62
218,NG,dirty,0.76,-3911.81
219,NG,dirty,0.74,-3911.65
220,OK,OK,0.00,-1238.97
221,OK,dirty,0.62,-1236.94
222,NG,dirty,0.79,-3937.07
223,NG,dirty,0.71,-3936.97
224,NG,dirty,0.79,-3942.73
225,NG,dirty,0.72,-3931.04
226,NG,dirty,0.76,-3934.05
227,OK,OK,0.00,-1209.22
228,NG,dirty,0.70,-3903.49
229,NG,dirty,0.70,-3939.42
230,NG,wr,0.81,-3943.82
231,NG,dirty,0.78,-3933.47
232,NG,dirty,0.72,-3888.21
233,NG,dirty,0.56,-3925.53
234,NG,bp,0.54,-3909.25
235,NG,bp,0.66,-3929.79
236,NG,dirty,0.82,-3916.85
237,NG,bp,0.54,-3927.97
238,OK,dirty,0.56,-1223.01
239,NG,dirty,0.51,-3915.93

==== 總體統計 ====
總樣品數,240
OK數量,66
NG數量,174
不良率(%),72.50

==== 瑕疵統計 ====
瑕疵類型,數量,比例
dirty,147,0.84
wr,12,0.07
bp,10,0.06
outsc,5,0.03

==== 分數分布分析 ====
瑕疵類型,樣本數量,最小值,最大值,平均值,5%分位數,25%分位數,中位數,75%分位數,95%分位數,99%分位數,推薦閾值
dirty,182,0.26,0.90,0.69,0.37,0.62,0.73,0.78,0.84,0.89,0.70
OK,20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
bp,17,0.32,0.66,0.50,0.32,0.46,0.53,0.55,0.66,0.66,0.49
wr,14,0.38,0.88,0.70,0.38,0.53,0.78,0.83,0.88,0.88,0.50
outsc,7,0.28,0.92,0.79,0.28,0.77,0.90,0.90,0.92,0.92,0.77

==== ROC曲線數據 ====
瑕疵類型,閾值,真陽性率,假陽性率,準確率,F1分數
dirty,0.00,1.00,1.00,0.81,0.89
dirty,0.05,1.00,1.00,0.81,0.89
dirty,0.10,1.00,1.00,0.81,0.89
dirty,0.15,1.00,1.00,0.81,0.89
dirty,0.20,1.00,1.00,0.81,0.89
dirty,0.25,1.00,1.00,0.81,0.89
dirty,0.30,1.00,0.83,0.84,0.91
dirty,0.35,1.00,0.80,0.85,0.91
dirty,0.40,1.00,0.69,0.87,0.92
dirty,0.45,1.00,0.54,0.90,0.94
dirty,0.50,1.00,0.49,0.91,0.95
dirty,0.55,0.93,0.40,0.87,0.92
dirty,0.60,0.88,0.31,0.84,0.90
dirty,0.65,0.81,0.11,0.82,0.88
dirty,0.70,0.75,0.00,0.80,0.86
dirty,0.75,0.54,0.00,0.63,0.70
dirty,0.80,0.20,0.00,0.36,0.34
dirty,0.85,0.05,0.00,0.23,0.09
dirty,0.90,0.00,0.00,0.19,0.00
dirty,0.95,0.00,0.00,0.19,0.00
OK,0.00,0.00,1.00,0.00,0.00
OK,0.05,0.00,0.00,1.00,0.00
OK,0.10,0.00,0.00,1.00,0.00
OK,0.15,0.00,0.00,1.00,0.00
OK,0.20,0.00,0.00,1.00,0.00
OK,0.25,0.00,0.00,1.00,0.00
OK,0.30,0.00,0.00,1.00,0.00
OK,0.35,0.00,0.00,1.00,0.00
OK,0.40,0.00,0.00,1.00,0.00
OK,0.45,0.00,0.00,1.00,0.00
OK,0.50,0.00,0.00,1.00,0.00
OK,0.55,0.00,0.00,1.00,0.00
OK,0.60,0.00,0.00,1.00,0.00
OK,0.65,0.00,0.00,1.00,0.00
OK,0.70,0.00,0.00,1.00,0.00
OK,0.75,0.00,0.00,1.00,0.00
OK,0.80,0.00,0.00,1.00,0.00
OK,0.85,0.00,0.00,1.00,0.00
OK,0.90,0.00,0.00,1.00,0.00
OK,0.95,0.00,0.00,1.00,0.00

==== 混淆矩陣（使用推薦閾值）====
瑕疵類型,閾值,真陽性(TP),假陽性(FP),真陰性(TN),假陰性(FN),準確率,靈敏度,特異度
dirty,0.70,110,0,35,37,0.80,0.75,1.00
OK,0.00,0,20,0,0,0.00,0.00,0.00
bp,0.49,10,0,7,0,1.00,1.00,1.00
wr,0.50,12,0,2,0,1.00,1.00,1.00
outsc,0.77,5,0,2,0,1.00,1.00,1.00
