==== 站點統計 ====
站點,OK數量,NG數量,瑕疵類型,瑕疵數量
1,171,258,bp,11
1,171,258,dirty,230
1,171,258,wr,17
2,301,128,bp,13
2,301,128,dirty,96
2,301,128,NULL_invalid,1
2,301,128,wr,18
3,429,0,無,0
4,427,2,outsc,2

==== 樣品統計 ====
樣品ID,結果,瑕疵類型,瑕疵分數,超時
0,OK,NULL_invalid,1.00,-576.06
1,OK,dirty,0.34,-567.85
2,OK,OK,0.00,-558.05
3,NG,dirty,0.72,-3912.98
4,NG,dirty,0.61,-3608.52
5,NG,dirty,0.79,-3924.41
6,OK,OK,0.00,-571.19
7,OK,dirty,0.32,-562.82
8,OK,dirty,0.64,-565.53
9,OK,dirty,0.29,-569.99
10,NG,dirty,0.67,-3902.59
11,OK,dirty,0.59,-518.17
12,OK,bp,0.32,-564.01
13,OK,OK,0.00,-546.61
14,NG,dirty,0.75,-3886.70
15,NG,dirty,0.79,-3917.98
16,NG,dirty,0.71,-3921.28
17,NG,dirty,0.78,-3914.93
18,NG,dirty,0.60,-3927.08
19,OK,dirty,0.67,-545.82
20,NG,dirty,0.62,-3919.27
21,NG,dirty,0.75,-3918.29
22,NG,dirty,0.61,-3913.86
23,OK,dirty,0.35,-526.18
24,OK,outsc,0.71,-568.03
25,NG,dirty,0.66,-3904.78
26,NG,dirty,0.56,-3930.39
27,NG,bp,0.58,-3922.51
28,OK,dirty,0.39,-563.88
29,OK,dirty,0.34,-557.72
30,NG,dirty,0.74,-3917.29
31,NG,dirty,0.62,-3909.60
32,NG,wr,0.89,-3907.00
33,NG,dirty,0.80,-3926.67
34,NG,dirty,0.80,-3922.27
35,NG,dirty,0.89,-3911.02
36,OK,dirty,0.33,-544.21
37,NG,dirty,0.75,-3896.65
38,NG,dirty,0.84,-3890.52
39,NG,dirty,0.58,-3699.05
40,NG,dirty,0.73,-3926.91
41,NG,bp,0.71,-3910.23
42,NG,dirty,0.81,-3916.72
43,NG,dirty,0.84,-3920.41
44,NG,dirty,0.76,-3916.71
45,NG,wr,0.65,-3900.55
46,NG,dirty,0.73,-3894.46
47,OK,dirty,0.43,-542.24
48,NG,bp,0.57,-3894.22
49,NG,dirty,0.76,-3916.71
50,OK,bp,0.46,-574.98
51,NG,wr,0.81,-3920.94
52,NG,wr,0.85,-3856.09
53,NG,bp,0.64,-3916.38
54,NG,dirty,0.66,-3926.84
55,NG,dirty,0.86,-3920.07
56,NG,dirty,0.82,-3901.85
57,NG,dirty,0.59,-3907.57
58,NG,dirty,0.63,-3893.26
59,NG,dirty,0.59,-3888.74
60,OK,dirty,0.62,-577.39
61,OK,outsc,0.62,-555.80
62,OK,dirty,0.46,-573.86
63,NG,dirty,0.73,-3885.09
64,OK,OK,0.00,-567.58
65,NG,wr,0.75,-3850.83
66,OK,wr,0.44,-566.77
67,OK,OK,0.00,-551.22
68,NG,wr,0.88,-3924.32
69,NG,dirty,0.85,-3925.07
70,NG,dirty,0.61,-3914.35
71,NG,dirty,0.86,-3918.11
72,NG,dirty,0.76,-3900.16
73,NG,dirty,0.83,-3915.99
74,NG,dirty,0.83,-3926.98
75,NG,dirty,0.81,-3922.10
76,NG,dirty,0.68,-3903.66
77,OK,dirty,0.41,-568.61
78,OK,outsc,0.26,-563.97
79,NG,dirty,0.73,-3925.82
80,NG,dirty,0.74,-3928.83
81,NG,wr,0.67,-3905.27
82,NG,wr,0.79,-3900.36
83,OK,bp,0.35,-551.90
84,NG,bp,0.52,-3893.72
85,NG,dirty,0.81,-3890.67
86,NG,dirty,0.69,-3895.43
87,NG,dirty,0.73,-3753.85
88,NG,dirty,0.80,-3923.90
89,NG,dirty,0.71,-3921.34
90,NG,outsc,0.88,-3902.45
91,NG,dirty,0.75,-3918.44
92,NG,dirty,0.74,-3901.22
93,NG,wr,0.52,-3908.55
94,NG,dirty,0.74,-3906.80
95,NG,wr,0.52,-3930.11
96,NG,wr,0.80,-3916.09
97,NG,dirty,0.52,-3920.36
98,OK,dirty,0.39,-574.22
99,OK,dirty,0.27,-577.68
100,OK,bp,0.34,-573.83
101,NG,dirty,0.79,-1848.88
102,NG,dirty,0.58,-260.26
103,NG,dirty,0.59,-547.92
104,OK,OK,0.00,2687.95
105,NG,dirty,0.50,-889.41
106,OK,dirty,0.54,1656.15
107,NG,dirty,0.85,-2515.17
108,NG,dirty,0.77,-3913.50
109,NG,dirty,0.66,-3890.23
110,NG,wr,0.65,-3877.01
111,NG,dirty,0.84,-3903.05
112,NG,dirty,0.76,-3901.93
113,NG,dirty,0.82,-3911.71
114,NG,wr,0.73,-3907.42
115,NG,dirty,0.74,-3884.12
116,NG,dirty,0.77,-3892.87
117,NG,wr,0.87,179.89
118,NG,dirty,0.78,-1288.13
119,NG,wr,0.75,-1545.81
120,NG,dirty,0.80,-1815.26
121,OK,wr,0.33,-562.87
122,OK,dirty,0.44,-566.05
