==== 站點統計 ====
站點,OK數量,NG數量,瑕疵類型,瑕疵數量
1,99,16,bp,1
1,99,16,dirty,15
2,99,16,bp,1
2,99,16,dirty,14
2,99,16,wr,1
3,97,18,outsc,18
4,99,16,outsc,16

==== 樣品統計 ====
樣品ID,結果,瑕疵類型,瑕疵分數,超時
0,OK,OK,0.00,-580.93
1,OK,OK,0.00,-592.74
2,OK,OK,0.00,-586.03
3,OK,bp,0.33,-581.76
4,NG,dirty,0.75,-3926.48
5,NG,dirty,0.50,-3916.43
6,NG,dirty,0.72,-3556.65
7,OK,OK,0.00,-583.55
8,OK,outsc,0.41,-582.80
9,NG,dirty,0.68,-3928.65
10,OK,OK,0.00,-558.17
11,NG,outsc,0.73,-3880.29
12,NG,outsc,0.61,-3930.80
13,OK,dirty,0.33,-570.77
14,NG,outsc,0.90,-3615.15
15,NG,outsc,0.87,-3864.11
16,NG,outsc,0.83,-3838.77
17,OK,dirty,0.27,-283.32
18,OK,bp,0.36,-489.20
19,OK,dirty,0.41,-579.84
20,NG,dirty,0.72,-3935.03
21,NG,outsc,0.53,-3939.77
22,OK,OK,0.00,-564.00
23,OK,dirty,0.48,-354.81
24,OK,bp,0.32,-586.50
25,OK,dirty,0.39,-585.81
26,OK,OK,0.00,-560.80
27,OK,OK,0.00,-578.90
28,OK,OK,0.00,-557.54
29,NG,outsc,0.75,-3926.86
30,NG,outsc,0.88,-3933.34
31,OK,OK,0.00,-584.50
32,OK,bp,0.44,-578.90
33,OK,OK,0.00,-571.09
34,OK,OK,0.00,-562.64
35,NG,dirty,0.71,-3918.47
36,OK,outsc,0.36,-564.91
37,OK,OK,0.00,-552.29
38,NG,dirty,0.78,-3896.85
39,OK,bp,0.49,-568.88
40,NG,dirty,0.58,-3938.17
41,NG,outsc,0.68,-3923.16
42,OK,dirty,0.37,-590.79
43,OK,dirty,0.37,-571.72
44,OK,bp,0.32,-509.86
45,OK,OK,0.00,-556.50
46,OK,OK,0.00,-583.81
47,OK,bp,0.34,-561.24
48,OK,bp,0.33,-583.84
49,NG,dirty,0.62,-3906.63
50,OK,OK,0.00,-561.60
51,OK,dirty,0.33,-568.97
52,NG,outsc,0.79,-3835.07
53,OK,dirty,0.26,-563.89
54,OK,OK,0.00,-552.47
55,NG,outsc,0.60,-3885.94
