==== 站點統計 ====
站點,OK數量,NG數量,瑕疵類型,瑕疵數量
1,91,23,dirty,21
1,91,23,wr,2
2,30,84,bp,7
2,30,84,dirty,77
3,96,18,outsc,18
4,100,14,outsc,14

==== 樣品統計 ====
樣品ID,結果,瑕疵類型,瑕疵分數,超時
0,NG,dirty,0.81,-3894.04
1,NG,dirty,0.66,-3921.91
2,NG,bp,0.61,-3744.02
3,NG,dirty,0.57,-3916.75
4,OK,OK,0.00,-562.70
5,OK,dirty,0.34,-456.03
6,NG,dirty,0.66,-3867.94
7,OK,bp,0.41,-354.40
8,NG,dirty,0.77,-3923.42
9,NG,dirty,0.69,-3893.84
10,NG,dirty,0.79,-3868.35
11,NG,dirty,0.78,-3890.44
12,NG,outsc,0.87,-3687.80
13,NG,bp,0.51,-3927.71
14,NG,dirty,0.70,-3913.56
15,NG,dirty,0.73,-3879.16
16,NG,outsc,0.76,-3593.05
17,NG,dirty,0.62,-3919.49
18,NG,outsc,0.80,-3923.60
19,NG,dirty,0.76,-3885.69
20,NG,outsc,0.63,-3847.57
21,NG,dirty,0.53,-3920.13
22,NG,outsc,0.89,-3829.22
23,NG,dirty,0.54,-3916.87
24,NG,bp,0.55,-3743.29
25,NG,dirty,0.81,-3922.04
26,NG,dirty,0.65,-3925.30
27,NG,dirty,0.63,-3916.22
28,NG,dirty,0.74,-3772.64
29,NG,dirty,0.71,-3912.72
30,NG,dirty,0.76,-3923.84
31,NG,dirty,0.83,-3890.95
32,OK,dirty,0.38,-554.40
33,NG,bp,0.53,-3734.65
34,NG,outsc,0.77,-3912.47
35,OK,dirty,0.28,-567.68
36,NG,dirty,0.86,-3894.33
37,OK,dirty,0.43,-538.89
38,NG,dirty,0.79,-3871.11
39,NG,dirty,0.68,-3883.50
40,NG,dirty,0.68,-3895.54
41,NG,dirty,0.73,-3888.99
42,OK,dirty,0.28,-548.93
43,NG,dirty,0.75,-3920.41
44,NG,dirty,0.69,-3923.50
45,NG,dirty,0.74,-3922.85
46,NG,dirty,0.79,-3884.77
47,NG,outsc,0.82,-3871.72
48,NG,dirty,0.70,-3887.36
49,NG,dirty,0.60,-3892.01
50,OK,dirty,0.37,-529.11
51,NG,dirty,0.58,-3892.18
52,NG,dirty,0.65,-3896.86
53,OK,outsc,0.36,-551.10
54,NG,dirty,0.78,-3894.90
55,NG,dirty,0.79,-3171.86
56,OK,bp,0.46,1529.37
57,NG,dirty,0.69,-3049.69
58,NG,bp,0.54,-3312.57
59,OK,dirty,0.40,1491.74
60,OK,dirty,0.50,729.71
61,NG,outsc,0.66,-3882.70
62,NG,dirty,0.70,-3918.65
63,NG,dirty,0.67,-3925.76
64,NG,dirty,0.79,-3923.59
65,NG,dirty,0.65,-3894.52
66,OK,dirty,0.50,-561.12
67,NG,dirty,0.69,-3779.86
68,NG,dirty,0.73,-3918.76
69,NG,dirty,0.73,-3918.01
70,NG,dirty,0.83,-3909.55
71,NG,dirty,0.55,-3849.53
72,NG,outsc,0.67,-3869.99
73,NG,dirty,0.73,-3573.09
74,NG,outsc,0.90,-3879.96
75,NG,dirty,0.60,-3894.41
76,OK,dirty,0.40,-562.04
77,NG,outsc,0.89,-3830.14
78,NG,dirty,0.77,-3923.87
79,NG,dirty,0.77,-3922.41
80,OK,dirty,0.46,-553.26
81,OK,dirty,0.49,-532.00
82,NG,dirty,0.82,-3807.00
83,NG,dirty,0.80,-3894.97
84,OK,bp,0.46,-548.27
85,NG,dirty,0.72,-3893.25
86,NG,outsc,0.86,-3881.52
87,OK,bp,0.36,-369.81
88,OK,bp,0.47,-577.55
89,OK,OK,0.00,-554.01
90,NG,dirty,0.72,-3898.01
91,OK,dirty,0.46,-543.46
92,NG,dirty,0.74,-3755.62
93,NG,dirty,0.74,-3929.90
94,NG,dirty,0.62,-3924.80
95,NG,dirty,0.65,-3889.03
96,NG,dirty,0.74,-3904.78
97,NG,dirty,0.55,-3890.25
98,NG,dirty,0.81,-3895.65
99,NG,dirty,0.72,-3825.47
100,NG,dirty,0.58,-3899.24
101,NG,dirty,0.54,-3758.68
102,NG,dirty,0.57,-3863.24
103,OK,dirty,0.46,-545.53
104,NG,dirty,0.74,-3920.72
105,NG,bp,0.55,-3898.10
106,NG,dirty,0.80,-3920.79
107,NG,dirty,0.61,-3921.79
108,NG,dirty,0.70,-3899.22
109,OK,bp,0.29,-548.81
110,NG,dirty,0.64,-3892.88
111,NG,dirty,0.72,-3899.27
