==== 站點統計 ====
站點,OK數量,NG數量,瑕疵類型,瑕疵數量
1,328,125,bp,34
1,328,125,SC,83
1,328,125,WP,6
1,328,125,deform,2
2,356,97,bp,35
2,356,97,SC,53
2,356,97,WP,8
2,356,97,deform,1
3,199,254,outsc,254
4,227,226,outsc,226

==== 樣品統計 ====
樣品ID,結果,瑕疵類型,瑕疵分數,超時
0,NG,outsc,0.81,-3873.21
1,NG,outsc,0.83,-3829.84
2,NG,outsc,0.85,-3859.80
3,NG,outsc,0.88,-3859.52
4,NG,outsc,0.78,-3936.57
5,NG,outsc,0.88,-3832.32
6,NG,outsc,0.72,-3924.36
7,NG,outsc,0.74,-3915.46
8,NG,outsc,0.87,-3859.31
9,NG,outsc,0.80,-3880.55
10,NG,outsc,0.84,-3819.51
11,NG,outsc,0.89,-3918.10
12,NG,outsc,0.86,-3952.05
13,OK,outsc,0.67,-539.97
14,NG,SC,0.87,-3855.44
15,NG,outsc,0.85,-3882.99
16,NG,bp,0.84,-3910.56
17,OK,outsc,0.68,-265.66
18,NG,outsc,0.74,-3918.61
19,NG,outsc,0.82,-3847.55
20,NG,outsc,0.80,-3863.78
21,NG,outsc,0.87,-3806.17
22,NG,outsc,0.85,-3824.66
23,NG,outsc,0.88,-3574.59
24,NG,outsc,0.89,-3702.63
25,NG,outsc,0.84,-3924.59
26,NG,outsc,0.86,-3846.27
27,NG,outsc,0.85,-3868.39
28,NG,outsc,0.85,-3863.54
29,NG,outsc,0.87,-3731.73
30,NG,outsc,0.78,-3915.90
31,OK,outsc,0.68,-561.03
32,NG,outsc,0.73,-3895.69
33,NG,outsc,0.82,-3685.48
34,NG,outsc,0.81,-3913.55
35,NG,outsc,0.77,-3792.85
36,NG,outsc,0.88,-3898.54
37,NG,outsc,0.87,-3892.34
38,NG,outsc,0.89,-3876.06
39,NG,outsc,0.70,-3871.90
40,NG,outsc,0.86,392.56
41,NG,outsc,0.93,-1951.07
42,NG,outsc,0.90,-2722.53
43,NG,outsc,0.86,-2843.92
44,NG,outsc,0.70,-2960.03
45,NG,outsc,0.84,-3748.77
46,NG,outsc,0.89,-3872.61
47,NG,outsc,0.84,-3888.88
48,NG,outsc,0.75,-3927.31
49,NG,outsc,0.85,-3897.95
50,NG,outsc,0.86,-3866.72
51,NG,outsc,0.85,-3901.03
52,NG,outsc,0.81,-3954.10
53,NG,outsc,0.90,-3843.30
54,NG,outsc,0.82,-3866.80
55,NG,SC,0.86,-3890.55
56,NG,outsc,0.91,-3885.18
57,NG,outsc,0.78,-3772.29
58,NG,outsc,0.72,-3920.28
59,NG,outsc,0.86,-3917.36
60,NG,outsc,0.86,-3548.81
61,NG,outsc,0.85,-3888.87
62,NG,outsc,0.87,-3838.49
63,NG,outsc,0.74,-3861.46
64,NG,outsc,0.84,-3882.57
65,NG,outsc,0.91,-3804.36
66,NG,outsc,0.88,-3885.58
67,NG,outsc,0.82,-3793.23
68,NG,outsc,0.91,-3783.48
69,NG,outsc,0.87,-3583.59
70,NG,outsc,0.83,-3837.17
71,NG,outsc,0.82,-3877.35
72,NG,outsc,0.88,-3741.66
73,NG,outsc,0.88,-3900.91
74,NG,outsc,0.92,-3864.49
75,NG,outsc,0.73,-3864.65
76,NG,outsc,0.87,-3727.96
77,NG,outsc,0.81,-3697.85
78,NG,outsc,0.89,-3847.19
79,NG,outsc,0.89,-3887.68
80,NG,SC,0.77,-3933.66
81,NG,outsc,0.84,-3918.40
82,NG,outsc,0.88,-3750.71
83,NG,SC,0.50,-3939.56
84,NG,outsc,0.89,-3611.70
85,NG,outsc,0.79,-3914.75
86,NG,SC,0.81,-3883.71
87,NG,outsc,0.84,-3720.23
88,NG,outsc,0.83,-3831.78
89,NG,outsc,0.86,-3906.60
90,NG,outsc,0.71,-3837.82
91,NG,SC,0.70,-3929.60
92,NG,outsc,0.91,-3823.42
93,NG,outsc,0.86,-3791.57
94,NG,outsc,0.81,-3840.39
95,OK,outsc,0.69,-556.32
96,NG,outsc,0.87,-3753.80
97,NG,outsc,0.88,-3754.19
98,NG,outsc,0.88,-3833.98
99,NG,outsc,0.87,-3873.03
100,NG,outsc,0.86,-3906.65
101,OK,OK,0.00,-366.51
102,NG,outsc,0.86,-3893.94
103,NG,outsc,0.83,-3955.57
104,NG,outsc,0.85,-3782.79
105,NG,outsc,0.86,-3899.32
106,NG,bp,0.67,-3924.68
107,NG,outsc,0.90,-3838.51
108,NG,outsc,0.84,-3760.07
109,NG,outsc,0.81,-3834.40
110,NG,outsc,0.85,-3857.91
111,NG,outsc,0.89,-3905.63
112,NG,outsc,0.89,-3894.81
113,NG,SC,0.83,-3861.65
114,NG,outsc,0.85,-3744.13
115,NG,outsc,0.91,-3893.97
116,NG,outsc,0.88,-3745.43
117,NG,outsc,0.76,-3738.78
118,NG,outsc,0.77,-3878.93
119,NG,outsc,0.86,-3906.97
120,NG,outsc,0.86,-3818.22
121,NG,outsc,0.77,-3904.48
122,NG,SC,0.78,-3925.36
123,NG,outsc,0.89,356.24
124,NG,outsc,0.88,415.11
125,NG,bp,0.75,-324.78
126,NG,outsc,0.86,-2002.02
127,NG,outsc,0.73,-2180.54
128,OK,WP,0.40,-590.42
129,NG,outsc,0.91,-3886.14
130,NG,outsc,0.83,-3864.08
131,NG,SC,0.85,-3939.29
132,NG,outsc,0.89,-3834.67
133,NG,outsc,0.89,-3578.32
134,NG,SC,0.78,-3949.66
135,NG,outsc,0.89,-3949.96
136,NG,SC,0.85,-3945.82
137,NG,outsc,0.84,-3813.58
138,NG,outsc,0.85,-3847.38
139,NG,outsc,0.85,-3774.68
140,NG,outsc,0.88,-3912.21
