==== 站點統計 ====
站點,OK數量,NG數量,瑕疵類型,瑕疵數量
outsc,0.65,0.68,0.00,0.79,0.81
outsc,0.70,0.57,0.00,0.71,0.73
outsc,0.75,0.32,0.00,0.55,0.49
outsc,0.80,0.14,0.00,0.43,0.25
outsc,0.85,0.04,0.00,0.36,0.07
outsc,0.90,0.00,0.00,0.33,0.00
outsc,0.95,0.00,0.00,0.33,0.00

==== 混淆矩陣（使用推薦閾值）====
瑕疵類型,閾值,真陽性(TP),假陽性(FP),真陰性(TN),假陰性(FN),準確率,靈敏度,特異度
bp,0.50,14,0,7,0,1.00,1.00,1.00
dirty,0.50,33,0,5,0,1.00,1.00,1.00
wr,0.00,3,0,0,0,1.00,1.00,0.00
OK,0.00,0,17,0,0,0.00,0.00,0.00
outsc,0.50,28,0,14,0,1.00,1.00,1.00
