==== 站點統計 ====
站點,OK數量,NG數量,瑕疵類型,瑕疵數量
1,14,11,INP,9
1,14,11,deform,2
2,21,4,SC,1
2,21,4,INP,3
3,24,1,OTP,1
4,25,0,無,0

==== 樣品統計 ====
樣品ID,結果,瑕疵類型,瑕疵分數,超時
0,OK,INP,0.36,-592.21
1,NG,OTP,0.71,-3977.95
2,OK,OK,0.00,-583.93
3,NG,INP,0.80,-3952.18
4,OK,OK,0.00,-558.59
5,NG,INP,0.60,-3971.27
6,OK,INP,0.48,-594.41
7,OK,OK,0.00,-592.49
8,NG,INP,0.79,-3946.84
9,NG,INP,0.69,-3944.31
10,NG,deform,1.00,-1664.20
11,NG,INP,0.86,-20.27
12,NG,INP,0.61,-1265.78
13,NG,deform,1.00,-1942.11
14,OK,OK,0.00,-243.03
15,NG,INP,0.75,-3915.09
16,OK,OK,0.00,-378.09
17,NG,SC,0.55,-3980.10
18,NG,INP,0.84,-3962.53
19,OK,OK,0.00,-594.00
20,OK,OK,0.00,-598.36
21,NG,INP,0.58,-3979.06
22,NG,INP,0.79,-3973.45
23,NG,INP,0.63,-3954.42
24,OK,INP,0.29,-581.02

==== 總體統計 ====
總樣品數,25
OK數量,10
NG數量,15
不良率(%),60.00

==== 瑕疵統計 ====
瑕疵類型,數量,比例
INP,11,0.73
deform,2,0.13
OTP,1,0.07
SC,1,0.07

==== 分數分布分析 ====
瑕疵類型,樣本數量,最小值,最大值,平均值,5%分位數,25%分位數,中位數,75%分位數,95%分位數,99%分位數,推薦閾值
INP,14,0.29,0.86,0.65,0.29,0.58,0.66,0.79,0.86,0.86,0.49
OTP,1,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.00
OK,7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
deform,2,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
SC,1,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.00

==== ROC曲線數據 ====
瑕疵類型,閾值,真陽性率,假陽性率,準確率,F1分數

==== 混淆矩陣（使用推薦閾值）====
瑕疵類型,閾值,真陽性(TP),假陽性(FP),真陰性(TN),假陰性(FN),準確率,靈敏度,特異度
INP,0.49,11,0,3,0,1.00,1.00,1.00
OTP,0.00,1,0,0,0,1.00,1.00,0.00
OK,0.00,0,7,0,0,0.00,0.00,0.00
deform,0.00,2,0,0,0,1.00,1.00,0.00
SC,0.00,1,0,0,0,1.00,1.00,0.00
