==== 站點統計 ====
站點,OK數量,NG數量,瑕疵類型,瑕疵數量
==== 瑕疵統計 ====
瑕疵類型,數量,比例
outsc,231,0.81
SC,43,0.15
bp,8,0.03
deform,1,0.00
WP,1,0.00

==== 分數分布分析 ====
瑕疵類型,樣本數量,最小值,最大值,平均值,5%分位數,25%分位數,中位數,75%分位數,95%分位數,99%分位數,推薦閾值
outsc,242,0.29,0.93,0.84,0.70,0.82,0.86,0.88,0.90,0.92,0.70
SC,46,0.34,0.86,0.71,0.43,0.63,0.74,0.81,0.85,0.86,0.44
deform,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
bp,15,0.28,0.85,0.55,0.28,0.39,0.50,0.77,0.85,0.85,0.44
WP,2,0.48,0.72,0.60,0.48,0.48,0.60,0.72,0.72,0.72,0.49
OK,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

==== ROC曲線數據 ====
瑕疵類型,閾值,真陽性率,假陽性率,準確率,F1分數
outsc,0.00,1.00,1.00,0.95,0.98
outsc,0.05,1.00,1.00,0.95,0.98
outsc,0.10,1.00,1.00,0.95,0.98
outsc,0.15,1.00,1.00,0.95,0.98
outsc,0.20,1.00,1.00,0.95,0.98
outsc,0.25,1.00,1.00,0.95,0.98
outsc,0.30,1.00,0.91,0.96,0.98
outsc,0.35,1.00,0.91,0.96,0.98
outsc,0.40,1.00,0.82,0.96,0.98
outsc,0.45,1.00,0.73,0.97,0.98
outsc,0.50,1.00,0.55,0.98,0.99
outsc,0.55,1.00,0.45,0.98,0.99
outsc,0.60,1.00,0.27,0.99,0.99
outsc,0.65,1.00,0.27,0.99,0.99
outsc,0.70,1.00,0.00,1.00,1.00
outsc,0.75,0.94,0.00,0.95,0.97
outsc,0.80,0.87,0.00,0.87,0.93
outsc,0.85,0.61,0.00,0.63,0.76
outsc,0.90,0.09,0.00,0.13,0.17
outsc,0.95,0.00,0.00,0.05,0.00
SC,0.00,1.00,1.00,0.93,0.97
SC,0.05,1.00,1.00,0.93,0.97
SC,0.10,1.00,1.00,0.93,0.97
SC,0.15,1.00,1.00,0.93,0.97
SC,0.20,1.00,1.00,0.93,0.97
SC,0.25,1.00,1.00,0.93,0.97
SC,0.30,1.00,1.00,0.93,0.97
SC,0.35,1.00,0.67,0.96,0.98
SC,0.40,1.00,0.33,0.98,0.99
SC,0.45,1.00,0.00,1.00,1.00
SC,0.50,1.00,0.00,1.00,1.00
SC,0.55,0.93,0.00,0.93,0.96
SC,0.60,0.86,0.00,0.87,0.93
SC,0.65,0.77,0.00,0.78,0.87
SC,0.70,0.72,0.00,0.74,0.84
SC,0.75,0.49,0.00,0.52,0.66
SC,0.80,0.30,0.00,0.35,0.46
SC,0.85,0.12,0.00,0.17,0.21
SC,0.90,0.00,0.00,0.07,0.00
SC,0.95,0.00,0.00,0.07,0.00

==== 混淆矩陣（使用推薦閾值）====
瑕疵類型,閾值,真陽性(TP),假陽性(FP),真陰性(TN),假陰性(FN),準確率,靈敏度,特異度
outsc,0.70,231,0,11,0,1.00,1.00,1.00
SC,0.44,43,0,3,0,1.00,1.00,1.00
deform,0.00,1,0,0,0,1.00,1.00,0.00
bp,0.44,8,0,7,0,1.00,1.00,1.00
WP,0.49,1,0,1,0,1.00,1.00,1.00
OK,0.00,0,4,0,0,0.00,0.00,0.00
