==== 站點統計 ====
站點,OK數量,NG數量,瑕疵類型,瑕疵數量
1,160,69,bp,9
1,160,69,SC,54
1,160,69,WP,4
1,160,69,deform,2
2,141,88,bp,43
2,141,88,SC,38
2,141,88,WP,4
2,141,88,deform,3
3,75,154,outsc,154
4,88,141,outsc,141

==== 樣品統計 ====
樣品ID,結果,瑕疵類型,瑕疵分數,超時
0,NG,outsc,0.80,-3952.19
1,NG,outsc,0.91,-3906.43
2,NG,outsc,0.91,-3897.42
3,NG,outsc,0.85,-3930.23
4,NG,outsc,0.83,-3880.95
5,OK,outsc,0.61,-578.50
6,NG,outsc,0.88,-3601.86
7,NG,outsc,0.85,-3909.03
8,NG,outsc,0.85,-3898.24
9,NG,outsc,0.78,-3832.18
10,NG,outsc,0.90,-3873.96
11,NG,outsc,0.88,-3882.04
12,NG,SC,0.74,-3948.45
13,NG,outsc,0.87,-3765.11
14,NG,outsc,0.88,-3932.10
15,NG,outsc,0.86,-3702.59
16,NG,outsc,0.85,-3617.75
17,NG,outsc,0.89,-3881.73
18,NG,outsc,0.84,-3936.78
19,NG,outsc,0.89,-3870.03
20,NG,outsc,0.87,-3940.69
21,NG,outsc,0.90,-3880.54
22,NG,outsc,0.85,-3809.14
23,NG,outsc,0.90,-3902.27
24,NG,outsc,0.86,-3854.25
25,NG,outsc,0.89,-3938.32
26,NG,bp,0.81,-3943.36
27,NG,outsc,0.86,-3641.12
28,OK,bp,0.34,-581.61
29,NG,outsc,0.82,-3779.19
30,OK,outsc,0.66,-465.03
31,NG,bp,0.66,-3943.34
32,NG,outsc,0.79,-3923.07
33,NG,SC,0.84,-3951.51
34,NG,outsc,0.87,-3903.24
35,NG,outsc,0.89,-3841.67
36,NG,outsc,0.82,-3896.48
37,NG,outsc,0.88,-3894.01
38,NG,outsc,0.79,-3924.62
39,NG,outsc,0.84,-3804.58
40,NG,outsc,0.88,-3923.89
41,NG,outsc,0.84,-3790.03
42,NG,SC,0.83,-3951.67
43,NG,SC,0.83,-3954.34
44,NG,bp,0.51,-3949.47
45,NG,outsc,0.90,-3581.22
46,NG,outsc,0.73,-3861.31
47,NG,outsc,0.83,-3641.89
48,NG,outsc,0.71,-3813.51
49,NG,outsc,0.87,-3808.56
50,OK,OK,0.00,-578.11
51,NG,SC,0.76,-3772.34
52,NG,outsc,0.80,-3955.25
53,NG,outsc,0.81,-3894.66
54,NG,SC,0.70,-3942.54
55,OK,bp,0.27,-581.94
56,NG,outsc,0.85,-3701.94
57,NG,deform,1.00,-3682.08
58,NG,outsc,0.77,-3888.21
59,NG,SC,0.78,-3716.30
60,NG,bp,0.82,-3860.36
61,NG,outsc,0.93,-3939.77
62,NG,outsc,0.88,-3840.81
63,NG,outsc,0.78,-3914.66
64,NG,outsc,0.83,-3906.10
65,NG,outsc,0.82,-3540.50
66,NG,SC,0.85,-3892.87
67,NG,outsc,0.85,-3831.25
68,NG,bp,0.72,-3957.02
69,NG,outsc,0.71,-3929.51
70,NG,outsc,0.92,-3841.87
71,NG,outsc,0.86,-3903.29
72,NG,outsc,0.71,-3597.57
73,NG,outsc,0.80,-3842.16
74,NG,outsc,0.89,-3952.24
75,NG,outsc,0.90,-3878.24
76,NG,outsc,0.86,-3904.99
77,NG,outsc,0.87,-3884.28
78,NG,outsc,0.90,-3925.94
79,NG,outsc,0.90,-3805.91
80,NG,outsc,0.87,-3845.12
81,NG,bp,0.81,-3771.34
82,OK,outsc,0.65,-586.55
83,NG,outsc,0.85,-3805.38
84,NG,outsc,0.80,-3910.89
85,NG,outsc,0.86,-3925.36
86,NG,outsc,0.89,-3803.09
87,NG,outsc,0.84,-3947.51
88,OK,outsc,0.67,-419.67
89,NG,bp,0.52,-3907.15
90,NG,outsc,0.77,-3576.46
91,NG,outsc,0.90,-3695.05
92,NG,outsc,0.91,-3736.85
93,NG,outsc,0.81,-3941.70
94,NG,outsc,0.85,-3908.52
95,NG,outsc,0.79,-3821.47
96,OK,bp,0.48,-547.93
97,NG,outsc,0.87,-3951.84
98,NG,outsc,0.84,-3925.97
99,NG,outsc,0.87,-3595.12
100,OK,outsc,0.57,1568.06
101,NG,outsc,0.82,-233.68
102,NG,outsc,0.83,-406.74
103,OK,SC,0.30,2678.30
104,NG,SC,0.72,-625.95
105,NG,outsc,0.89,-752.72
106,NG,outsc,0.90,-1073.88
107,NG,outsc,0.84,-1274.23
108,NG,outsc,0.86,-3261.74
109,NG,SC,0.51,-3837.25
110,NG,SC,0.77,-3952.67
111,OK,outsc,0.62,-581.68
112,NG,outsc,0.84,-3892.74
113,NG,outsc,0.85,-3825.89
114,NG,outsc,0.82,-3902.24
115,NG,outsc,0.81,-3865.91
116,NG,outsc,0.86,-3881.55
117,NG,SC,0.52,-3679.38
118,NG,outsc,0.87,-3866.34
119,NG,outsc,0.78,-3941.87
120,OK,bp,0.28,-572.88
121,NG,outsc,0.83,-3923.52
122,NG,outsc,0.88,-3800.62
123,NG,SC,0.81,-3874.74
124,NG,outsc,0.82,-3954.80
125,NG,outsc,0.88,-3631.78
126,NG,outsc,0.88,-3736.24
127,NG,outsc,0.89,-3928.25
128,OK,outsc,0.66,-516.04
129,NG,outsc,0.85,-3664.60
130,NG,outsc,0.90,-3860.78
131,NG,outsc,0.83,-3846.05
132,NG,outsc,0.74,-3957.66
133,NG,bp,0.82,-3946.36
