==== 站點統計 ====
站點,OK數量,NG數量,瑕疵類型,瑕疵數量
61,NG,outsc,0.81,-3789.53
62,NG,outsc,0.86,-3756.28
63,NG,outsc,0.89,-3752.47
64,NG,outsc,0.93,-3783.60
65,NG,outsc,0.74,-3795.60
66,NG,bp,0.70,-3789.71
67,OK,bp,0.47,-546.73
68,NG,bp,0.51,-3790.14
69,NG,outsc,0.92,-3752.54
70,NG,outsc,0.90,-3754.64
71,NG,outsc,0.87,-3761.59
72,NG,bp,0.65,-3780.06
73,NG,SC,0.80,-3789.21
74,NG,outsc,0.91,-3759.98
75,OK,OK,0.00,-547.00
76,NG,outsc,0.91,-3776.09
77,NG,outsc,0.90,-3774.83
78,OK,outsc,0.37,-511.78
79,NG,outsc,0.90,-3764.93
80,NG,SC,0.84,-3782.63
81,NG,outsc,0.89,-3766.36
82,NG,bp,0.64,-3788.40
83,NG,outsc,0.76,-3806.38
84,OK,bp,0.43,-539.86
85,NG,outsc,0.95,-3763.88
86,NG,outsc,0.79,-3765.58
87,OK,bp,0.33,-537.85
88,NG,outsc,0.81,-3786.99
89,NG,SC,0.80,-3784.00
90,NG,outsc,0.91,-3515.79
91,NG,SC,0.52,-3794.77
92,NG,outsc,0.93,-3811.64
93,NG,outsc,0.93,-3814.15
94,NG,outsc,0.63,-3824.24
95,NG,outsc,0.92,-3820.97
96,NG,outsc,0.91,-3804.02
97,NG,WP,0.80,-3826.12
98,NG,outsc,0.89,-3811.40
99,NG,outsc,0.86,-3820.54
100,NG,outsc,0.93,-3793.44
101,NG,outsc,0.93,-3790.52
102,NG,outsc,0.70,-3784.20
103,NG,SC,0.86,-3796.75
104,NG,outsc,0.92,-3793.80
105,NG,outsc,0.76,-3773.19
106,NG,outsc,0.77,-3786.48
107,NG,outsc,0.82,-3780.74
108,NG,SC,0.79,-3792.18
109,NG,outsc,0.87,-3789.69
110,NG,outsc,0.90,-3767.10
111,NG,outsc,0.81,-3784.76
112,NG,deform,1.00,-3783.83
113,NG,outsc,0.78,-3761.90
114,NG,SC,0.88,-3777.32
115,NG,bp,0.50,-3786.53
116,NG,outsc,0.90,-3769.04
117,NG,outsc,0.74,-3790.90
118,NG,WP,0.78,-3786.06
119,NG,outsc,0.74,-3771.74
120,NG,outsc,0.88,-3771.24
121,NG,outsc,0.86,-3767.01
122,NG,outsc,0.92,-3730.36
123,NG,outsc,0.90,-3742.24
124,NG,outsc,0.89,-3766.10
125,NG,outsc,0.90,-3774.25
126,NG,outsc,0.92,-3764.21
127,NG,outsc,0.77,-3774.14
128,NG,outsc,0.89,-3763.29
129,NG,outsc,0.89,-3781.59
130,NG,outsc,0.89,-3791.15
131,NG,SC,0.81,-3761.05
132,NG,outsc,0.91,-3778.72
133,NG,outsc,0.90,-3782.57
134,NG,SC,0.80,-3778.06
135,NG,outsc,0.80,-3759.37
136,NG,outsc,0.92,-3774.54
137,NG,outsc,0.72,-3758.16
138,NG,SC,0.78,-3784.97
139,NG,outsc,0.91,-3519.95
140,NG,SC,0.81,-3810.77
141,NG,outsc,0.84,-3819.85
142,NG,outsc,0.77,-3809.68
143,NG,SC,0.88,-3829.78
144,NG,SC,0.80,-3816.06
145,NG,outsc,0.91,-3804.32
146,NG,outsc,0.92,-3812.29
147,NG,outsc,0.94,-3778.92
148,NG,outsc,0.73,-3805.67
149,NG,outsc,0.93,-3791.94
150,NG,outsc,0.85,-3810.17
151,NG,outsc,0.90,-3760.39
152,NG,outsc,0.73,-3792.32
153,NG,outsc,0.86,-3786.32
154,NG,outsc,0.77,-3759.42
155,NG,outsc,0.93,-3775.35
156,OK,SC,0.41,-541.72
157,NG,outsc,0.91,-3771.50
158,OK,SC,0.30,-541.52
159,NG,outsc,0.86,-3781.92
160,NG,outsc,0.78,-3769.53
161,NG,outsc,0.77,-3770.57
162,NG,outsc,0.76,-3775.30
163,NG,outsc,0.91,-3787.69
164,NG,outsc,0.75,-3791.61
165,NG,outsc,0.90,-3762.32
166,NG,outsc,0.88,-3783.23
167,NG,outsc,0.89,-3772.24
168,NG,outsc,0.90,-3770.90
169,NG,outsc,0.83,-3795.93
170,NG,outsc,0.86,-3753.11
171,NG,outsc,0.78,-3772.04
172,NG,outsc,0.92,-3753.60
173,NG,outsc,0.78,-3786.82
174,NG,outsc,0.78,-3779.63
175,NG,outsc,0.94,-3773.74
176,NG,outsc,0.87,-3770.22
177,NG,outsc,0.79,-3792.47
178,OK,outsc,0.31,-537.45
179,NG,outsc,0.89,-3769.14
180,NG,outsc,0.92,-3772.26
181,OK,OK,0.00,-540.46
182,NG,outsc,0.90,-3768.93
183,NG,outsc,0.71,-3784.53
184,NG,outsc,0.80,-3764.42
185,NG,outsc,0.92,-3779.23
186,NG,outsc,0.78,-3780.29
187,NG,outsc,0.93,-3755.71
188,NG,outsc,0.90,-3770.43
189,NG,outsc,0.90,-3752.15
190,NG,deform,1.00,-3787.58
191,NG,outsc,0.80,-3786.40
192,NG,outsc,0.91,-1984.09
193,NG,SC,0.82,-2232.31
194,NG,outsc,0.90,-2516.84
195,NG,outsc,0.94,-2817.68
196,NG,outsc,0.91,-3142.60
197,NG,outsc,0.85,-1742.56
198,NG,bp,0.53,223.75
199,NG,outsc,0.92,-1.87
200,NG,outsc,0.88,-247.38
201,NG,outsc,0.90,-501.74
202,NG,outsc,0.92,-780.41
203,NG,outsc,0.90,-1065.02
204,OK,OK,0.00,1897.04
205,NG,outsc,0.80,-1610.93
206,NG,outsc,0.91,-1871.05
207,NG,outsc,0.67,-2127.13
208,OK,bp,0.43,868.29
209,NG,outsc,0.73,-2652.44
210,NG,SC,0.81,-2893.37
211,NG,outsc,0.76,-3174.36
212,NG,SC,0.83,-3463.56
213,NG,outsc,0.76,-3724.44
214,NG,outsc,0.88,-3776.63
215,OK,SC,0.43,-560.94
216,NG,outsc,0.88,-3808.23
217,NG,outsc,0.77,-3809.85
218,NG,outsc,0.85,-3789.92
219,NG,outsc,0.92,-3773.41
220,NG,outsc,0.73,-3785.37
221,NG,outsc,0.88,-3773.52
222,NG,outsc,0.91,-3789.68
223,NG,outsc,0.91,-3769.67
224,OK,outsc,0.44,-540.86
225,NG,outsc,0.88,-3780.24
226,NG,outsc,0.87,-3781.62
227,NG,outsc,0.84,-3764.12
228,NG,SC,0.87,-3764.94
229,NG,outsc,0.91,-3760.09
230,NG,outsc,0.94,-3767.12
231,NG,outsc,0.86,-3764.66
232,NG,SC,0.84,-3770.34
233,NG,outsc,0.92,-3723.40
234,NG,SC,0.80,-3776.06
235,NG,outsc,0.90,-3769.17
236,NG,outsc,0.83,-3773.76
237,NG,outsc,0.83,-3776.34
238,NG,outsc,0.89,-3785.53
239,NG,outsc,0.91,-3766.00
240,NG,outsc,0.87,-3773.90
241,NG,SC,0.75,-3779.70
242,NG,outsc,0.90,-3773.06
243,NG,outsc,0.94,-3727.88
244,NG,outsc,0.73,-3777.61
245,NG,outsc,0.91,-3741.20
246,NG,outsc,0.79,-3752.45
247,NG,outsc,0.89,-3762.86
248,NG,outsc,0.89,-3783.23
249,NG,outsc,0.71,-3773.81
250,NG,outsc,0.80,-3776.50
251,NG,outsc,0.90,-3734.27
252,NG,outsc,0.81,-3755.32
253,NG,bp,0.86,-3775.50
254,NG,outsc,0.91,-3780.26
255,NG,outsc,0.89,-3749.07
256,NG,SC,0.59,-3772.72
257,NG,outsc,0.65,-3769.25
258,OK,OK,0.00,-534.67
259,NG,outsc,0.56,-3782.21
260,NG,outsc,0.84,-3776.47
261,NG,outsc,0.90,-3781.23
262,NG,SC,0.74,-3789.41
263,NG,outsc,0.90,-3765.80
264,NG,outsc,0.91,-3778.86
265,NG,outsc,0.89,-3783.12
266,NG,outsc,0.82,-3793.83
267,NG,outsc,0.89,-3757.10
268,NG,SC,0.80,-3775.78
269,NG,outsc,0.83,-3769.00
270,NG,outsc,0.89,-3763.61
271,NG,SC,0.66,-3484.57
272,NG,outsc,0.85,-3765.16
273,NG,outsc,0.92,-3815.60
274,NG,outsc,0.84,-3812.38
275,NG,outsc,0.81,-3811.35
276,NG,SC,0.69,-3824.53
277,NG,outsc,0.93,-3819.95
278,NG,outsc,0.91,-3809.49
279,NG,outsc,0.59,-3820.28
280,NG,outsc,0.92,-3812.92
281,NG,outsc,0.92,-3811.76
282,NG,outsc,0.91,-3790.35
283,OK,OK,0.00,-547.59
284,NG,outsc,0.90,-3803.84
285,NG,outsc,0.69,-3783.63
286,NG,outsc,0.76,-3784.74
287,NG,outsc,0.82,-3787.50
288,NG,outsc,0.75,-3792.27
289,NG,outsc,0.90,-3789.25
290,OK,OK,0.00,-543.00
291,NG,SC,0.80,-3781.79
292,NG,outsc,0.92,-3735.25
293,NG,outsc,0.84,-3775.92
294,NG,SC,0.85,-3790.92
295,NG,outsc,0.82,-3777.70
296,NG,outsc,0.92,-3736.51
297,NG,outsc,0.90,-3771.08
298,NG,outsc,0.90,-3779.23
299,NG,outsc,0.86,-3770.17
300,NG,outsc,0.92,-3759.62
301,NG,outsc,0.68,-3774.36
302,NG,outsc,0.90,-3765.28
303,NG,SC,0.81,-3784.98
304,NG,outsc,0.75,-3778.83
305,NG,SC,0.87,-3789.30
306,NG,outsc,0.93,-3772.55
307,NG,outsc,0.93,-3781.30
308,NG,outsc,0.89,-3749.42
309,NG,outsc,0.93,-3770.77

==== 總體統計 ====
總樣品數,310
OK數量,23
NG數量,287
不良率(%),92.58

==== 瑕疵統計 ====
瑕疵類型,數量,比例
outsc,235,0.82
SC,33,0.11
bp,12,0.04
WP,4,0.01
deform,3,0.01

==== 分數分布分析 ====
瑕疵類型,樣本數量,最小值,最大值,平均值,5%分位數,25%分位數,中位數,75%分位數,95%分位數,99%分位數,推薦閾值
bp,17,0.33,0.86,0.61,0.33,0.47,0.64,0.74,0.86,0.86,0.47
SC,37,0.30,0.88,0.75,0.41,0.74,0.80,0.83,0.88,0.88,0.44
outsc,240,0.31,0.95,0.85,0.68,0.80,0.89,0.91,0.93,0.94,0.49
OK,9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WP,4,0.74,0.80,0.76,0.74,0.74,0.76,0.80,0.80,0.80,0.00
deform,3,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00

==== ROC曲線數據 ====
瑕疵類型,閾值,真陽性率,假陽性率,準確率,F1分數
SC,0.00,1.00,1.00,0.89,0.94
SC,0.05,1.00,1.00,0.89,0.94
SC,0.10,1.00,1.00,0.89,0.94
SC,0.15,1.00,1.00,0.89,0.94
SC,0.20,1.00,1.00,0.89,0.94
SC,0.25,1.00,1.00,0.89,0.94
SC,0.30,1.00,0.75,0.92,0.96
SC,0.35,1.00,0.75,0.92,0.96
SC,0.40,1.00,0.75,0.92,0.96
SC,0.45,1.00,0.00,1.00,1.00
SC,0.50,1.00,0.00,1.00,1.00
SC,0.55,0.97,0.00,0.97,0.98
SC,0.60,0.91,0.00,0.92,0.95
SC,0.65,0.91,0.00,0.92,0.95
SC,0.70,0.85,0.00,0.86,0.92
SC,0.75,0.79,0.00,0.81,0.88
SC,0.80,0.70,0.00,0.73,0.82
SC,0.85,0.21,0.00,0.30,0.35
SC,0.90,0.00,0.00,0.11,0.00
SC,0.95,0.00,0.00,0.11,0.00
outsc,0.00,1.00,1.00,0.98,0.99
outsc,0.05,1.00,1.00,0.98,0.99
outsc,0.10,1.00,1.00,0.98,0.99
outsc,0.15,1.00,1.00,0.98,0.99
outsc,0.20,1.00,1.00,0.98,0.99
outsc,0.25,1.00,1.00,0.98,0.99
outsc,0.30,1.00,1.00,0.98,0.99
outsc,0.35,1.00,0.80,0.98,0.99
outsc,0.40,1.00,0.60,0.99,0.99
outsc,0.45,1.00,0.20,1.00,1.00
outsc,0.50,1.00,0.00,1.00,1.00
outsc,0.55,1.00,0.00,1.00,1.00
outsc,0.60,0.99,0.00,0.99,1.00
outsc,0.65,0.98,0.00,0.98,0.99
outsc,0.70,0.96,0.00,0.96,0.98
outsc,0.75,0.89,0.00,0.90,0.94
outsc,0.80,0.77,0.00,0.78,0.87
outsc,0.85,0.65,0.00,0.66,0.79
outsc,0.90,0.39,0.00,0.40,0.56
outsc,0.95,0.00,0.00,0.02,0.00

==== 混淆矩陣（使用推薦閾值）====
瑕疵類型,閾值,真陽性(TP),假陽性(FP),真陰性(TN),假陰性(FN),準確率,靈敏度,特異度
bp,0.47,12,0,5,0,1.00,1.00,1.00
SC,0.44,33,0,4,0,1.00,1.00,1.00
outsc,0.49,235,0,5,0,1.00,1.00,1.00
OK,0.00,0,9,0,0,0.00,0.00,0.00
WP,0.00,4,0,0,0,1.00,1.00,0.00
deform,0.00,3,0,0,0,1.00,1.00,0.00
