==== 站點統計 ====
站點,OK數量,NG數量,瑕疵類型,瑕疵數量
1,115,11,bp,6
1,115,11,SC,4
1,115,11,deform,1
2,74,52,bp,46
2,74,52,SC,6
3,118,8,outsc,8
4,117,9,outsc,9

==== 樣品統計 ====
樣品ID,結果,瑕疵類型,瑕疵分數,超時
0,NG,bp,0.68,-3950.14
1,NG,bp,0.52,-3946.61
2,NG,bp,0.71,-3935.55
3,NG,bp,0.79,-3932.13
4,NG,bp,0.82,-3931.22
5,OK,OK,0.00,-211.09
6,NG,SC,0.87,-3954.44
7,NG,outsc,0.52,-3897.50
8,OK,bp,0.38,-573.29
9,NG,bp,0.69,-3941.12
10,OK,bp,0.49,-563.48
11,OK,bp,0.46,-557.72
12,OK,outsc,0.36,-522.84
13,OK,SC,0.28,-327.66
14,OK,bp,0.28,-584.00
15,NG,bp,0.59,-3956.70
16,OK,OK,0.00,-576.62
17,NG,outsc,0.58,-3927.53
18,NG,bp,0.62,-3925.37
19,NG,bp,0.55,-3921.64
20,OK,bp,0.30,-340.86
21,NG,bp,0.81,-3949.88
22,OK,OK,0.00,-578.72
23,NG,bp,0.54,-3947.79
24,OK,bp,0.47,-555.90
25,OK,OK,0.00,-281.50
26,NG,bp,0.52,-3953.44
27,OK,bp,0.40,-587.11
28,NG,bp,0.57,-3952.42
29,OK,SC,0.47,-370.90
30,OK,OK,0.00,-589.97
31,NG,bp,0.60,-3957.58
32,OK,OK,0.00,-581.94
33,OK,OK,0.00,-575.87
34,OK,OK,0.00,-565.59
35,OK,outsc,0.41,-241.87
36,NG,bp,0.52,-3957.65
37,NG,SC,0.84,-3950.62
38,OK,OK,0.00,-576.50
39,OK,bp,0.36,-557.96
40,OK,bp,0.25,-547.37
41,OK,bp,0.29,-557.01
42,OK,OK,0.00,-554.86
43,NG,bp,0.67,-3913.46
44,NG,outsc,0.69,-3912.36
45,NG,bp,0.54,-3921.30
46,OK,bp,0.39,-377.36
47,NG,bp,0.52,-3960.12
48,OK,bp,0.43,-585.03
49,OK,SC,0.49,-416.11
50,NG,bp,0.82,-3955.28
51,OK,OK,0.00,-590.62
52,OK,bp,0.27,-584.46
53,OK,SC,0.27,-572.54
54,OK,OK,0.00,-515.48
55,NG,bp,0.76,-3899.38
56,OK,bp,0.31,-317.03
57,NG,bp,0.71,-3959.84
58,OK,OK,0.00,-592.26
59,NG,outsc,0.70,-3934.45
60,NG,SC,0.56,-3933.82
61,OK,outsc,0.33,-551.31
62,NG,outsc,0.75,-3894.60
63,NG,SC,0.81,-3957.89
64,NG,bp,0.67,-3959.19
65,OK,bp,0.43,-585.55
66,OK,bp,0.49,-579.52
67,OK,bp,0.45,-563.44
68,NG,outsc,0.75,-3876.08
69,OK,bp,0.27,-549.82
70,OK,outsc,0.46,-261.79
71,OK,OK,0.00,-587.12
72,NG,SC,0.69,-3954.48
73,NG,bp,0.58,-3946.78
74,OK,bp,0.36,-578.88
75,OK,outsc,0.39,-573.58
76,NG,bp,0.57,-1871.39
77,NG,SC,0.63,-1385.38
78,NG,bp,0.78,-1361.74
