==== 站點統計 ====
站點,OK數量,NG數量,瑕疵類型,瑕疵數量
108,NG,bp,0.56,-2291.24
109,NG,SC,0.80,-2520.22
110,OK,OK,0.00,-1279.29
111,OK,outsc,0.43,-1264.72
112,NG,outsc,0.74,-3893.42
113,OK,outsc,0.51,-1196.99
114,NG,WP,0.65,-3907.82
115,OK,OK,0.00,-1219.64
116,NG,outsc,0.75,-3935.60
117,OK,OK,0.00,-1273.53
118,OK,OK,0.00,-1279.52
119,NG,outsc,0.79,-3909.02
120,NG,SC,0.62,-3947.15
121,OK,OK,0.00,-1265.02
122,NG,SC,0.65,-3892.60
123,OK,SC,0.36,-1119.97
124,OK,bp,0.38,-1280.33
125,OK,bp,0.27,-1264.50
126,OK,outsc,0.25,-1273.17
127,OK,OK,0.00,-1226.70
128,OK,WP,0.26,-1255.48
129,NG,outsc,0.77,-3898.22
130,NG,bp,0.51,-3904.45
131,NG,SC,0.75,-3920.64
132,OK,outsc,0.47,-1222.44
133,OK,SC,0.26,-1064.00
134,NG,deform,1.00,-3907.70
135,NG,outsc,0.83,-3954.75
136,OK,outsc,0.40,-1247.61
137,NG,bp,0.60,-3946.62
138,OK,SC,0.48,-1249.27
139,OK,bp,0.33,-1257.31
140,OK,OK,0.00,-1256.92
141,NG,bp,0.66,-3877.40
142,NG,SC,0.61,-3829.09
143,OK,OK,0.00,-1277.38
144,OK,SC,0.30,-1276.23
145,OK,outsc,0.53,-1255.67
146,OK,bp,0.48,-1278.37
147,OK,bp,0.26,-1254.74
148,OK,outsc,0.54,-1236.35
149,NG,outsc,0.83,-3900.45
150,OK,SC,0.29,-382.51
151,NG,outsc,0.78,-3909.19
152,NG,SC,0.64,-3953.49
153,OK,outsc,0.26,-553.24
154,OK,OK,0.00,-582.75
155,OK,outsc,0.69,-577.30
156,NG,SC,0.58,-3957.25
157,NG,bp,0.69,-3958.65
158,OK,bp,0.41,-578.36
159,NG,bp,0.57,-3952.90
160,NG,bp,0.52,-3947.47
161,NG,outsc,0.89,-3839.33
162,OK,OK,0.00,-556.59
163,NG,outsc,0.88,-3883.92
164,OK,bp,0.27,-512.84
165,NG,bp,0.59,-3844.27
166,OK,outsc,0.57,-308.63
167,OK,OK,0.00,-557.65
168,OK,outsc,0.29,-559.70
169,NG,outsc,0.85,-3954.98
170,OK,bp,0.29,-585.84
171,OK,OK,0.00,-561.50
172,NG,SC,0.70,-3944.80
173,OK,outsc,0.46,-558.05
174,OK,outsc,0.44,-541.63
175,OK,SC,0.27,-556.38
176,OK,bp,0.28,-540.23
177,OK,OK,0.00,-324.00
178,NG,SC,0.77,-3916.35
179,OK,bp,0.30,-585.00
180,OK,OK,0.00,-584.74
181,OK,outsc,0.42,-555.03
182,OK,OK,0.00,-588.04
183,OK,WP,0.49,-587.13
184,OK,bp,0.40,-545.23
185,OK,OK,0.00,-579.52
186,OK,OK,0.00,-572.82
187,NG,outsc,0.82,-3923.12
188,NG,outsc,0.86,-3854.07
189,OK,outsc,0.54,-537.05
190,OK,bp,0.26,3766.73
191,OK,OK,0.00,3363.65
192,OK,OK,0.00,885.42
193,OK,bp,0.41,649.18
194,NG,SC,0.51,-2919.16
195,OK,SC,0.43,29.38
196,NG,WP,0.63,-3574.25
197,NG,bp,0.56,-3927.73
198,OK,OK,0.00,-546.43
199,OK,bp,0.40,-566.27
200,OK,bp,0.40,-555.38
201,NG,SC,0.83,-3905.22
202,OK,OK,0.00,-255.09
203,NG,bp,0.53,-3958.46
204,NG,outsc,0.80,-3958.05
205,NG,bp,0.70,-3947.12
206,OK,OK,0.00,-586.75
207,OK,outsc,0.66,-576.46
208,OK,OK,0.00,-569.50
209,OK,OK,0.00,-560.55
210,OK,OK,0.00,-554.11
211,OK,SC,0.45,-549.26
212,OK,bp,0.25,-363.24
213,OK,outsc,0.52,-580.78
214,NG,bp,0.52,-3934.79
215,NG,SC,0.74,-3905.36
216,OK,OK,0.00,-565.50
217,OK,OK,0.00,-566.01
218,OK,WP,0.46,-535.05
219,OK,outsc,0.43,-529.70
220,OK,outsc,0.54,-521.01
221,OK,SC,0.35,-370.31
222,OK,outsc,0.66,-590.79
223,OK,OK,0.00,-587.83
224,NG,outsc,0.88,-3924.00
225,NG,bp,0.67,-3953.37
226,NG,SC,0.79,-3673.96
227,NG,outsc,0.88,-3919.30
228,OK,bp,0.37,-578.18
229,NG,outsc,0.79,-3878.58
230,OK,OK,0.00,-575.17
231,NG,SC,0.70,-3933.23
232,OK,OK,0.00,-537.96
233,NG,deform,1.00,-3946.58
234,OK,outsc,0.62,-572.02
235,OK,bp,0.37,-1281.78
236,OK,OK,0.00,-1281.24
237,OK,SC,0.44,-1262.27
238,NG,SC,0.75,-3932.03
239,NG,outsc,0.89,-3767.95
240,NG,bp,0.66,-3912.52
241,NG,outsc,0.86,-3905.86
242,OK,OK,0.00,-1266.26
243,NG,outsc,0.76,-3887.47
244,OK,OK,0.00,-1244.83
245,NG,outsc,0.76,-3892.28
246,NG,outsc,0.79,-3926.20
247,OK,OK,0.00,-1232.05
248,OK,outsc,0.47,-1278.24
249,NG,outsc,0.87,-3941.13
250,OK,OK,0.00,-1267.89
251,OK,bp,0.39,-1242.69
252,NG,bp,0.51,-3939.16
253,NG,outsc,0.89,-3928.06
254,NG,outsc,0.83,-3894.75
255,OK,outsc,0.69,-1181.52
256,OK,OK,0.00,-1241.54
257,NG,SC,0.84,-3948.18
258,NG,bp,0.61,-3948.59
259,NG,bp,0.51,-3926.79
260,NG,outsc,0.90,-3930.06
261,OK,outsc,0.40,-1243.96
262,NG,bp,0.76,-3940.05
263,NG,outsc,0.85,-3918.74
264,NG,outsc,0.87,-3903.97
265,NG,outsc,0.89,-3863.52
266,NG,bp,0.66,-3920.17
267,NG,outsc,0.79,-3895.95
268,OK,WP,0.28,2794.44
269,NG,bp,0.76,-458.38
270,NG,outsc,0.84,-939.88
271,OK,OK,0.00,-524.53
272,OK,OK,0.00,-1258.83
273,OK,bp,0.44,-1276.09
274,OK,OK,0.00,-1133.22
275,OK,WP,0.29,-1275.08
276,OK,outsc,0.35,-1259.78
277,NG,outsc,0.73,-3881.59
278,OK,OK,0.00,-1233.75
279,OK,WP,0.27,-1237.09
280,NG,outsc,0.90,-3900.29
281,NG,outsc,0.90,-3600.77
282,NG,outsc,0.82,-3955.66
283,OK,SC,0.49,-1264.01
284,NG,outsc,0.92,-3816.13
285,NG,outsc,0.90,-3609.15
286,NG,outsc,0.85,-3819.86
287,OK,SC,0.49,-1228.19
288,NG,outsc,0.81,-3938.59
289,NG,outsc,0.88,-3899.74
290,NG,outsc,0.82,-3815.38
291,NG,outsc,0.89,-3751.70
292,NG,bp,0.79,-3866.34
293,NG,outsc,0.89,-3542.31
294,NG,outsc,0.80,-3866.45
295,NG,outsc,0.77,-3931.73
296,NG,outsc,0.92,-3904.54
297,NG,outsc,0.91,-3827.32
298,NG,outsc,0.84,-3876.14
299,OK,outsc,0.69,-1259.42
300,NG,bp,0.66,-3923.81
301,NG,outsc,0.83,-3779.99
302,NG,SC,0.71,-3950.15
303,OK,OK,0.00,-1277.15
304,NG,outsc,0.77,-3934.35
305,NG,outsc,0.87,-3840.59
306,NG,outsc,0.74,-3917.15
307,NG,outsc,0.91,-3904.92
308,NG,outsc,0.81,-3919.93
309,NG,outsc,0.85,-3747.47
310,NG,outsc,0.86,-3740.06
311,NG,SC,0.86,-3596.95
312,NG,outsc,0.85,-3762.80
313,NG,outsc,0.86,-3886.21
314,NG,outsc,0.72,-3865.71
315,NG,outsc,0.89,-3771.56
316,NG,outsc,0.80,-3814.75
317,NG,outsc,0.89,-3777.04
318,NG,SC,0.69,-3932.84
319,NG,outsc,0.87,-3893.67
320,NG,outsc,0.85,-3897.64
321,NG,outsc,0.88,-3816.98
322,NG,outsc,0.90,-3837.62
323,NG,outsc,0.89,-3894.77
324,NG,outsc,0.83,-3909.54
325,NG,bp,0.63,-3757.77
326,NG,WP,0.80,-3955.22
327,NG,SC,0.83,-3896.42
328,NG,outsc,0.90,-3828.51
329,NG,outsc,0.86,-3920.70
330,NG,outsc,0.73,-3923.03
331,NG,outsc,0.80,-3882.07
332,NG,outsc,0.89,-3878.43
333,OK,outsc,0.67,-1267.15
334,NG,outsc,0.82,-3936.24
335,NG,outsc,0.71,-3918.11
336,OK,outsc,0.69,-1103.20
337,OK,outsc,0.61,-1154.93
338,NG,outsc,0.90,-3932.73
339,NG,bp,0.88,-3907.42
340,NG,outsc,0.88,-3836.92
341,NG,outsc,0.88,-3815.90
342,NG,outsc,0.89,-3691.10
343,NG,outsc,0.89,203.02
344,NG,outsc,0.88,377.26
345,NG,outsc,0.83,-897.66
346,NG,SC,0.70,-1291.94
347,OK,bp,0.43,1191.59
348,OK,OK,0.00,1035.24
349,NG,SC,0.70,-2391.93
350,NG,outsc,0.89,-2590.75
351,NG,outsc,0.89,-3084.87
352,NG,outsc,0.87,-3675.82
353,NG,outsc,0.86,-3764.84
354,NG,outsc,0.88,-3860.92
355,OK,bp,0.37,-1247.01
356,OK,SC,0.42,-1238.12
357,OK,outsc,0.66,2865.74
358,NG,outsc,0.86,-3375.03
359,NG,SC,0.79,-3893.68
360,NG,bp,0.57,-3926.98
361,OK,outsc,0.41,-1242.87
362,OK,outsc,0.49,-1194.93
363,OK,outsc,0.56,-1247.42
364,NG,outsc,0.87,-3892.88
365,OK,SC,0.40,-1239.38
366,OK,bp,0.28,-1243.23
367,NG,WP,0.67,-3912.01
368,OK,bp,0.47,-1235.73
369,NG,bp,0.63,-3904.98
370,OK,OK,0.00,-1246.45
371,OK,outsc,0.33,-1226.62
372,NG,SC,0.84,184.30
373,NG,outsc,0.76,-838.06
374,NG,SC,0.82,-3885.27
375,NG,SC,0.77,-3918.45
376,NG,bp,0.53,-3919.68
377,OK,OK,0.00,-1243.61
378,NG,bp,0.53,-3917.19
379,NG,outsc,0.76,-3918.19
380,OK,outsc,0.64,-1242.74
381,NG,outsc,0.88,-3847.85
382,NG,outsc,0.74,-3921.29
383,OK,WP,0.40,-1237.01
384,OK,OK,0.00,-1246.54
385,NG,SC,0.59,-3928.00

==== 總體統計 ====
總樣品數,386
OK數量,205
NG數量,181
不良率(%),46.89

==== 瑕疵統計 ====
瑕疵類型,數量,比例
outsc,101,0.56
bp,41,0.23
SC,32,0.18
WP,5,0.03
deform,2,0.01

==== 分數分布分析 ====
瑕疵類型,樣本數量,最小值,最大值,平均值,5%分位數,25%分位數,中位數,75%分位數,95%分位數,99%分位數,推薦閾值
outsc,148,0.25,0.92,0.73,0.32,0.66,0.81,0.88,0.90,0.92,0.70
OK,87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
bp,86,0.25,0.88,0.49,0.27,0.38,0.49,0.60,0.76,0.88,0.50
SC,50,0.26,0.86,0.60,0.29,0.45,0.62,0.75,0.84,0.86,0.50
WP,13,0.26,0.80,0.47,0.26,0.29,0.46,0.63,0.80,0.80,0.49
deform,2,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00

==== ROC曲線數據 ====
瑕疵類型,閾值,真陽性率,假陽性率,準確率,F1分數
outsc,0.00,1.00,1.00,0.68,0.81
outsc,0.05,1.00,1.00,0.68,0.81
outsc,0.10,1.00,1.00,0.68,0.81
outsc,0.15,1.00,1.00,0.68,0.81
outsc,0.20,1.00,1.00,0.68,0.81
outsc,0.25,1.00,1.00,0.68,0.81
outsc,0.30,1.00,0.87,0.72,0.83
outsc,0.35,1.00,0.77,0.76,0.85
outsc,0.40,1.00,0.74,0.76,0.85
outsc,0.45,1.00,0.62,0.80,0.87
outsc,0.50,1.00,0.51,0.84,0.89
outsc,0.55,1.00,0.36,0.89,0.92
outsc,0.60,1.00,0.30,0.91,0.94
outsc,0.65,1.00,0.21,0.93,0.95
outsc,0.70,1.00,0.00,1.00,1.00
outsc,0.75,0.92,0.00,0.95,0.96
outsc,0.80,0.77,0.00,0.84,0.87
outsc,0.85,0.53,0.00,0.68,0.70
outsc,0.90,0.08,0.00,0.37,0.15
outsc,0.95,0.00,0.00,0.32,0.00
OK,0.00,0.00,1.00,0.00,0.00
OK,0.05,0.00,0.00,1.00,0.00
OK,0.10,0.00,0.00,1.00,0.00
OK,0.15,0.00,0.00,1.00,0.00
OK,0.20,0.00,0.00,1.00,0.00
OK,0.25,0.00,0.00,1.00,0.00
OK,0.30,0.00,0.00,1.00,0.00
OK,0.35,0.00,0.00,1.00,0.00
OK,0.40,0.00,0.00,1.00,0.00
OK,0.45,0.00,0.00,1.00,0.00
OK,0.50,0.00,0.00,1.00,0.00
OK,0.55,0.00,0.00,1.00,0.00
OK,0.60,0.00,0.00,1.00,0.00
OK,0.65,0.00,0.00,1.00,0.00
OK,0.70,0.00,0.00,1.00,0.00
OK,0.75,0.00,0.00,1.00,0.00
OK,0.80,0.00,0.00,1.00,0.00
OK,0.85,0.00,0.00,1.00,0.00
OK,0.90,0.00,0.00,1.00,0.00
OK,0.95,0.00,0.00,1.00,0.00
bp,0.00,1.00,1.00,0.48,0.65
bp,0.05,1.00,1.00,0.48,0.65
bp,0.10,1.00,1.00,0.48,0.65
bp,0.15,1.00,1.00,0.48,0.65
bp,0.20,1.00,1.00,0.48,0.65
bp,0.25,1.00,1.00,0.48,0.65
bp,0.30,1.00,0.76,0.60,0.71
bp,0.35,1.00,0.60,0.69,0.75
bp,0.40,1.00,0.40,0.79,0.82
bp,0.45,1.00,0.16,0.92,0.92
bp,0.50,1.00,0.00,1.00,1.00
bp,0.55,0.73,0.00,0.87,0.85
bp,0.60,0.51,0.00,0.77,0.68
bp,0.65,0.37,0.00,0.70,0.54
bp,0.70,0.20,0.00,0.62,0.33
bp,0.75,0.12,0.00,0.58,0.22
bp,0.80,0.02,0.00,0.53,0.05
bp,0.85,0.02,0.00,0.53,0.05
bp,0.90,0.00,0.00,0.52,0.00
bp,0.95,0.00,0.00,0.52,0.00
SC,0.00,1.00,1.00,0.64,0.78
SC,0.05,1.00,1.00,0.64,0.78
SC,0.10,1.00,1.00,0.64,0.78
SC,0.15,1.00,1.00,0.64,0.78
SC,0.20,1.00,1.00,0.64,0.78
SC,0.25,1.00,1.00,0.64,0.78
SC,0.30,1.00,0.83,0.70,0.81
SC,0.35,1.00,0.72,0.74,0.83
SC,0.40,1.00,0.56,0.80,0.86
SC,0.45,1.00,0.28,0.90,0.93
SC,0.50,1.00,0.00,1.00,1.00
SC,0.55,0.91,0.00,0.94,0.95
SC,0.60,0.84,0.00,0.90,0.92
SC,0.65,0.66,0.00,0.78,0.79
SC,0.70,0.53,0.00,0.70,0.69
SC,0.75,0.41,0.00,0.62,0.58
SC,0.80,0.19,0.00,0.48,0.32
SC,0.85,0.03,0.00,0.38,0.06
SC,0.90,0.00,0.00,0.36,0.00
SC,0.95,0.00,0.00,0.36,0.00

==== 混淆矩陣（使用推薦閾值）====
瑕疵類型,閾值,真陽性(TP),假陽性(FP),真陰性(TN),假陰性(FN),準確率,靈敏度,特異度
outsc,0.70,101,0,47,0,1.00,1.00,1.00
OK,0.00,0,87,0,0,0.00,0.00,0.00
bp,0.50,41,0,45,0,1.00,1.00,1.00
SC,0.50,32,0,18,0,1.00,1.00,1.00
WP,0.49,5,0,8,0,1.00,1.00,1.00
deform,0.00,2,0,0,0,1.00,1.00,0.00
