==== 站點統計 ====
站點,OK數量,NG數量,瑕疵類型,瑕疵數量
58,NG,wr,0.82,-3938.58
59,NG,wr,0.74,-3911.91
60,NG,wr,0.90,-3931.70
61,NG,outsc,0.64,-3868.46
62,NG,wr,0.86,-3910.95
63,NG,outsc,0.88,-3887.35
64,NG,wr,0.85,-3931.66
65,NG,wr,0.87,-3896.63
66,NG,outsc,0.88,-3874.07
67,NG,wr,0.85,-3916.79
68,NG,wr,0.85,-3920.43
69,NG,wr,0.79,-3897.20
70,NG,wr,0.74,-3860.37
71,NG,wr,0.89,-3896.87
72,NG,dirty,0.84,-3920.56
73,NG,wr,0.84,-3788.25
74,NG,wr,0.80,-3933.20
75,NG,wr,0.83,-3930.95
76,NG,wr,0.83,-3890.88
77,NG,outsc,0.84,-3869.99
78,NG,outsc,0.86,-3912.69
79,NG,outsc,0.76,-3907.37
80,NG,wr,0.88,-3706.84
81,NG,outsc,0.91,-3777.90
82,NG,outsc,0.89,-3870.68
83,NG,wr,0.86,-3913.13
84,NG,wr,0.82,-3897.22
85,NG,wr,0.82,-3605.40
86,NG,wr,0.81,-3929.64
87,NG,wr,0.84,-3920.33
88,NG,wr,0.88,-3927.40
89,NG,wr,0.85,-3930.01
90,NG,wr,0.84,-3905.87
91,NG,wr,0.87,-3562.65
92,NG,wr,0.83,-3934.06
93,NG,wr,0.89,-3926.56
94,NG,outsc,0.86,-3866.99
95,NG,wr,0.87,-3893.12
96,NG,dirty,0.83,-3941.44
97,NG,dirty,0.79,-3936.88
98,NG,wr,0.88,-3930.50
99,NG,wr,0.90,-3932.29

==== 總體統計 ====
總樣品數,100
OK數量,1
NG數量,99
不良率(%),99.00

==== 瑕疵統計 ====
瑕疵類型,數量,比例
wr,72,0.73
outsc,14,0.14
dirty,13,0.13

==== 分數分布分析 ====
瑕疵類型,樣本數量,最小值,最大值,平均值,5%分位數,25%分位數,中位數,75%分位數,95%分位數,99%分位數,推薦閾值
dirty,13,0.60,0.85,0.76,0.60,0.73,0.79,0.83,0.85,0.85,0.00
wr,73,0.36,0.91,0.83,0.73,0.83,0.85,0.87,0.89,0.91,0.37
outsc,14,0.64,0.91,0.84,0.64,0.84,0.86,0.88,0.91,0.91,0.00

==== ROC曲線數據 ====
瑕疵類型,閾值,真陽性率,假陽性率,準確率,F1分數
wr,0.00,1.00,1.00,0.99,0.99
wr,0.05,1.00,1.00,0.99,0.99
wr,0.10,1.00,1.00,0.99,0.99
wr,0.15,1.00,1.00,0.99,0.99
wr,0.20,1.00,1.00,0.99,0.99
wr,0.25,1.00,1.00,0.99,0.99
wr,0.30,1.00,1.00,0.99,0.99
wr,0.35,1.00,1.00,0.99,0.99
wr,0.40,1.00,0.00,1.00,1.00
wr,0.45,1.00,0.00,1.00,1.00
wr,0.50,1.00,0.00,1.00,1.00
wr,0.55,1.00,0.00,1.00,1.00
wr,0.60,1.00,0.00,1.00,1.00
wr,0.65,0.99,0.00,0.99,0.99
wr,0.70,0.97,0.00,0.97,0.99
wr,0.75,0.90,0.00,0.90,0.95
wr,0.80,0.85,0.00,0.85,0.92
wr,0.85,0.50,0.00,0.51,0.67
wr,0.90,0.03,0.00,0.04,0.05
wr,0.95,0.00,0.00,0.01,0.00

==== 混淆矩陣（使用推薦閾值）====
瑕疵類型,閾值,真陽性(TP),假陽性(FP),真陰性(TN),假陰性(FN),準確率,靈敏度,特異度
dirty,0.00,13,0,0,0,1.00,1.00,0.00
wr,0.37,72,0,1,0,1.00,1.00,1.00
outsc,0.00,14,0,0,0,1.00,1.00,0.00
