==== 站點統計 ====
站點,OK數量,NG數量,瑕疵類型,瑕疵數量
1,161,117,bp,13
1,161,117,dirty,75
1,161,117,wr,29
2,249,29,bp,18
2,249,29,wr,11
3,278,0,無,0
4,277,1,outsc,1

==== 樣品統計 ====
樣品ID,結果,瑕疵類型,瑕疵分數,超時
0,OK,dirty,0.65,-540.60
1,OK,wr,0.74,-537.07
2,OK,bp,0.66,-414.19
3,OK,bp,0.56,-570.87
4,OK,dirty,0.73,-559.67
5,OK,wr,0.88,-518.98
6,OK,dirty,0.79,-517.69
7,OK,dirty,0.56,-546.77
8,OK,bp,0.56,-531.35
9,OK,dirty,0.73,-579.15
10,OK,wr,0.83,-572.92
11,OK,dirty,0.26,-552.97
12,OK,dirty,0.77,-546.93
13,OK,dirty,0.65,-526.45
14,OK,OK,0.00,-517.73
15,OK,dirty,0.72,-536.31
16,OK,wr,0.85,-545.71
17,OK,dirty,0.50,-541.33
18,OK,outsc,0.82,-261.47
19,OK,bp,0.56,-557.70
20,OK,dirty,0.71,-558.93
21,OK,dirty,0.58,-342.73
22,OK,bp,0.60,-571.79
23,OK,dirty,0.46,-578.62
24,OK,outsc,0.65,-555.23
25,OK,dirty,0.81,-564.73
26,OK,dirty,0.48,-540.87
27,OK,wr,0.76,-547.50
28,OK,dirty,0.86,-498.69
29,OK,dirty,0.79,-368.52
30,OK,dirty,0.74,-575.26
31,OK,wr,0.89,-578.91
32,OK,outsc,0.75,-551.20
33,OK,dirty,0.78,-551.82
34,OK,dirty,0.48,-538.87
35,OK,bp,0.53,-540.13
36,OK,dirty,0.70,-553.08
37,OK,dirty,0.65,-542.01
38,OK,dirty,0.72,-528.68
39,OK,dirty,0.81,-228.12
40,OK,dirty,0.59,-574.21
41,OK,dirty,0.41,-558.53
42,OK,dirty,0.71,-544.66
43,OK,bp,0.62,-518.98
44,OK,dirty,0.76,-542.84
45,OK,OK,0.00,-543.95
46,OK,outsc,0.84,-546.36
47,OK,wr,0.68,-539.23
48,OK,dirty,0.73,-572.73
49,OK,dirty,0.80,-559.60
50,OK,dirty,0.77,-1219.83
51,OK,outsc,0.63,2876.96
52,OK,dirty,0.65,394.59
53,OK,dirty,0.84,-1132.47
54,OK,dirty,0.66,-1181.94
55,OK,dirty,0.76,-1183.86
56,OK,dirty,0.65,-1199.67
57,OK,dirty,0.74,-1222.52
58,OK,wr,0.68,-1219.81
59,OK,dirty,0.61,-1221.74
60,OK,wr,0.60,-1216.13
61,OK,dirty,0.77,-1208.52
62,OK,dirty,0.82,-1194.30
63,OK,dirty,0.76,-1220.42
64,OK,bp,0.43,-1163.43
65,OK,dirty,0.79,-1156.20
66,OK,dirty,0.62,-1195.12
67,OK,dirty,0.80,-1172.65
68,OK,dirty,0.65,-1181.77
69,OK,dirty,0.74,-1212.64
70,OK,dirty,0.77,-1216.46
71,OK,dirty,0.76,-1198.49
72,OK,dirty,0.83,-1215.40
73,OK,bp,0.35,-1143.69
74,OK,OK,0.00,-1207.30
75,OK,dirty,0.81,-1176.29
76,OK,wr,0.77,-1194.90
77,OK,outsc,0.68,-1164.80
78,OK,dirty,0.74,-1196.62
79,OK,dirty,0.75,-1197.36
80,OK,dirty,0.50,-1193.99
81,OK,OK,0.00,-1197.09
82,OK,dirty,0.49,-1203.26
83,OK,dirty,0.76,-1221.02
84,OK,OK,0.00,-1216.38
85,OK,OK,0.00,-986.88
86,OK,outsc,0.29,-1238.38
87,OK,dirty,0.87,-1182.96
88,OK,dirty,0.77,-1219.04
89,OK,dirty,0.73,-1088.04
90,OK,dirty,0.78,-1232.20
91,OK,dirty,0.50,-1226.36
92,OK,outsc,0.49,-1243.31
93,OK,dirty,0.78,-1235.52
94,OK,bp,0.50,-1234.09
95,OK,dirty,0.60,-1189.17
96,OK,dirty,0.27,-1210.21
97,OK,outsc,0.86,-1194.42
98,OK,dirty,0.71,-958.83
99,OK,dirty,0.79,-1239.08
100,OK,dirty,0.78,-1235.19
101,OK,dirty,0.58,2939.02
102,OK,outsc,0.78,1648.95
103,OK,dirty,0.58,-1231.90
104,OK,dirty,0.53,-528.23
105,OK,dirty,0.83,-578.19
106,OK,dirty,0.83,-554.69
107,OK,wr,0.65,-556.96
108,OK,dirty,0.81,-378.15
109,OK,dirty,0.53,-584.49
110,OK,wr,0.71,-582.55
111,OK,dirty,0.34,-576.30
112,OK,dirty,0.63,-529.73
113,OK,dirty,0.77,-560.33
114,OK,dirty,0.65,-562.22
115,OK,dirty,0.73,-561.18
116,OK,dirty,0.73,-549.93
117,OK,dirty,0.77,-558.86
118,OK,dirty,0.81,-546.73
119,OK,outsc,0.33,-559.89
120,OK,dirty,0.63,-583.40
121,OK,dirty,0.73,-561.36
122,OK,dirty,0.76,-588.40
123,OK,dirty,0.46,-582.16
124,OK,dirty,0.33,-582.28
125,OK,bp,0.26,-552.90
126,OK,dirty,0.67,-562.75
127,OK,dirty,0.71,-551.57
128,OK,dirty,0.84,-590.79
129,OK,dirty,0.82,-595.85
130,OK,dirty,0.60,-580.66
131,OK,wr,0.88,-559.97
132,OK,dirty,0.67,-551.22
133,OK,dirty,0.80,-550.16
134,OK,dirty,0.73,-554.58
135,OK,dirty,0.72,-557.42
136,OK,dirty,0.76,-587.67
137,OK,dirty,0.77,-592.22
138,OK,wr,0.85,-586.64
139,OK,bp,0.77,-556.55
140,OK,outsc,0.48,-557.57
141,OK,dirty,0.73,-558.36
142,OK,dirty,0.81,-511.55
143,OK,dirty,0.73,-551.53
144,OK,dirty,0.62,-559.20
145,OK,wr,0.78,-560.46
146,OK,dirty,0.79,-575.08
147,OK,OK,0.00,-590.12
148,OK,dirty,0.74,-589.77
149,OK,outsc,0.84,-587.04
150,OK,dirty,0.73,-560.40
151,OK,bp,0.56,-560.25
152,OK,dirty,0.53,3538.99
153,OK,dirty,0.50,292.77
154,OK,OK,0.00,-343.03
155,OK,dirty,0.90,-406.93
156,OK,dirty,0.78,-1240.03
157,OK,dirty,0.50,-1206.58
158,OK,outsc,0.68,-1172.83
159,OK,dirty,0.82,-1201.58
160,OK,dirty,0.75,-1205.69
161,OK,outsc,0.59,-1207.71
162,OK,dirty,0.88,-1226.48
163,OK,dirty,0.42,-1233.66
164,OK,OK,0.00,-1230.82
165,OK,bp,0.58,-888.53
166,OK,outsc,0.42,-1231.85
167,OK,dirty,0.41,-1196.62
168,OK,dirty,0.86,-1050.61
169,OK,dirty,0.79,-1230.12
170,OK,dirty,0.82,-989.82
171,OK,dirty,0.40,-1239.30
172,OK,dirty,0.78,-1238.99
173,OK,wr,0.32,-885.89
174,OK,dirty,0.75,-1235.78
175,OK,wr,0.89,-1234.99
176,OK,dirty,0.65,-1210.05
177,OK,wr,0.78,-1202.83
178,OK,OK,0.00,-1180.78
179,OK,dirty,0.76,-1204.16
180,OK,wr,0.86,-1201.56
181,OK,dirty,0.70,-1181.33
182,OK,dirty,0.41,-1200.80
183,OK,dirty,0.46,-1204.95
184,OK,dirty,0.78,-1207.26
