==== 站點統計 ====
站點,OK數量,NG數量,瑕疵類型,瑕疵數量
1,201,116,bp,20
1,201,116,SC,92
1,201,116,WP,4
2,206,111,bp,50
2,206,111,SC,48
2,206,111,WP,10
2,206,111,deform,3
3,93,224,outsc,224
4,111,206,outsc,206

==== 樣品統計 ====
樣品ID,結果,瑕疵類型,瑕疵分數,超時
0,NG,bp,0.62,141.63
1,OK,outsc,0.51,2811.80
2,NG,outsc,0.82,-688.83
3,NG,SC,0.84,-845.00
4,NG,outsc,0.91,-854.15
5,NG,outsc,0.78,-979.65
6,NG,outsc,0.88,-3374.11
7,NG,SC,0.64,-3682.81
8,NG,outsc,0.88,-3755.24
9,NG,SC,0.82,-3944.43
10,NG,outsc,0.82,-3838.70
11,NG,outsc,0.76,-3909.64
12,NG,SC,0.83,-3912.51
13,NG,outsc,0.81,-3875.61
14,NG,outsc,0.89,-3803.09
15,NG,outsc,0.88,-3771.60
16,NG,outsc,0.89,-3904.57
17,NG,outsc,0.85,-3870.29
18,NG,outsc,0.89,-3915.06
19,NG,outsc,0.84,-3955.48
20,NG,SC,0.70,-3948.84
21,NG,outsc,0.86,-3880.21
22,NG,outsc,0.75,-3908.11
23,NG,outsc,0.90,-3779.52
24,NG,outsc,0.85,-3832.60
25,NG,outsc,0.90,-3706.95
26,NG,outsc,0.82,-3919.63
27,OK,OK,0.00,-591.05
28,NG,outsc,0.77,-3943.40
29,NG,outsc,0.88,-3857.74
30,NG,outsc,0.84,-3716.87
31,NG,outsc,0.72,-3893.98
32,OK,OK,0.00,-547.55
33,NG,outsc,0.82,-3586.16
34,NG,outsc,0.85,-3771.73
35,NG,SC,0.83,-3959.57
36,NG,outsc,0.83,-3928.50
37,NG,bp,0.66,-3952.91
38,NG,outsc,0.86,-3922.62
39,NG,outsc,0.91,-3857.86
40,NG,outsc,0.88,-3815.86
41,NG,SC,0.84,-3739.45
42,NG,outsc,0.83,-3824.72
43,NG,SC,0.80,-3953.19
44,NG,outsc,0.90,-3816.54
45,NG,outsc,0.76,-3953.88
46,NG,SC,0.83,-3950.84
47,NG,outsc,0.88,-3856.70
48,NG,outsc,0.88,-3672.94
49,NG,outsc,0.81,-3822.98
50,NG,outsc,0.90,-3873.69
51,NG,outsc,0.79,-3954.73
52,NG,outsc,0.86,-3940.17
53,OK,OK,0.00,-582.86
54,NG,SC,0.86,-3827.24
55,NG,outsc,0.81,-3923.09
56,NG,deform,1.00,-3639.91
57,NG,outsc,0.89,-3926.31
58,NG,outsc,0.86,-3872.19
59,NG,outsc,0.90,-3800.80
60,NG,outsc,0.89,-3874.34
61,NG,outsc,0.88,-3941.55
62,NG,outsc,0.79,-3880.45
63,NG,outsc,0.81,-3911.67
64,OK,SC,0.26,-556.77
65,NG,bp,0.58,-3930.61
66,NG,outsc,0.83,-3823.44
67,NG,outsc,0.90,-3775.68
68,NG,outsc,0.87,-3928.43
69,NG,outsc,0.71,-3953.85
70,NG,outsc,0.88,-3900.81
71,NG,outsc,0.87,-3859.50
72,NG,outsc,0.91,-3827.91
73,NG,outsc,0.70,-3823.12
74,NG,bp,0.79,-3632.27
75,NG,outsc,0.76,-3926.92
76,NG,outsc,0.81,-3875.84
77,NG,outsc,0.87,-3809.93
78,NG,outsc,0.90,-3935.35
79,NG,SC,0.68,-3952.88
80,NG,outsc,0.91,-3920.01
81,NG,outsc,0.86,-3829.73
82,NG,outsc,0.89,-3924.12
83,NG,outsc,0.89,-3848.26
84,NG,outsc,0.88,-3821.43
85,NG,outsc,0.78,-3912.71
86,NG,outsc,0.92,-3823.62
87,NG,outsc,0.86,-3866.24
88,NG,outsc,0.78,-3884.89
89,NG,bp,0.70,-3953.27
90,NG,outsc,0.89,-3741.57
91,NG,outsc,0.75,-3614.74
92,NG,outsc,0.75,-3877.74
93,NG,SC,0.74,-3958.07
94,NG,outsc,0.87,-3881.67
95,NG,outsc,0.86,-3862.60
96,NG,outsc,0.89,-3646.60
97,NG,outsc,0.89,-3795.80
98,NG,SC,0.71,-3944.13
99,NG,outsc,0.86,-3815.04
100,NG,outsc,0.85,-3887.34
101,NG,SC,0.87,-3864.91
102,NG,outsc,0.89,-3588.90
103,NG,outsc,0.83,-3799.63
104,NG,outsc,0.90,-3914.57
105,NG,outsc,0.84,-3949.48
106,NG,outsc,0.91,-3853.59
107,NG,outsc,0.80,-3936.65
108,NG,outsc,0.84,-3896.48
109,NG,outsc,0.81,-3506.82
110,NG,SC,0.70,-3721.61
111,NG,outsc,0.86,-3760.18
112,NG,outsc,0.84,-3954.81
113,NG,outsc,0.87,-3853.39
114,NG,outsc,0.88,-3911.60
115,NG,outsc,0.91,-3821.41
116,NG,outsc,0.85,-3687.79
117,NG,outsc,0.84,-3820.94
118,OK,bp,0.31,-561.32
119,NG,outsc,0.89,-3624.53
120,NG,outsc,0.91,-3859.83
121,NG,outsc,0.91,-3846.81
122,NG,outsc,0.83,-3800.81
123,OK,bp,0.44,-582.76
124,NG,outsc,0.83,-3881.02
125,NG,outsc,0.81,-3895.01
126,NG,outsc,0.88,-3919.69
127,NG,outsc,0.85,-3931.09
128,NG,outsc,0.91,-3925.69
129,NG,outsc,0.76,-3907.35
130,NG,outsc,0.87,-3900.17
131,NG,outsc,0.91,-3901.12
132,NG,outsc,0.87,-3956.00
133,NG,outsc,0.86,-3812.62
134,NG,outsc,0.77,-3880.09
135,NG,outsc,0.85,-3878.42
136,NG,outsc,0.78,-3914.14
137,NG,SC,0.70,-3943.20
138,NG,outsc,0.89,-3888.92
139,NG,outsc,0.89,-3517.32
140,NG,outsc,0.90,-3620.66
141,NG,outsc,0.88,-3813.34
142,NG,outsc,0.89,-3848.30
143,NG,outsc,0.76,-3934.22
144,NG,outsc,0.83,-3874.93
145,NG,outsc,0.92,-3900.59
146,NG,outsc,0.86,-3916.47
147,NG,outsc,0.88,-3839.35
148,NG,outsc,0.86,-3919.65
149,NG,SC,0.75,-3805.50
150,NG,deform,1.00,-3784.80
151,NG,outsc,0.77,-3873.21
152,NG,outsc,0.87,-3883.39
153,NG,outsc,0.84,-3930.43
154,NG,outsc,0.78,-3803.72
155,NG,outsc,0.86,-3872.60
156,NG,outsc,0.89,-3805.34
157,NG,outsc,0.87,-3860.85
158,NG,outsc,0.90,-3721.01
159,NG,outsc,0.73,-3944.09
160,NG,outsc,0.88,-3863.10
161,NG,outsc,0.75,-3952.89
162,NG,outsc,0.87,-3788.80
163,NG,outsc,0.86,-3403.24
164,NG,outsc,0.87,212.03
165,NG,outsc,0.92,-19.54
166,NG,outsc,0.81,-460.38
167,NG,outsc,0.85,-481.19
168,OK,bp,0.29,2636.75
169,NG,SC,0.75,-1165.94
170,NG,SC,0.59,-1359.80
171,NG,bp,0.77,-2440.77
172,NG,outsc,0.88,-2725.06
173,NG,outsc,0.88,-2855.34
174,NG,outsc,0.89,-3502.73
175,NG,outsc,0.90,-3661.37
176,NG,outsc,0.75,-3949.68
177,OK,outsc,0.69,-483.79
178,OK,OK,0.00,-562.59
179,NG,bp,0.53,-3940.94
180,OK,OK,0.00,-407.80
181,NG,outsc,0.84,-3843.37
182,NG,outsc,0.82,-3760.17
183,NG,outsc,0.83,-3939.78
184,NG,outsc,0.89,-3784.32
185,NG,outsc,0.88,-3855.58
186,NG,SC,0.72,-3898.12
187,NG,SC,0.83,-3941.13
188,NG,outsc,0.89,-3853.00
189,NG,outsc,0.89,-3863.53
190,NG,outsc,0.83,-3846.19
191,NG,outsc,0.88,-3748.69
192,NG,outsc,0.73,-3934.15
193,NG,outsc,0.88,-3687.19
194,NG,deform,1.00,-3940.95
195,NG,outsc,0.89,-3883.50
196,NG,outsc,0.81,-3906.09
197,NG,bp,0.73,-3919.71
198,NG,outsc,0.84,-3908.91
199,NG,outsc,0.87,-3927.21
200,NG,outsc,0.92,-3794.82
201,NG,outsc,0.80,-3845.85
202,NG,bp,0.63,-3933.42
203,NG,outsc,0.88,-3602.94
204,NG,outsc,0.86,-3860.67
205,NG,outsc,0.88,-3924.87
206,NG,outsc,0.77,-3896.99
207,NG,outsc,0.90,-3869.71
208,NG,outsc,0.87,-3774.23
209,NG,outsc,0.90,-3939.59
210,NG,outsc,0.88,-3938.70
211,NG,outsc,0.81,-3813.47
212,NG,outsc,0.87,-3550.16
213,NG,outsc,0.72,-3692.69
214,NG,outsc,0.90,-3800.13
215,OK,outsc,0.69,-584.77
216,NG,outsc,0.80,-3907.71
217,NG,outsc,0.87,-3814.02
218,NG,outsc,0.86,-3534.89
219,NG,outsc,0.85,-3616.71
220,NG,outsc,0.85,-3900.31
221,NG,outsc,0.90,-3858.37
222,OK,bp,0.34,-590.77
223,NG,outsc,0.84,-3835.36
224,NG,outsc,0.87,-3725.31
225,OK,SC,0.44,-512.89
226,NG,outsc,0.86,-3784.09
227,NG,SC,0.85,-3897.77
228,NG,outsc,0.88,-3878.08
229,NG,outsc,0.85,-3634.10
230,NG,outsc,0.89,-3827.87
231,NG,outsc,0.81,-3932.94
232,NG,outsc,0.78,-3906.76
233,NG,outsc,0.89,-3742.59
234,NG,SC,0.67,-3936.91
235,NG,outsc,0.87,-3949.31
236,NG,outsc,0.84,-3805.92
237,NG,outsc,0.81,-3837.59
238,OK,outsc,0.62,-515.32
239,NG,outsc,0.88,-3804.78
240,NG,outsc,0.91,-3850.11
241,NG,outsc,0.73,-3644.13
242,NG,outsc,0.87,-3608.06
243,NG,outsc,0.88,-3731.11
244,NG,outsc,0.89,-3889.60
245,NG,outsc,0.81,-3792.25
246,NG,outsc,0.87,-3602.50
247,OK,SC,0.39,-521.29
248,NG,outsc,0.86,-3931.75
249,OK,outsc,0.63,-582.88
250,NG,outsc,0.90,-3913.44
251,NG,SC,0.77,-3932.65
252,NG,outsc,0.90,-3800.75
253,NG,outsc,0.82,-3903.77
254,NG,outsc,0.81,-3778.09
255,NG,outsc,0.89,-3499.83
256,NG,WP,0.51,-3918.34
257,NG,outsc,0.89,-3820.57
258,NG,outsc,0.90,-3870.20
259,NG,outsc,0.86,-3689.08
260,OK,SC,0.41,-457.10
261,NG,outsc,0.90,-3877.97
262,NG,outsc,0.87,-3927.83
263,NG,outsc,0.84,-3862.21
264,NG,outsc,0.88,-3706.63
265,OK,outsc,0.48,-474.62
266,NG,outsc,0.88,-3847.27
267,NG,outsc,0.82,-3881.88
268,NG,outsc,0.88,-3786.36
269,NG,outsc,0.83,-3917.35
270,NG,outsc,0.86,-3830.82
271,NG,outsc,0.77,-3911.57
272,NG,outsc,0.89,-3762.04
273,NG,outsc,0.90,-3887.87
274,OK,outsc,0.66,-571.63
275,NG,SC,0.78,-3945.42
276,NG,outsc,0.76,-3884.17
277,NG,outsc,0.89,-3876.05
278,NG,SC,0.81,-3920.41
279,NG,outsc,0.87,-3878.75
280,NG,SC,0.87,-3892.08
281,NG,outsc,0.89,-3558.91
282,NG,outsc,0.90,-3852.41
283,NG,outsc,0.81,-3870.60
284,NG,outsc,0.78,-3921.82
285,NG,outsc,0.90,-3902.34
286,NG,outsc,0.73,-3923.51
287,NG,outsc,0.86,-3818.57
288,NG,bp,0.55,-3911.39
289,NG,outsc,0.77,-3796.74
290,NG,outsc,0.78,-3937.49
291,NG,SC,0.76,-3959.51
292,NG,outsc,0.90,-3704.90
293,NG,outsc,0.81,-3900.52
294,NG,outsc,0.82,-3921.73
295,NG,SC,0.56,-3940.21
296,NG,outsc,0.83,-3911.08
297,NG,outsc,0.81,-3921.53
298,NG,outsc,0.84,-3592.31
299,NG,outsc,0.88,-3907.21
300,NG,outsc,0.88,-3832.42
301,NG,outsc,0.81,-3938.65
302,NG,outsc,0.83,-3887.70
303,NG,outsc,0.79,-3945.80
304,NG,outsc,0.90,-3919.82
305,NG,outsc,0.86,-3859.91
306,NG,outsc,0.85,-3885.93
307,NG,outsc,0.87,-3874.31
308,NG,outsc,0.79,-3926.86
309,NG,outsc,0.89,-3840.40
310,NG,outsc,0.89,331.81
311,NG,bp,0.66,-3958.72
312,NG,outsc,0.75,-3943.07
313,NG,SC,0.64,-3944.34
314,OK,outsc,0.34,-563.01
315,NG,bp,0.67,-3918.96
316,NG,outsc,0.87,-3829.64

==== 總體統計 ====
總樣品數,317
OK數量,21
NG數量,296
不良率(%),93.38

==== 瑕疵統計 ====
瑕疵類型,數量,比例
outsc,250,0.84
SC,30,0.10
bp,12,0.04
deform,3,0.01
WP,1,0.00

==== 分數分布分析 ====
瑕疵類型,樣本數量,最小值,最大值,平均值,5%分位數,25%分位數,中位數,75%分位數,95%分位數,99%分位數,推薦閾值
bp,16,0.29,0.79,0.58,0.29,0.53,0.63,0.70,0.79,0.79,0.44
outsc,258,0.34,0.92,0.84,0.73,0.81,0.86,0.89,0.91,0.92,0.70
SC,34,0.26,0.87,0.71,0.39,0.67,0.75,0.83,0.87,0.87,0.45
OK,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
deform,3,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
WP,1,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.00

==== ROC曲線數據 ====
瑕疵類型,閾值,真陽性率,假陽性率,準確率,F1分數
outsc,0.00,1.00,1.00,0.97,0.98
outsc,0.05,1.00,1.00,0.97,0.98
outsc,0.10,1.00,1.00,0.97,0.98
outsc,0.15,1.00,1.00,0.97,0.98
outsc,0.20,1.00,1.00,0.97,0.98
outsc,0.25,1.00,1.00,0.97,0.98
outsc,0.30,1.00,1.00,0.97,0.98
outsc,0.35,1.00,0.88,0.97,0.99
outsc,0.40,1.00,0.88,0.97,0.99
outsc,0.45,1.00,0.88,0.97,0.99
outsc,0.50,1.00,0.75,0.98,0.99
outsc,0.55,1.00,0.63,0.98,0.99
outsc,0.60,1.00,0.63,0.98,0.99
outsc,0.65,1.00,0.38,0.99,0.99
outsc,0.70,1.00,0.00,1.00,1.00
outsc,0.75,0.96,0.00,0.96,0.98
outsc,0.80,0.84,0.00,0.85,0.92
outsc,0.85,0.61,0.00,0.62,0.76
outsc,0.90,0.10,0.00,0.12,0.18
outsc,0.95,0.00,0.00,0.03,0.00
SC,0.00,1.00,1.00,0.88,0.94
SC,0.05,1.00,1.00,0.88,0.94
SC,0.10,1.00,1.00,0.88,0.94
SC,0.15,1.00,1.00,0.88,0.94
SC,0.20,1.00,1.00,0.88,0.94
SC,0.25,1.00,1.00,0.88,0.94
SC,0.30,1.00,0.75,0.91,0.95
SC,0.35,1.00,0.75,0.91,0.95
SC,0.40,1.00,0.50,0.94,0.97
SC,0.45,1.00,0.00,1.00,1.00
SC,0.50,1.00,0.00,1.00,1.00
SC,0.55,1.00,0.00,1.00,1.00
SC,0.60,0.93,0.00,0.94,0.97
SC,0.65,0.87,0.00,0.88,0.93
SC,0.70,0.77,0.00,0.79,0.87
SC,0.75,0.60,0.00,0.65,0.75
SC,0.80,0.43,0.00,0.50,0.60
SC,0.85,0.13,0.00,0.24,0.24
SC,0.90,0.00,0.00,0.12,0.00
SC,0.95,0.00,0.00,0.12,0.00

==== 混淆矩陣（使用推薦閾值）====
瑕疵類型,閾值,真陽性(TP),假陽性(FP),真陰性(TN),假陰性(FN),準確率,靈敏度,特異度
bp,0.44,12,0,4,0,1.00,1.00,1.00
outsc,0.70,250,0,8,0,1.00,1.00,1.00
SC,0.45,30,0,4,0,1.00,1.00,1.00
OK,0.00,0,5,0,0,0.00,0.00,0.00
deform,0.00,3,0,0,0,1.00,1.00,0.00
WP,0.00,1,0,0,0,1.00,1.00,0.00
