==== 站點統計 ====
站點,OK數量,NG數量,瑕疵類型,瑕疵數量
1,33,67,bp,5
1,33,67,dirty,44
1,33,67,wr,18
2,15,85,bp,8
2,15,85,dirty,70
2,15,85,wr,7
3,82,18,outsc,18
4,90,10,outsc,10

==== 樣品統計 ====
樣品ID,結果,瑕疵類型,瑕疵分數,超時
0,OK,wr,0.27,-562.17
1,NG,dirty,0.68,-3924.26
2,NG,wr,0.87,-3934.94
3,OK,bp,0.49,-564.68
4,NG,outsc,0.82,-3934.14
5,NG,dirty,0.85,-3932.20
6,NG,dirty,0.60,-3933.88
7,NG,outsc,0.84,-3933.62
8,NG,outsc,0.77,-3907.30
9,NG,dirty,0.74,-3766.38
10,NG,dirty,0.72,-3941.98
11,NG,dirty,0.80,-3907.61
12,NG,dirty,0.70,-3919.10
13,NG,dirty,0.82,-3908.73
14,NG,dirty,0.76,-3892.10
15,OK,dirty,0.45,-583.19
16,NG,bp,0.61,-3941.34
17,NG,dirty,0.80,-3932.45
18,NG,dirty,0.72,-3911.27
19,NG,dirty,0.71,-3928.25
20,NG,outsc,0.80,-3907.37
21,NG,dirty,0.63,-3900.69
22,NG,wr,0.84,-3620.79
23,NG,wr,0.84,-3935.41
24,OK,bp,0.37,-577.40
25,NG,dirty,0.65,-3926.60
26,NG,dirty,0.79,-3923.65
27,NG,bp,0.61,-3890.55
28,NG,wr,0.83,-3897.54
29,NG,wr,0.85,-3880.04
30,NG,dirty,0.81,-3907.41
31,NG,dirty,0.80,-3873.88
32,NG,dirty,0.64,-3890.13
33,NG,dirty,0.78,-3928.95
34,NG,dirty,0.78,-3941.82
35,NG,dirty,0.71,-3934.02
36,NG,dirty,0.83,-3892.25
37,NG,bp,0.60,-3923.37
38,NG,dirty,0.58,-3901.06
39,NG,outsc,0.77,-3929.82
40,NG,bp,0.59,-3920.32
41,NG,dirty,0.81,-3919.11
42,NG,outsc,0.91,-3781.67
43,NG,dirty,0.66,-3594.92
44,NG,dirty,0.76,-3916.01
45,NG,wr,0.88,-3897.08
46,NG,dirty,0.78,-3940.44
47,NG,dirty,0.79,-3935.79
48,NG,outsc,0.80,-3927.58
49,NG,outsc,0.82,-3879.66
50,NG,outsc,0.86,-3901.65
51,NG,dirty,0.80,-3890.05
52,NG,dirty,0.84,-3907.57
53,NG,dirty,0.71,-3931.41
54,NG,bp,0.52,-3913.29
55,NG,dirty,0.74,-3930.94
56,NG,bp,0.58,-3907.23
57,NG,dirty,0.79,-3887.66
58,NG,outsc,0.78,-3826.09
59,NG,wr,0.84,-3921.37
60,NG,dirty,0.85,-3697.37
61,NG,outsc,0.57,-3943.72
62,NG,dirty,0.82,-1863.83
63,NG,dirty,0.52,-2929.07
