==== 站點統計 ====
站點,OK數量,NG數量,瑕疵類型,瑕疵數量
outsc,0.05,1.00,1.00,0.17,0.29
outsc,0.10,1.00,1.00,0.17,0.29
outsc,0.15,1.00,1.00,0.17,0.29
outsc,0.20,1.00,1.00,0.17,0.29
outsc,0.25,1.00,1.00,0.17,0.29
outsc,0.30,1.00,1.00,0.17,0.29
outsc,0.35,1.00,0.94,0.22,0.31
outsc,0.40,1.00,0.87,0.28,0.32
outsc,0.45,1.00,0.77,0.36,0.35
outsc,0.50,1.00,0.72,0.41,0.37
outsc,0.55,1.00,0.66,0.45,0.39
outsc,0.60,1.00,0.57,0.53,0.42
outsc,0.65,1.00,0.47,0.61,0.47
outsc,0.70,1.00,0.34,0.72,0.55
outsc,0.75,1.00,0.23,0.81,0.65
outsc,0.80,1.00,0.11,0.91,0.79
outsc,0.85,1.00,0.00,1.00,1.00
outsc,0.90,0.36,0.00,0.89,0.53
outsc,0.95,0.00,0.00,0.83,0.00

==== 混淆矩陣（使用推薦閾值）====
瑕疵類型,閾值,真陽性(TP),假陽性(FP),真陰性(TN),假陰性(FN),準確率,靈敏度,特異度
dirty,0.49,8,0,8,0,1.00,1.00,1.00
outsc,0.85,11,0,53,0,1.00,1.00,1.00
OK,0.00,0,17,0,0,0.00,0.00,0.00
wr,0.29,2,0,1,0,1.00,1.00,1.00
bp,0.48,1,0,3,0,1.00,1.00,1.00
