==== 站點統計 ====
站點,OK數量,NG數量,瑕疵類型,瑕疵數量
84,NG,bp,0.83,-3772.40
85,NG,outsc,0.86,-3710.17
86,NG,outsc,0.85,-3750.59
87,NG,bp,0.84,-3772.99
88,NG,outsc,0.86,-3739.53
89,NG,SC,0.83,-3786.53
90,NG,outsc,0.87,-3797.15
91,NG,outsc,0.76,-3773.41
92,NG,outsc,0.75,-3739.56
93,NG,outsc,0.81,-3729.71
94,NG,outsc,0.88,-3713.12
95,NG,outsc,0.87,-3789.99
96,NG,outsc,0.85,-3743.03
97,NG,outsc,0.87,-3773.18
98,NG,outsc,0.79,-3778.97
99,NG,outsc,0.80,-3782.04
100,NG,outsc,0.83,-3736.57
101,NG,outsc,0.86,-3726.28
102,OK,OK,0.00,-530.01
103,NG,SC,0.87,-3782.27
104,NG,outsc,0.79,-3782.58
105,NG,outsc,0.91,-3749.98
106,NG,bp,0.86,-3760.52
107,NG,outsc,0.82,-3766.46
108,NG,bp,0.82,-3781.14
109,NG,bp,0.80,-3779.43
110,NG,outsc,0.82,-3776.15
111,NG,outsc,0.84,-3701.28
112,NG,deform,1.00,-3773.62
113,NG,outsc,0.86,-3715.20
114,NG,bp,0.84,-3780.05
115,NG,outsc,0.79,-3792.19
116,NG,outsc,0.87,-3756.69
117,NG,outsc,0.90,-3790.59
118,NG,outsc,0.79,-3804.85
119,NG,outsc,0.87,-3741.70
120,NG,SC,0.87,-3710.24
121,NG,outsc,0.66,-3774.96
122,NG,outsc,0.91,-3726.28
123,NG,outsc,0.88,-3733.75
124,NG,outsc,0.84,-3757.64
125,NG,outsc,0.70,-3764.92
126,NG,outsc,0.85,-3575.51
127,NG,outsc,0.83,-3771.82
128,NG,outsc,0.88,-3764.30
129,NG,bp,0.83,-3785.66
130,NG,outsc,0.85,-3725.10
131,NG,outsc,0.87,-3759.10
132,NG,outsc,0.90,-3757.92
133,NG,outsc,0.86,-3785.52
134,NG,SC,0.83,-3794.99
135,NG,outsc,0.81,-3779.31
136,NG,bp,0.89,-3719.07
137,NG,SC,0.82,-3717.71
138,NG,bp,0.84,-3798.04
139,NG,outsc,0.84,-3743.84
140,NG,SC,0.89,-3788.75
141,NG,outsc,0.83,-3762.13
142,NG,outsc,0.89,-3764.61
143,NG,SC,0.89,-3785.56
144,NG,bp,0.84,-3800.42
145,NG,bp,0.89,-3649.72
146,NG,bp,0.87,-3752.93
147,NG,outsc,0.86,-3706.73
148,NG,bp,0.80,-3773.85
149,NG,outsc,0.83,-3768.30
150,NG,outsc,0.87,-3788.20
151,NG,outsc,0.86,-3676.54
152,NG,bp,0.73,-3778.92
153,NG,outsc,0.87,-3777.72
154,NG,outsc,0.82,-3686.64
155,NG,outsc,0.90,-3747.14
156,NG,bp,0.69,-3797.47
157,NG,outsc,0.85,-3748.74
158,OK,OK,0.00,-548.45
159,NG,outsc,0.89,-3784.98
160,NG,outsc,0.86,-2081.91
161,NG,outsc,0.78,-2177.69
162,NG,outsc,0.87,-2518.58
163,NG,outsc,0.84,-2846.84
164,NG,outsc,0.79,-1641.43
165,NG,outsc,0.87,-1896.40
166,NG,bp,0.83,-161.59
167,NG,outsc,0.88,-438.36
168,NG,outsc,0.86,-634.64
169,NG,outsc,0.91,-930.68
170,NG,outsc,0.80,-1213.42
171,NG,outsc,0.89,-1402.57
172,NG,outsc,0.89,-1720.45
173,NG,outsc,0.83,-2053.90
174,NG,outsc,0.78,-2380.80
175,NG,outsc,0.88,-2578.34
176,NG,outsc,0.80,-2855.36
177,NG,bp,0.86,-3164.44
178,NG,outsc,0.82,-3413.62
179,NG,bp,0.86,-3622.69
180,NG,outsc,0.88,-3778.97
181,NG,SC,0.65,-3819.59
182,NG,outsc,0.84,-3737.05
183,NG,outsc,0.82,-3780.22
184,NG,outsc,0.86,-3765.89
185,NG,outsc,0.84,-3784.56
186,NG,outsc,0.78,-3796.62
187,NG,outsc,0.85,-3746.51
188,NG,outsc,0.84,-3595.64
189,NG,outsc,0.88,-3677.45
190,NG,deform,1.00,-3756.70
191,NG,outsc,0.85,-3728.08
192,NG,outsc,0.83,-3701.94
193,NG,outsc,0.86,-3772.65
194,NG,outsc,0.86,-3751.40
195,NG,outsc,0.84,-3718.64
196,NG,outsc,0.82,-3702.11
197,NG,outsc,0.85,-3729.35
198,OK,bp,0.37,-542.41
199,NG,outsc,0.79,-3735.85
200,NG,outsc,0.85,-3755.46
201,NG,outsc,0.89,-3690.50
202,NG,outsc,0.84,-3769.31
203,NG,outsc,0.85,-3715.04
204,NG,outsc,0.65,-3772.57
205,NG,bp,0.86,-3711.42
206,NG,outsc,0.84,-3724.13
207,NG,outsc,0.82,-3752.11
208,NG,outsc,0.80,-3769.99
209,NG,outsc,0.80,-3759.81
210,NG,SC,0.75,-3800.45
211,NG,outsc,0.86,-3747.04
212,NG,outsc,0.79,-3770.26
213,NG,outsc,0.80,-3778.44
214,NG,outsc,0.85,-3728.00
215,NG,outsc,0.87,-3774.14
216,NG,outsc,0.88,-3727.13
217,NG,outsc,0.83,-3806.05
218,NG,outsc,0.84,-3798.69
219,NG,outsc,0.83,-3728.40
220,NG,outsc,0.79,-3731.52
221,NG,outsc,0.84,-3681.21
222,NG,SC,0.90,-3777.31
223,NG,outsc,0.80,-3739.98
224,NG,outsc,0.87,-3731.40
225,NG,outsc,0.90,-3796.98
226,NG,outsc,0.89,-3737.61
227,NG,WP,0.88,-3735.83
228,NG,outsc,0.87,-3778.73
229,NG,outsc,0.87,-3741.75
230,NG,outsc,0.87,-3769.67
231,NG,outsc,0.84,-3783.71
232,NG,outsc,0.89,-3644.12
233,NG,outsc,0.87,-3605.59
234,NG,outsc,0.86,-3777.96
235,NG,outsc,0.85,-3727.63
236,NG,outsc,0.88,-3724.94
237,NG,outsc,0.83,-3715.38
238,NG,outsc,0.84,-3783.33
239,NG,outsc,0.77,-3752.35
240,NG,outsc,0.92,-3755.36
241,NG,outsc,0.84,-3772.07
242,NG,outsc,0.87,-3742.85
243,NG,outsc,0.87,-3717.80
244,NG,outsc,0.74,-3767.85
245,NG,outsc,0.84,-3733.65
246,NG,outsc,0.82,-3770.95
247,NG,outsc,0.84,-3713.68
248,NG,outsc,0.90,-3761.27
249,NG,outsc,0.87,-3763.74
250,NG,outsc,0.84,-3772.59
251,NG,outsc,0.79,-3735.88
252,NG,outsc,0.87,-3756.22
253,NG,SC,0.86,-3790.64
254,NG,outsc,0.88,-3715.83
255,NG,outsc,0.86,-3780.15
256,NG,outsc,0.85,-3771.17
257,NG,outsc,0.79,-3756.82
258,NG,outsc,0.80,-3782.23
259,NG,outsc,0.90,-3785.94
260,NG,outsc,0.90,-3765.14
261,NG,outsc,0.87,-3767.66
262,NG,outsc,0.86,-3751.37
263,NG,outsc,0.81,-3759.64
264,NG,bp,0.85,-3755.51
265,NG,outsc,0.85,-3769.16
266,NG,outsc,0.83,-3770.61
267,NG,outsc,0.90,-3734.46
268,NG,outsc,0.76,-3775.72
269,NG,outsc,0.86,-3750.12
270,NG,outsc,0.85,-3739.15
271,OK,bp,0.45,-550.08
272,NG,outsc,0.85,-3775.74
273,NG,outsc,0.80,-3766.75
274,NG,outsc,0.82,-3761.78
275,NG,outsc,0.86,-3738.24
276,OK,bp,0.28,-540.47
277,NG,outsc,0.92,-3761.62
278,NG,outsc,0.85,-3746.19
279,NG,bp,0.75,-3776.36
280,NG,outsc,0.87,-3767.27
281,NG,bp,0.67,-3784.75
282,NG,outsc,0.86,-3760.63
283,NG,outsc,0.80,-3755.89
284,NG,outsc,0.80,-3797.10
285,NG,outsc,0.89,-3754.04
286,NG,SC,0.84,-3777.92
287,NG,outsc,0.86,-3774.81
288,NG,outsc,0.83,-3744.71
289,NG,outsc,0.81,-3765.42
290,OK,OK,0.00,-536.10
291,NG,outsc,0.87,-3770.62
292,NG,outsc,0.89,-3728.92
293,NG,outsc,0.87,-3747.95
294,NG,SC,0.88,-3795.66
295,NG,outsc,0.88,-3776.87
296,NG,outsc,0.81,-3767.11
297,NG,outsc,0.88,-3697.87
298,NG,outsc,0.89,-3748.84
299,NG,outsc,0.87,-3788.77
300,NG,outsc,0.87,-3762.80
301,NG,outsc,0.85,-3753.77
302,NG,outsc,0.88,-3723.94
303,NG,outsc,0.83,-3772.59
304,NG,outsc,0.78,-3783.30
305,NG,SC,0.86,-3791.79
306,NG,outsc,0.86,-3732.42
307,NG,outsc,0.86,-3743.11
308,NG,outsc,0.88,-3753.51
309,NG,outsc,0.82,-3725.21

==== 總體統計 ====
總樣品數,310
OK數量,8
NG數量,302
不良率(%),97.42

==== 瑕疵統計 ====
瑕疵類型,數量,比例
outsc,237,0.78
bp,36,0.12
SC,24,0.08
deform,3,0.01
WP,2,0.01

==== 分數分布分析 ====
瑕疵類型,樣本數量,最小值,最大值,平均值,5%分位數,25%分位數,中位數,75%分位數,95%分位數,99%分位數,推薦閾值
bp,40,0.28,0.89,0.76,0.37,0.75,0.81,0.86,0.89,0.89,0.46
outsc,237,0.65,0.92,0.84,0.76,0.82,0.85,0.87,0.90,0.92,0.00
SC,24,0.65,0.92,0.85,0.75,0.83,0.86,0.89,0.91,0.92,0.00
deform,3,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
OK,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WP,2,0.82,0.88,0.85,0.82,0.82,0.85,0.88,0.88,0.88,0.00

==== ROC曲線數據 ====
瑕疵類型,閾值,真陽性率,假陽性率,準確率,F1分數
bp,0.00,1.00,1.00,0.90,0.95
bp,0.05,1.00,1.00,0.90,0.95
bp,0.10,1.00,1.00,0.90,0.95
bp,0.15,1.00,1.00,0.90,0.95
bp,0.20,1.00,1.00,0.90,0.95
bp,0.25,1.00,1.00,0.90,0.95
bp,0.30,1.00,0.75,0.93,0.96
bp,0.35,1.00,0.50,0.95,0.97
bp,0.40,1.00,0.25,0.98,0.99
bp,0.45,1.00,0.25,0.98,0.99
bp,0.50,1.00,0.00,1.00,1.00
bp,0.55,0.97,0.00,0.98,0.99
bp,0.60,0.97,0.00,0.98,0.99
bp,0.65,0.97,0.00,0.98,0.99
bp,0.70,0.92,0.00,0.93,0.96
bp,0.75,0.75,0.00,0.78,0.86
bp,0.80,0.61,0.00,0.65,0.76
bp,0.85,0.31,0.00,0.38,0.47
bp,0.90,0.00,0.00,0.10,0.00
bp,0.95,0.00,0.00,0.10,0.00
outsc,0.00,1.00,0.00,1.00,1.00
outsc,0.05,1.00,0.00,1.00,1.00
outsc,0.10,1.00,0.00,1.00,1.00
outsc,0.15,1.00,0.00,1.00,1.00
outsc,0.20,1.00,0.00,1.00,1.00
outsc,0.25,1.00,0.00,1.00,1.00
outsc,0.30,1.00,0.00,1.00,1.00
outsc,0.35,1.00,0.00,1.00,1.00
outsc,0.40,1.00,0.00,1.00,1.00
outsc,0.45,1.00,0.00,1.00,1.00
outsc,0.50,1.00,0.00,1.00,1.00
outsc,0.55,1.00,0.00,1.00,1.00
outsc,0.60,1.00,0.00,1.00,1.00
outsc,0.65,1.00,0.00,1.00,1.00
outsc,0.70,0.98,0.00,0.98,0.99
outsc,0.75,0.96,0.00,0.96,0.98
outsc,0.80,0.85,0.00,0.85,0.92
outsc,0.85,0.51,0.00,0.51,0.68
outsc,0.90,0.05,0.00,0.05,0.09
outsc,0.95,0.00,0.00,0.00,0.00
SC,0.00,1.00,0.00,1.00,1.00
SC,0.05,1.00,0.00,1.00,1.00
SC,0.10,1.00,0.00,1.00,1.00
SC,0.15,1.00,0.00,1.00,1.00
SC,0.20,1.00,0.00,1.00,1.00
SC,0.25,1.00,0.00,1.00,1.00
SC,0.30,1.00,0.00,1.00,1.00
SC,0.35,1.00,0.00,1.00,1.00
SC,0.40,1.00,0.00,1.00,1.00
SC,0.45,1.00,0.00,1.00,1.00
SC,0.50,1.00,0.00,1.00,1.00
SC,0.55,1.00,0.00,1.00,1.00
SC,0.60,1.00,0.00,1.00,1.00
SC,0.65,1.00,0.00,1.00,1.00
SC,0.70,0.96,0.00,0.96,0.98
SC,0.75,0.92,0.00,0.92,0.96
SC,0.80,0.88,0.00,0.88,0.93
SC,0.85,0.63,0.00,0.63,0.77
SC,0.90,0.17,0.00,0.17,0.29
SC,0.95,0.00,0.00,0.00,0.00

==== 混淆矩陣（使用推薦閾值）====
瑕疵類型,閾值,真陽性(TP),假陽性(FP),真陰性(TN),假陰性(FN),準確率,靈敏度,特異度
bp,0.46,36,0,4,0,1.00,1.00,1.00
outsc,0.00,237,0,0,0,1.00,1.00,0.00
SC,0.00,24,0,0,0,1.00,1.00,0.00
deform,0.00,3,0,0,0,1.00,1.00,0.00
OK,0.00,0,4,0,0,0.00,0.00,0.00
WP,0.00,2,0,0,0,1.00,1.00,0.00
