==== 站點統計 ====
站點,OK數量,NG數量,瑕疵類型,瑕疵數量
136,OK,OK,0.00,-591.24
137,NG,SC,0.83,-3961.78
138,NG,SC,0.83,-3930.71
139,NG,SC,0.76,-3940.12
140,NG,SC,0.80,-3934.31
141,NG,SC,0.57,-3974.37
142,NG,SC,0.80,-3984.76
143,NG,SC,0.85,-3957.61
144,NG,SC,0.86,-3965.21
145,NG,SC,0.89,-3952.97
146,NG,SC,0.71,-3891.23
147,NG,SC,0.84,-3774.89
148,NG,SC,0.88,-3961.31
149,NG,SC,0.64,-3964.04
150,NG,SC,0.84,-3943.45
151,NG,SC,0.85,-3969.16
152,NG,SC,0.77,-3967.70
153,OK,OK,0.00,-575.75
154,NG,SC,0.85,-3932.41
155,NG,SC,0.85,-3964.89
156,NG,SC,0.66,-3643.87
157,NG,SC,0.74,-3977.45
158,NG,SC,0.81,-3977.80
159,NG,SC,0.78,-3977.49
160,NG,SC,0.88,-3962.41
161,NG,SC,0.82,-3965.73
162,NG,SC,0.78,-3958.90
163,NG,SC,0.82,-3914.54
164,NG,SC,0.77,-3677.99
165,NG,SC,0.79,-3956.51
166,NG,SC,0.86,-3977.48
167,NG,SC,0.71,-3960.60
168,NG,SC,0.66,-3961.70
169,NG,SC,0.86,-3974.54
170,NG,SC,0.64,-3970.32
171,NG,deform,1.00,-3941.61
172,NG,SC,0.84,-3942.10
173,NG,SC,0.74,-3691.69
174,NG,SC,0.84,-3942.26
175,NG,SC,0.84,-3957.97
176,NG,SC,0.81,-3974.04
177,NG,SC,0.86,-3978.64
178,NG,OTP,0.59,-3956.72
179,NG,SC,0.86,-3958.91
180,NG,SC,0.67,-3969.74
181,OK,INP,0.00,-591.32
182,NG,SC,0.84,-3969.94
183,NG,SC,0.75,-3913.40
184,NG,SC,0.76,-3962.22
185,NG,SC,0.90,-3842.00
186,NG,SC,0.84,-3966.90
187,NG,SC,0.79,-3973.76
188,NG,SC,0.71,-3970.80
189,NG,SC,0.84,-3973.42
190,NG,SC,0.56,-3980.46
191,NG,SC,0.84,-3966.74
192,NG,SC,0.88,-3974.42
193,NG,SC,0.61,-3952.22
194,NG,SC,0.88,-3948.79
195,NG,SC,0.86,-3971.87
196,NG,SC,0.81,-1687.45
197,NG,SC,0.80,96.69
198,NG,SC,0.83,-179.03
199,NG,SC,0.56,-268.36
200,NG,SC,0.83,-969.29
201,OK,OK,0.00,2199.98
202,NG,SC,0.71,-1290.36
203,NG,SC,0.64,-1132.93
204,NG,SC,0.83,-1310.73
205,OK,SC,0.00,1875.22
206,NG,SC,0.85,-1684.78
207,NG,SC,0.76,-1857.14
208,NG,SC,0.80,-2074.47
209,NG,SC,0.80,-2275.20
210,NG,SC,0.66,-2489.64
211,NG,SC,0.77,-2691.70
212,OK,SC,0.00,445.78
213,NG,SC,0.72,-3180.41
214,NG,SC,0.71,-3482.22
215,NG,SC,0.51,-3679.44
216,NG,SC,0.59,-3942.36
217,NG,SC,0.77,-3968.02
218,NG,SC,0.75,-3966.67
219,NG,SC,0.65,-3714.45
220,OK,OK,0.00,-591.05
221,NG,SC,0.83,-3936.96
222,NG,SC,0.86,-3935.10
223,NG,SC,0.87,-3965.58
224,NG,SC,0.61,-3971.56
225,NG,SC,0.81,-3961.64
226,NG,SC,0.85,-3935.67
227,NG,SC,0.85,-3964.75
228,NG,SC,0.84,-3953.47
229,NG,SC,0.89,-3957.83
230,NG,SC,0.85,-3896.00
231,NG,SC,0.75,-3951.04
232,NG,SC,0.72,-3934.65
233,NG,SC,0.64,-3630.10
234,NG,SC,0.78,-3976.57
235,NG,SC,0.84,-3959.54
236,NG,SC,0.88,-3952.74
237,NG,SC,0.85,-3955.89
238,NG,SC,0.89,-3912.65
239,NG,SC,0.81,-3976.52
240,NG,SC,0.87,-3947.38
241,NG,SC,0.82,-3847.72
242,NG,SC,0.85,-3952.77
243,NG,SC,0.64,-3567.21
244,NG,SC,0.66,-3693.50
245,NG,SC,0.85,-3979.90
246,NG,SC,0.86,-3983.79
247,NG,SC,0.80,-3591.18
248,NG,SC,0.83,-3663.54
249,NG,OTP,0.56,-3945.98
250,NG,SC,0.62,-3941.17
251,NG,SC,0.75,-3721.09
252,NG,SC,0.83,-3963.65
253,NG,deform,1.00,-3983.91
254,NG,SC,0.81,-3974.91
255,NG,SC,0.85,-3970.09
256,NG,SC,0.89,-3980.25
257,NG,SC,0.68,-3930.80
258,NG,deform,1.00,-3967.22
259,NG,SC,0.87,-3788.98
260,NG,deform,1.00,-3978.27
261,NG,SC,0.83,-3979.36
262,NG,SC,0.79,-3979.35
263,NG,SC,0.88,-3211.92
264,NG,SC,0.83,-3305.47
265,NG,SC,0.77,-3862.32
266,NG,SC,0.86,-3974.73
267,OK,SC,0.00,-595.41
268,NG,deform,1.00,-3952.62
269,NG,OTP,0.81,-3939.49
270,NG,SC,0.85,-3973.29
271,NG,SC,0.81,-3944.06
272,NG,SC,0.75,-3947.96
273,NG,SC,0.78,-3953.06
274,NG,SC,0.85,-3788.60
275,NG,SC,0.78,-3959.47
276,NG,SC,0.81,-3976.22
277,NG,SC,0.57,-3957.98
278,NG,SC,0.77,-3962.01
279,NG,SC,0.77,-3949.85
280,NG,SC,0.55,-3898.15
281,NG,SC,0.82,-3973.76
282,OK,SC,0.00,-586.85
283,NG,SC,0.82,-3956.10
284,NG,SC,0.61,-3936.74
285,NG,SC,0.52,-3967.28
286,OK,SC,0.00,-560.62
287,NG,SC,0.68,-3806.82
288,NG,SC,0.79,-3662.00
289,NG,SC,0.55,-3984.76
290,NG,SC,0.84,-3971.62
291,NG,SC,0.80,-3973.71
292,NG,SC,0.87,-3973.54
293,NG,SC,0.85,-3976.52
294,NG,SC,0.71,-3894.95
295,NG,SC,0.85,-3931.85
296,NG,SC,0.60,-3912.01
297,NG,SC,0.82,-3959.66
298,NG,SC,0.82,-3866.44
299,NG,SC,0.64,-3972.26
300,NG,SC,0.82,-3978.57
301,NG,SC,0.84,-3970.06
302,NG,SC,0.87,-3914.68
303,NG,SC,0.87,-3931.76
304,NG,SC,0.84,-3970.73
305,NG,SC,0.77,-3623.92
306,NG,SC,0.76,-3698.82
307,NG,deform,1.00,-3942.42
308,NG,SC,0.80,-3775.99
309,NG,SC,0.75,-3805.43
310,NG,SC,0.85,-3665.51
311,NG,SC,0.70,-3664.25
312,NG,SC,0.65,-3548.65
313,NG,SC,0.88,-3466.06
314,NG,SC,0.86,-3261.45
315,NG,SC,0.74,-3947.50
316,NG,SC,0.86,-3868.07
317,OK,SC,0.00,-553.97
318,NG,SC,0.83,-2925.99
319,NG,SC,0.84,-2309.14
320,NG,deform,1.00,-2658.81
321,NG,SC,0.84,-3677.71
322,NG,SC,0.73,-3889.56
323,NG,deform,1.00,-3934.98
324,NG,SC,0.87,-3922.73
325,NG,SC,0.51,-3966.31
326,NG,SC,0.55,-3973.47
327,OK,SC,0.00,-583.89
328,NG,SC,0.86,-3616.17
329,OK,OK,0.00,-180.32
330,NG,SC,0.51,-3367.65
331,NG,SC,0.87,-2993.02
332,NG,SC,0.85,-1705.17
333,OK,INP,0.00,1096.90
334,NG,SC,0.76,-2801.17
335,NG,SC,0.82,-3942.95
336,NG,SC,0.71,-3916.46
337,NG,SC,0.82,-3622.24
338,NG,SC,0.86,-2686.86
339,NG,SC,0.78,-2719.08
340,NG,SC,0.90,-1340.69
341,NG,SC,0.86,-2559.57
342,NG,SC,0.80,-2604.85
343,NG,SC,0.85,-3971.53
344,NG,SC,0.66,-3981.31
345,NG,SC,0.53,-3961.84
346,NG,SC,0.79,-3857.11
347,NG,SC,0.79,-1348.47
348,NG,SC,0.78,462.01
349,NG,SC,0.84,301.02
350,OK,SC,0.00,4138.94
351,NG,SC,0.87,-643.95
352,OK,OK,0.00,2187.53
353,OK,OK,0.00,854.64
354,NG,SC,0.82,-2853.81
355,NG,SC,0.59,-2627.71
356,NG,SC,0.77,-1745.12
357,NG,SC,0.78,-2014.32
358,NG,SC,0.73,-1932.68
359,NG,SC,0.89,-578.08
360,OK,SC,0.00,2327.99
361,NG,SC,0.83,-1402.09
362,NG,SC,0.86,-1913.32
363,NG,SC,0.61,-3445.88
364,NG,SC,0.89,-3453.24
365,NG,SC,0.84,-3974.85
366,NG,SC,0.80,-3780.72
367,NG,SC,0.84,-600.17
368,NG,SC,0.56,-456.29
369,NG,SC,0.78,1922.41
370,NG,SC,0.83,7478.75
371,NG,SC,0.79,8137.78
372,NG,SC,0.88,6695.57
373,NG,SC,0.84,1884.75
374,NG,SC,0.82,739.69
375,NG,SC,0.85,-99.43
376,NG,SC,0.71,-622.50
377,NG,SC,0.80,5313.73
378,NG,SC,0.79,5665.08
379,NG,SC,0.86,3084.75
380,OK,OK,0.00,3364.68
381,NG,SC,0.88,2980.37
382,NG,SC,0.78,7473.24
383,NG,SC,0.78,6147.86
384,NG,SC,0.81,7801.75
385,OK,SC,0.00,10939.78
386,OK,SC,0.00,13844.16
387,OK,OK,0.00,14321.80
388,NG,SC,0.69,5975.82
389,NG,SC,0.78,5391.22

==== 總體統計 ====
總樣品數,390
OK數量,43
NG數量,347
不良率(%),88.97

==== 瑕疵統計 ====
瑕疵類型,數量,比例
SC,326,0.94
OTP,10,0.03
deform,10,0.03
INP,1,0.00

==== 分數分布分析 ====
瑕疵類型,樣本數量,最小值,最大值,平均值,5%分位數,25%分位數,中位數,75%分位數,95%分位數,99%分位數,推薦閾值
SC,344,0.00,0.90,0.74,0.00,0.72,0.80,0.85,0.88,0.89,0.01
OTP,10,0.55,0.87,0.74,0.55,0.59,0.79,0.81,0.87,0.87,0.00
OK,22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
INP,4,0.00,0.75,0.19,0.00,0.00,0.00,0.75,0.75,0.75,0.01
deform,10,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00

==== ROC曲線數據 ====
瑕疵類型,閾值,真陽性率,假陽性率,準確率,F1分數
SC,0.00,1.00,1.00,0.95,0.97
SC,0.05,1.00,0.00,1.00,1.00
SC,0.10,1.00,0.00,1.00,1.00
SC,0.15,1.00,0.00,1.00,1.00
SC,0.20,1.00,0.00,1.00,1.00
SC,0.25,1.00,0.00,1.00,1.00
SC,0.30,1.00,0.00,1.00,1.00
SC,0.35,1.00,0.00,1.00,1.00
SC,0.40,1.00,0.00,1.00,1.00
SC,0.45,1.00,0.00,1.00,1.00
SC,0.50,1.00,0.00,1.00,1.00
SC,0.55,0.98,0.00,0.98,0.99
SC,0.60,0.93,0.00,0.94,0.97
SC,0.65,0.88,0.00,0.88,0.93
SC,0.70,0.82,0.00,0.83,0.90
SC,0.75,0.73,0.00,0.75,0.85
SC,0.80,0.55,0.00,0.57,0.71
SC,0.85,0.22,0.00,0.26,0.36
SC,0.90,0.00,0.00,0.05,0.00
SC,0.95,0.00,0.00,0.05,0.00
OK,0.00,0.00,1.00,0.00,0.00
OK,0.05,0.00,0.00,1.00,0.00
OK,0.10,0.00,0.00,1.00,0.00
OK,0.15,0.00,0.00,1.00,0.00
OK,0.20,0.00,0.00,1.00,0.00
OK,0.25,0.00,0.00,1.00,0.00
OK,0.30,0.00,0.00,1.00,0.00
OK,0.35,0.00,0.00,1.00,0.00
OK,0.40,0.00,0.00,1.00,0.00
OK,0.45,0.00,0.00,1.00,0.00
OK,0.50,0.00,0.00,1.00,0.00
OK,0.55,0.00,0.00,1.00,0.00
OK,0.60,0.00,0.00,1.00,0.00
OK,0.65,0.00,0.00,1.00,0.00
OK,0.70,0.00,0.00,1.00,0.00
OK,0.75,0.00,0.00,1.00,0.00
OK,0.80,0.00,0.00,1.00,0.00
OK,0.85,0.00,0.00,1.00,0.00
OK,0.90,0.00,0.00,1.00,0.00
OK,0.95,0.00,0.00,1.00,0.00

==== 混淆矩陣（使用推薦閾值）====
瑕疵類型,閾值,真陽性(TP),假陽性(FP),真陰性(TN),假陰性(FN),準確率,靈敏度,特異度
SC,0.01,326,0,18,0,1.00,1.00,1.00
OTP,0.00,10,0,0,0,1.00,1.00,0.00
OK,0.00,0,22,0,0,0.00,0.00,0.00
INP,0.01,1,0,3,0,1.00,1.00,1.00
deform,0.00,10,0,0,0,1.00,1.00,0.00
