==== 站點統計 ====
站點,OK數量,NG數量,瑕疵類型,瑕疵數量

==== 樣品統計 ====
樣品ID,結果,瑕疵類型,瑕疵分數
0,NG,wr,0.79
1,OK,-,-
2,NG,wr,0.60
3,NG,deform,1.00
4,NG,deform,1.00
5,OK,-,-
6,NG,wr,0.87
7,NG,wr,0.89
8,NG,wr,0.85
9,NG,deform,1.00
10,NG,wr,0.84
11,NG,dirty,0.69
12,NG,dirty,0.78
13,NG,outsc,0.86

==== 總體統計 ====

==== 分數分布分析 ====
瑕疵類型,樣本數量,最小值,最大值,平均值,中位數,95%分位數,99%分位數,推薦閾值
wr,6,0.60,0.89,0.81,0.85,0.89,0.89,0.00
deform,3,1.00,1.00,1.00,1.00,1.00,1.00,0.00
dirty,2,0.69,0.78,0.74,0.74,0.78,0.78,0.00
outsc,1,0.86,0.86,0.86,0.86,0.86,0.86,0.00

==== ROC曲線數據 ====
瑕疵類型,閾值,真陽性率,假陽性率,準確率,F1分數

==== 混淆矩陣（使用推薦閾值）====
瑕疵類型,閾值,真陽性(TP),假陽性(FP),真陰性(TN),假陰性(FN),準確率,靈敏度,特異度
wr,0.00,6,0,0,0,1.00,1.00,0.00
deform,0.00,3,0,0,0,1.00,1.00,0.00
dirty,0.00,2,0,0,0,1.00,1.00,0.00
outsc,0.00,1,0,0,0,1.00,1.00,0.00
