==== 站點統計 ====
站點,OK數量,NG數量,瑕疵類型,瑕疵數量
62,NG,outsc,0.86,-3400.71
63,NG,outsc,0.89,-3724.15
64,NG,outsc,0.93,-3817.76
65,NG,outsc,0.74,-3818.66
66,NG,bp,0.70,-3814.16
67,OK,bp,0.47,-561.03
68,NG,bp,0.51,-3805.95
69,NG,outsc,0.92,-3770.77
70,NG,outsc,0.90,-3774.67
71,NG,outsc,0.87,-3763.68
72,NG,bp,0.65,-3785.16
73,NG,SC,0.80,-3778.23
74,NG,outsc,0.91,-3790.22
75,OK,OK,0.00,-543.37
76,NG,outsc,0.91,-3794.56
77,NG,outsc,0.90,-3774.64
78,OK,outsc,0.37,-545.19
79,NG,outsc,0.90,-3780.79
80,NG,SC,0.84,-3779.96
81,NG,outsc,0.89,-3768.38
82,NG,bp,0.64,-3792.63
83,NG,outsc,0.76,-3795.05
84,OK,bp,0.43,-537.00
85,NG,outsc,0.95,-3767.09
86,NG,outsc,0.79,-3764.65
87,OK,bp,0.33,-539.81
88,NG,outsc,0.81,-3781.11
89,NG,SC,0.80,-3793.66
90,NG,outsc,0.91,-3783.15
91,NG,SC,0.52,-3794.17
92,NG,outsc,0.93,-3782.01
93,NG,outsc,0.93,-3789.52
94,OK,outsc,0.63,-541.61
95,NG,outsc,0.92,-3791.44
96,NG,outsc,0.91,-3763.51
97,NG,WP,0.80,-3780.69
98,NG,outsc,0.89,-3769.75
99,NG,outsc,0.86,-3781.70
100,NG,outsc,0.93,-3771.37
101,NG,outsc,0.93,-3737.05
102,OK,outsc,0.70,-545.02
103,NG,SC,0.86,-3795.31
104,NG,outsc,0.92,-3799.22
105,NG,outsc,0.76,-3778.31
106,NG,outsc,0.77,-3794.27
107,NG,outsc,0.82,-3776.65
108,NG,SC,0.79,-3793.52
109,NG,outsc,0.87,-3787.88
110,NG,outsc,0.90,-3774.18
111,NG,outsc,0.81,-3788.48
112,NG,deform,1.00,-3780.66
113,NG,outsc,0.78,-3791.11
114,NG,SC,0.88,-3773.60
115,NG,bp,0.50,-3790.43
116,NG,outsc,0.90,-3764.15
117,NG,outsc,0.74,-3791.91
118,NG,WP,0.78,-3773.28
119,NG,outsc,0.74,-3760.99
120,NG,outsc,0.88,-3766.61
121,NG,outsc,0.86,-3786.37
122,NG,outsc,0.92,-3778.76
123,NG,outsc,0.90,-3772.54
124,NG,outsc,0.89,-3763.90
125,NG,outsc,0.90,-3772.03
126,NG,outsc,0.92,-3727.54
127,NG,outsc,0.77,-3781.29
128,NG,outsc,0.89,-3767.87
129,NG,outsc,0.89,-3787.44
130,NG,outsc,0.89,-3791.57
131,NG,SC,0.81,-3773.85
132,NG,outsc,0.91,-3779.65
133,NG,outsc,0.90,-3769.02
134,NG,SC,0.80,-3789.99
135,NG,outsc,0.80,-3782.78
136,NG,outsc,0.92,-3756.74
137,NG,outsc,0.72,-3776.29
138,NG,SC,0.78,-3778.86
139,NG,outsc,0.91,-3763.08
140,NG,SC,0.81,-3792.75
141,NG,outsc,0.84,-3751.58
142,NG,outsc,0.77,-3760.96
143,NG,SC,0.88,-3774.04
144,NG,SC,0.80,-3795.75
145,NG,outsc,0.91,-3772.04
146,NG,outsc,0.92,-3779.95
147,NG,outsc,0.94,-3747.65
148,NG,outsc,0.73,-3781.24
149,NG,outsc,0.93,-3766.29
150,NG,outsc,0.85,-3776.94
151,NG,outsc,0.90,-3747.44
152,NG,outsc,0.73,-3793.52
153,NG,outsc,0.86,-3781.40
154,NG,outsc,0.77,-3774.47
155,NG,outsc,0.93,-3768.98
156,OK,SC,0.41,-534.88
157,NG,outsc,0.91,-3771.28
158,OK,SC,0.30,-543.29
159,NG,outsc,0.86,-3777.46
160,NG,outsc,0.78,-3763.22
161,NG,outsc,0.77,-3780.72
162,NG,outsc,0.76,-3779.97
163,NG,outsc,0.91,-3783.67
164,NG,outsc,0.75,-3789.70
165,NG,outsc,0.90,-3764.42
166,NG,outsc,0.88,-3780.65
167,NG,outsc,0.89,-3778.55
168,NG,outsc,0.90,-3771.14
169,NG,outsc,0.83,-3783.61
170,NG,outsc,0.86,-3767.53
171,NG,outsc,0.78,-3759.36
172,NG,outsc,0.92,-3783.64
173,NG,outsc,0.78,-3785.32
174,NG,outsc,0.78,-3769.90
175,NG,outsc,0.94,-3762.47
176,NG,outsc,0.87,-3773.11
177,NG,outsc,0.79,-3789.49
178,OK,outsc,0.31,-534.56
179,NG,outsc,0.89,-3774.32
180,NG,outsc,0.92,-3768.70
181,OK,OK,0.00,-537.90
182,NG,outsc,0.90,-3769.77
183,NG,outsc,0.71,-3779.50
184,NG,outsc,0.80,-3771.82
185,NG,outsc,0.92,-3776.85
186,NG,outsc,0.78,-3780.94
187,NG,outsc,0.93,-3757.03
188,NG,outsc,0.90,-3758.04
189,NG,outsc,0.90,-3755.97
190,NG,deform,1.00,-3786.82
191,NG,outsc,0.80,-3756.40
192,NG,outsc,0.91,-3733.62
193,NG,SC,0.82,-3794.36
194,NG,outsc,0.90,-3763.24
195,NG,outsc,0.94,-3758.06
196,NG,outsc,0.91,-3745.53
197,NG,outsc,0.85,-3785.69
198,NG,bp,0.53,-3798.31
199,NG,outsc,0.92,-3771.19
200,NG,outsc,0.88,-3775.47
201,NG,outsc,0.90,-3752.33
202,NG,outsc,0.92,-3773.35
203,NG,outsc,0.90,-3748.97
204,OK,OK,0.00,-526.78
205,NG,outsc,0.80,-3774.68
206,NG,outsc,0.91,-3770.58
207,NG,SC,0.60,-3780.86
208,OK,bp,0.43,-537.72
209,NG,outsc,0.73,-3769.97
210,NG,SC,0.81,-3787.18
211,NG,outsc,0.76,-3783.13
212,NG,SC,0.83,-3789.68
213,NG,outsc,0.76,-3768.37
214,NG,outsc,0.88,-3765.93
215,OK,SC,0.43,-540.35
216,NG,outsc,0.88,-3771.56
217,NG,outsc,0.77,-3787.21
218,NG,outsc,0.85,-3787.08
219,NG,outsc,0.92,-3759.77
220,NG,outsc,0.73,-3770.84
221,NG,outsc,0.88,-3757.92
222,NG,outsc,0.91,-3776.21
223,NG,outsc,0.91,-3761.41
224,OK,outsc,0.44,-543.60
225,NG,outsc,0.88,-3798.04
226,NG,outsc,0.87,-3772.33
227,NG,outsc,0.84,-3787.63
228,NG,SC,0.87,-3774.33
229,NG,outsc,0.91,-3764.61
230,NG,outsc,0.94,-3779.61
231,NG,outsc,0.86,-3786.13
232,NG,SC,0.84,-3786.24
233,NG,outsc,0.92,-3725.13
234,NG,SC,0.80,-3774.67
235,NG,outsc,0.90,-3771.37
236,NG,outsc,0.83,-3772.35
237,NG,outsc,0.83,-3762.27
238,NG,outsc,0.89,-3779.90
239,NG,outsc,0.91,-3775.26
240,NG,outsc,0.87,-3769.49
241,NG,SC,0.75,-3762.64
242,NG,outsc,0.90,-3769.10
243,NG,outsc,0.94,-3760.90
244,NG,outsc,0.73,-3761.62
245,NG,outsc,0.91,-3732.64
246,NG,outsc,0.79,-3784.90
247,NG,outsc,0.89,-3756.78
248,NG,outsc,0.89,-3777.08
249,NG,outsc,0.71,-3781.22
250,NG,outsc,0.80,-3769.35
251,NG,outsc,0.90,-3750.79
252,NG,outsc,0.81,-3780.23
253,NG,bp,0.86,-3780.65
254,NG,outsc,0.91,-3760.01
255,NG,outsc,0.89,-3773.82
256,NG,SC,0.59,-3788.13
257,OK,outsc,0.65,-519.31
258,OK,OK,0.00,-544.54
259,OK,outsc,0.56,-533.90
260,NG,outsc,0.84,-3782.77
261,NG,outsc,0.90,-3787.35
262,NG,SC,0.74,-3770.30
263,NG,outsc,0.90,-3760.84
264,NG,outsc,0.91,-3759.17
265,NG,outsc,0.89,-3752.72
266,NG,outsc,0.82,-3781.75
267,NG,outsc,0.89,-3748.44
268,NG,SC,0.80,-3773.13
269,NG,outsc,0.83,-3757.09
270,NG,outsc,0.89,-3759.67
271,NG,SC,0.66,-3790.61
272,NG,outsc,0.85,-2058.85
273,NG,outsc,0.92,-2081.50
274,NG,outsc,0.84,-2436.22
275,NG,outsc,0.81,-2770.18
276,NG,SC,0.69,-1603.36
277,NG,outsc,0.93,159.70
278,NG,outsc,0.91,222.36
279,OK,outsc,0.59,3185.67
280,NG,outsc,0.92,-359.16
281,NG,outsc,0.92,-636.64
282,NG,outsc,0.91,-965.21
283,OK,OK,0.00,2027.54
284,NG,outsc,0.90,-1498.66
285,OK,outsc,0.69,1459.20
286,NG,outsc,0.76,-2066.21
287,NG,outsc,0.82,-2371.62
288,NG,outsc,0.75,-2690.10
289,NG,outsc,0.90,-2968.45
290,OK,OK,0.00,-3.61
291,NG,SC,0.80,-3503.41
292,NG,outsc,0.92,-3767.57
293,NG,outsc,0.84,-3818.75
294,NG,SC,0.85,-3807.34
295,NG,outsc,0.82,-3792.25
296,NG,outsc,0.92,-3768.69
297,NG,outsc,0.90,-3774.45
298,NG,outsc,0.90,-3787.14
299,NG,outsc,0.86,-3774.72
300,NG,outsc,0.92,-3770.41
301,OK,outsc,0.68,-526.52
302,NG,outsc,0.90,-3778.60
303,NG,SC,0.81,-3784.15
304,NG,outsc,0.75,-3779.14
305,NG,SC,0.87,-3779.86
306,NG,outsc,0.93,-3779.23
307,NG,outsc,0.93,-3776.04
308,NG,outsc,0.89,-3771.24
309,NG,outsc,0.93,-3776.28

==== 總體統計 ====
總樣品數,310
OK數量,32
NG數量,278
不良率(%),89.68

==== 瑕疵統計 ====
瑕疵類型,數量,比例
outsc,225,0.81
SC,34,0.12
bp,12,0.04
WP,4,0.01
deform,3,0.01

==== 分數分布分析 ====
瑕疵類型,樣本數量,最小值,最大值,平均值,5%分位數,25%分位數,中位數,75%分位數,95%分位數,99%分位數,推薦閾值
bp,17,0.33,0.86,0.61,0.33,0.47,0.64,0.74,0.86,0.86,0.47
SC,38,0.30,0.88,0.74,0.41,0.69,0.80,0.83,0.88,0.88,0.44
outsc,239,0.31,0.95,0.85,0.68,0.80,0.89,0.91,0.93,0.94,0.70
OK,9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WP,4,0.74,0.80,0.76,0.74,0.74,0.76,0.80,0.80,0.80,0.00
deform,3,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00

==== ROC曲線數據 ====
瑕疵類型,閾值,真陽性率,假陽性率,準確率,F1分數
SC,0.00,1.00,1.00,0.89,0.94
SC,0.05,1.00,1.00,0.89,0.94
SC,0.10,1.00,1.00,0.89,0.94
SC,0.15,1.00,1.00,0.89,0.94
SC,0.20,1.00,1.00,0.89,0.94
SC,0.25,1.00,1.00,0.89,0.94
SC,0.30,1.00,0.75,0.92,0.96
SC,0.35,1.00,0.75,0.92,0.96
SC,0.40,1.00,0.75,0.92,0.96
SC,0.45,1.00,0.00,1.00,1.00
SC,0.50,1.00,0.00,1.00,1.00
SC,0.55,0.97,0.00,0.97,0.99
SC,0.60,0.88,0.00,0.89,0.94
SC,0.65,0.88,0.00,0.89,0.94
SC,0.70,0.82,0.00,0.84,0.90
SC,0.75,0.76,0.00,0.79,0.87
SC,0.80,0.68,0.00,0.71,0.81
SC,0.85,0.21,0.00,0.29,0.34
SC,0.90,0.00,0.00,0.11,0.00
SC,0.95,0.00,0.00,0.11,0.00
outsc,0.00,1.00,1.00,0.94,0.97
outsc,0.05,1.00,1.00,0.94,0.97
outsc,0.10,1.00,1.00,0.94,0.97
outsc,0.15,1.00,1.00,0.94,0.97
outsc,0.20,1.00,1.00,0.94,0.97
outsc,0.25,1.00,1.00,0.94,0.97
outsc,0.30,1.00,1.00,0.94,0.97
outsc,0.35,1.00,0.93,0.95,0.97
outsc,0.40,1.00,0.86,0.95,0.97
outsc,0.45,1.00,0.71,0.96,0.98
outsc,0.50,1.00,0.64,0.96,0.98
outsc,0.55,1.00,0.64,0.96,0.98
outsc,0.60,1.00,0.50,0.97,0.98
outsc,0.65,1.00,0.36,0.98,0.99
outsc,0.70,1.00,0.00,1.00,1.00
outsc,0.75,0.93,0.00,0.94,0.97
outsc,0.80,0.81,0.00,0.82,0.89
outsc,0.85,0.68,0.00,0.70,0.81
outsc,0.90,0.40,0.00,0.44,0.58
outsc,0.95,0.00,0.00,0.06,0.00

==== 混淆矩陣（使用推薦閾值）====
瑕疵類型,閾值,真陽性(TP),假陽性(FP),真陰性(TN),假陰性(FN),準確率,靈敏度,特異度
bp,0.47,12,0,5,0,1.00,1.00,1.00
SC,0.44,34,0,4,0,1.00,1.00,1.00
outsc,0.70,225,0,14,0,1.00,1.00,1.00
OK,0.00,0,9,0,0,0.00,0.00,0.00
WP,0.00,4,0,0,0,1.00,1.00,0.00
deform,0.00,3,0,0,0,1.00,1.00,0.00
