==== 站點統計 ====
站點,OK數量,NG數量,瑕疵類型,瑕疵數量
117,OK,OK,0.00,-574.79
118,NG,outsc,0.84,-3882.73
119,NG,cf,0.76,-3834.17
120,NG,bp,0.54,-3964.81
121,NG,bp,0.60,-3942.94
122,NG,outsc,0.85,-3910.73
123,NG,deform,1.00,-3942.85
124,NG,outsc,0.72,-3910.91
125,NG,cf,0.66,-3901.57
126,OK,SC,0.47,3530.28
127,NG,bp,0.59,-537.10
128,OK,OK,0.00,-535.39

==== 總體統計 ====
總樣品數,129
OK數量,34
NG數量,95
不良率(%),73.64

==== 瑕疵統計 ====
瑕疵類型,數量,比例
outsc,55,0.58
bp,16,0.17
SC,13,0.14
cf,7,0.07
deform,3,0.03
WP,1,0.01

==== 分數分布分析 ====
瑕疵類型,樣本數量,最小值,最大值,平均值,5%分位數,25%分位數,中位數,75%分位數,95%分位數,99%分位數,推薦閾值
bp,24,0.26,0.78,0.57,0.34,0.45,0.60,0.69,0.73,0.78,0.48
SC,20,0.29,0.84,0.59,0.29,0.44,0.61,0.73,0.84,0.84,0.48
OK,12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
outsc,61,0.29,0.90,0.70,0.33,0.62,0.73,0.81,0.87,0.90,0.47
cf,7,0.52,0.83,0.69,0.52,0.63,0.66,0.77,0.83,0.83,0.00
WP,2,0.37,0.52,0.44,0.37,0.37,0.44,0.52,0.52,0.52,0.37
deform,3,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00

==== ROC曲線數據 ====
瑕疵類型,閾值,真陽性率,假陽性率,準確率,F1分數
bp,0.00,1.00,1.00,0.67,0.80
bp,0.05,1.00,1.00,0.67,0.80
bp,0.10,1.00,1.00,0.67,0.80
bp,0.15,1.00,1.00,0.67,0.80
bp,0.20,1.00,1.00,0.67,0.80
bp,0.25,1.00,1.00,0.67,0.80
bp,0.30,1.00,0.88,0.71,0.82
bp,0.35,1.00,0.75,0.75,0.84
bp,0.40,1.00,0.50,0.83,0.89
bp,0.45,1.00,0.25,0.92,0.94
bp,0.50,1.00,0.00,1.00,1.00
bp,0.55,0.94,0.00,0.96,0.97
bp,0.60,0.75,0.00,0.83,0.86
bp,0.65,0.44,0.00,0.63,0.61
bp,0.70,0.19,0.00,0.46,0.32
bp,0.75,0.06,0.00,0.38,0.12
bp,0.80,0.00,0.00,0.33,0.00
bp,0.85,0.00,0.00,0.33,0.00
bp,0.90,0.00,0.00,0.33,0.00
bp,0.95,0.00,0.00,0.33,0.00
SC,0.00,1.00,1.00,0.65,0.79
SC,0.05,1.00,1.00,0.65,0.79
SC,0.10,1.00,1.00,0.65,0.79
SC,0.15,1.00,1.00,0.65,0.79
SC,0.20,1.00,1.00,0.65,0.79
SC,0.25,1.00,1.00,0.65,0.79
SC,0.30,1.00,0.86,0.70,0.81
SC,0.35,1.00,0.86,0.70,0.81
SC,0.40,1.00,0.57,0.80,0.87
SC,0.45,1.00,0.14,0.95,0.96
SC,0.50,1.00,0.00,1.00,1.00
SC,0.55,1.00,0.00,1.00,1.00
SC,0.60,0.85,0.00,0.90,0.92
SC,0.65,0.54,0.00,0.70,0.70
SC,0.70,0.54,0.00,0.70,0.70
SC,0.75,0.23,0.00,0.50,0.38
SC,0.80,0.15,0.00,0.45,0.27
SC,0.85,0.00,0.00,0.35,0.00
SC,0.90,0.00,0.00,0.35,0.00
SC,0.95,0.00,0.00,0.35,0.00
outsc,0.00,1.00,1.00,0.90,0.95
outsc,0.05,1.00,1.00,0.90,0.95
outsc,0.10,1.00,1.00,0.90,0.95
outsc,0.15,1.00,1.00,0.90,0.95
outsc,0.20,1.00,1.00,0.90,0.95
outsc,0.25,1.00,1.00,0.90,0.95
outsc,0.30,1.00,0.83,0.92,0.96
outsc,0.35,1.00,0.33,0.97,0.98
outsc,0.40,1.00,0.33,0.97,0.98
outsc,0.45,1.00,0.33,0.97,0.98
outsc,0.50,1.00,0.00,1.00,1.00
outsc,0.55,0.96,0.00,0.97,0.98
outsc,0.60,0.89,0.00,0.90,0.94
outsc,0.65,0.76,0.00,0.79,0.87
outsc,0.70,0.62,0.00,0.66,0.76
outsc,0.75,0.49,0.00,0.54,0.66
outsc,0.80,0.33,0.00,0.39,0.49
outsc,0.85,0.16,0.00,0.25,0.28
outsc,0.90,0.00,0.00,0.10,0.00
outsc,0.95,0.00,0.00,0.10,0.00

==== 混淆矩陣（使用推薦閾值）====
瑕疵類型,閾值,真陽性(TP),假陽性(FP),真陰性(TN),假陰性(FN),準確率,靈敏度,特異度
bp,0.48,16,0,8,0,1.00,1.00,1.00
SC,0.48,13,0,7,0,1.00,1.00,1.00
OK,0.00,0,12,0,0,0.00,0.00,0.00
outsc,0.47,55,0,6,0,1.00,1.00,1.00
cf,0.00,7,0,0,0,1.00,1.00,0.00
WP,0.37,1,0,1,0,1.00,1.00,1.00
deform,0.00,3,0,0,0,1.00,1.00,0.00
