==== 站點統計 ====
站點,OK數量,NG數量,瑕疵類型,瑕疵數量
87,NG,outsc,0.86,-3901.16
88,NG,SC,0.80,-3611.70
89,NG,SC,0.73,-3944.90
90,NG,SC,0.81,-3958.28
91,NG,outsc,0.88,-3906.58
92,NG,bp,0.78,-3934.62
93,OK,bp,0.39,-550.47
94,NG,outsc,0.77,-3779.51
95,OK,outsc,0.36,-538.59
96,NG,outsc,0.77,-3565.83
97,OK,outsc,0.45,-573.94
98,NG,SC,0.76,-3929.93
99,NG,SC,0.76,-3928.33
100,NG,outsc,0.56,-3917.53
101,NG,outsc,0.82,-3870.18
102,NG,bp,0.59,-3922.87
103,NG,bp,0.64,-3888.97
104,NG,bp,0.66,-3885.20
105,NG,outsc,0.85,-3893.08
106,NG,SC,0.77,-3890.99
107,OK,OK,0.00,-542.25
108,NG,bp,0.66,-3924.38
109,NG,outsc,0.79,-3859.60
110,OK,outsc,0.46,-384.72
111,NG,bp,0.52,-3960.73
112,NG,outsc,0.87,-3959.26
113,NG,outsc,0.68,-3932.80
114,OK,bp,0.47,-577.43
115,NG,SC,0.77,-3940.90
116,NG,outsc,0.72,-3538.95
117,NG,outsc,0.61,-3821.73
118,NG,outsc,0.80,-3906.75
119,OK,OK,0.00,-580.25
120,OK,bp,0.33,-551.96
121,NG,outsc,0.78,-3912.19
122,NG,bp,0.76,-3922.46
123,NG,bp,0.77,-3873.79

==== 總體統計 ====
總樣品數,124
OK數量,15
NG數量,109
不良率(%),87.90

==== 瑕疵統計 ====
瑕疵類型,數量,比例
outsc,61,0.56
bp,28,0.26
SC,17,0.16
deform,3,0.03

==== 分數分布分析 ====
瑕疵類型,樣本數量,最小值,最大值,平均值,5%分位數,25%分位數,中位數,75%分位數,95%分位數,99%分位數,推薦閾值
bp,36,0.33,0.78,0.59,0.33,0.52,0.61,0.70,0.77,0.78,0.50
outsc,65,0.36,0.88,0.72,0.46,0.66,0.75,0.82,0.87,0.88,0.47
OK,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
SC,17,0.55,0.83,0.74,0.55,0.73,0.76,0.77,0.83,0.83,0.00
deform,3,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00

==== ROC曲線數據 ====
瑕疵類型,閾值,真陽性率,假陽性率,準確率,F1分數
bp,0.00,1.00,1.00,0.78,0.88
bp,0.05,1.00,1.00,0.78,0.88
bp,0.10,1.00,1.00,0.78,0.88
bp,0.15,1.00,1.00,0.78,0.88
bp,0.20,1.00,1.00,0.78,0.88
bp,0.25,1.00,1.00,0.78,0.88
bp,0.30,1.00,1.00,0.78,0.88
bp,0.35,1.00,0.75,0.83,0.90
bp,0.40,1.00,0.63,0.86,0.92
bp,0.45,1.00,0.50,0.89,0.93
bp,0.50,1.00,0.00,1.00,1.00
bp,0.55,0.86,0.00,0.89,0.92
bp,0.60,0.64,0.00,0.72,0.78
bp,0.65,0.46,0.00,0.58,0.63
bp,0.70,0.29,0.00,0.44,0.44
bp,0.75,0.11,0.00,0.31,0.19
bp,0.80,0.00,0.00,0.22,0.00
bp,0.85,0.00,0.00,0.22,0.00
bp,0.90,0.00,0.00,0.22,0.00
bp,0.95,0.00,0.00,0.22,0.00
outsc,0.00,1.00,1.00,0.94,0.97
outsc,0.05,1.00,1.00,0.94,0.97
outsc,0.10,1.00,1.00,0.94,0.97
outsc,0.15,1.00,1.00,0.94,0.97
outsc,0.20,1.00,1.00,0.94,0.97
outsc,0.25,1.00,1.00,0.94,0.97
outsc,0.30,1.00,1.00,0.94,0.97
outsc,0.35,1.00,1.00,0.94,0.97
outsc,0.40,1.00,0.50,0.97,0.98
outsc,0.45,1.00,0.50,0.97,0.98
outsc,0.50,1.00,0.00,1.00,1.00
outsc,0.55,0.98,0.00,0.98,0.99
outsc,0.60,0.92,0.00,0.92,0.96
outsc,0.65,0.82,0.00,0.83,0.90
outsc,0.70,0.67,0.00,0.69,0.80
outsc,0.75,0.52,0.00,0.55,0.69
outsc,0.80,0.38,0.00,0.42,0.55
outsc,0.85,0.10,0.00,0.15,0.18
outsc,0.90,0.00,0.00,0.06,0.00
outsc,0.95,0.00,0.00,0.06,0.00

==== 混淆矩陣（使用推薦閾值）====
瑕疵類型,閾值,真陽性(TP),假陽性(FP),真陰性(TN),假陰性(FN),準確率,靈敏度,特異度
bp,0.50,28,0,8,0,1.00,1.00,1.00
outsc,0.47,61,0,4,0,1.00,1.00,1.00
OK,0.00,0,3,0,0,0.00,0.00,0.00
SC,0.00,17,0,0,0,1.00,1.00,0.00
deform,0.00,3,0,0,0,1.00,1.00,0.00
