==== 站點統計 ====
站點,OK數量,NG數量,瑕疵類型,瑕疵數量
1,192,118,bp,15
1,192,118,SC,95
1,192,118,WP,7
1,192,118,deform,1
2,186,124,bp,63
2,186,124,SC,44
2,186,124,WP,9
2,186,124,deform,8
3,105,205,outsc,205
4,126,184,outsc,184

==== 樣品統計 ====
樣品ID,結果,瑕疵類型,瑕疵分數,超時
0,NG,outsc,0.90,-3769.19
1,NG,outsc,0.85,-3620.60
2,NG,outsc,0.87,-3829.05
3,NG,SC,0.80,-3935.76
4,NG,outsc,0.77,-3930.72
5,NG,bp,0.57,187.21
6,NG,outsc,0.87,-3899.15
7,NG,outsc,0.84,-3884.52
8,NG,outsc,0.88,-3923.08
9,NG,outsc,0.88,-3484.63
10,NG,bp,0.52,-3936.63
11,NG,outsc,0.84,-3806.44
12,NG,outsc,0.82,-3777.12
13,NG,outsc,0.70,-3886.53
14,NG,bp,0.70,-3916.10
15,NG,outsc,0.84,-3873.17
16,NG,SC,0.88,-3948.25
17,NG,outsc,0.85,-3862.06
18,NG,outsc,0.89,-3902.22
19,NG,outsc,0.85,-3731.85
20,NG,outsc,0.83,-3957.22
21,OK,outsc,0.35,-559.46
22,NG,outsc,0.89,-3950.06
23,NG,outsc,0.91,-3881.97
24,NG,outsc,0.81,-3896.12
25,NG,outsc,0.91,-3788.86
26,NG,bp,0.61,-3920.37
27,NG,outsc,0.70,-3907.98
28,NG,outsc,0.87,-3905.60
29,NG,outsc,0.85,-3679.01
30,NG,outsc,0.91,-3958.68
31,NG,outsc,0.87,-3907.70
32,NG,outsc,0.86,-3847.79
33,NG,outsc,0.79,-3874.46
34,NG,outsc,0.70,-3956.33
35,NG,outsc,0.85,-3891.69
36,NG,SC,0.86,-3950.63
37,NG,outsc,0.88,-3821.30
38,NG,SC,0.84,-3876.12
39,NG,outsc,0.83,-3784.53
40,NG,outsc,0.78,-3828.51
41,NG,outsc,0.88,-3886.28
42,NG,outsc,0.88,-3844.56
43,NG,outsc,0.83,-3938.13
44,NG,outsc,0.71,-3903.74
45,NG,outsc,0.76,-3927.98
46,NG,deform,1.00,-3929.01
47,NG,outsc,0.85,-3798.21
48,NG,outsc,0.78,-3904.02
49,NG,outsc,0.78,-3926.67
50,NG,SC,0.79,-3930.15
