==== 站點統計 ====
站點,OK數量,NG數量,瑕疵類型,瑕疵數量
1,53,47,bp,3
1,53,47,SC,42
1,53,47,WP,1
1,53,47,deform,1
2,29,71,bp,3
2,29,71,SC,65
2,29,71,WP,2
2,29,71,deform,1
3,92,8,outsc,8
4,95,5,outsc,5

==== 樣品統計 ====
樣品ID,結果,瑕疵類型,瑕疵分數,超時
0,NG,outsc,0.87,266.31
1,NG,SC,0.85,187.24
2,NG,SC,0.70,70.46
3,OK,outsc,0.32,3212.93
4,NG,SC,0.87,-151.11
5,NG,outsc,0.78,-244.83
6,OK,OK,0.00,2813.48
7,NG,SC,0.76,-613.22
8,OK,OK,0.00,2451.11
9,NG,SC,0.77,-1045.25
10,NG,SC,0.91,-1261.72
11,NG,SC,0.52,-1538.60
12,OK,bp,0.45,1523.75
13,NG,SC,0.80,-1922.00
14,NG,SC,0.61,-2243.65
15,OK,outsc,0.61,561.98
16,NG,bp,0.57,-3445.43
17,NG,SC,0.53,-3816.00
18,NG,SC,0.83,-3825.32
19,OK,outsc,0.67,-575.49
20,NG,SC,0.80,-3828.57
21,NG,SC,0.55,-3819.08
22,NG,SC,0.72,-3809.38
23,NG,SC,0.82,-3786.98
24,NG,SC,0.74,-3658.55
25,OK,outsc,0.32,-576.38
26,NG,SC,0.76,-3813.93
27,NG,SC,0.71,-3815.86
28,NG,SC,0.71,-3783.14
29,NG,SC,0.80,-3814.26
30,NG,SC,0.84,-3834.20
31,NG,SC,0.76,-3810.31
32,NG,SC,0.77,-3813.23
33,NG,SC,0.76,-3797.69
34,NG,deform,1.00,-3812.30
35,NG,bp,0.80,-3808.53
36,NG,outsc,0.74,-3772.85
37,NG,outsc,0.85,-3780.65
38,NG,SC,0.71,-3753.69
39,NG,bp,0.75,-3573.42
40,NG,SC,0.77,-3836.71
41,OK,SC,0.37,-575.21
42,NG,SC,0.71,-3822.37
43,NG,SC,0.69,-3833.53
44,OK,SC,0.29,-572.20
45,NG,SC,0.81,-3824.32
46,NG,SC,0.75,-3821.17
47,NG,SC,0.56,-3812.92
48,NG,SC,0.79,-3780.12
49,NG,SC,0.65,-3509.37
50,NG,outsc,0.73,-3836.67
51,NG,WP,0.79,-3809.65
52,NG,outsc,0.87,-3826.57
53,NG,SC,0.53,-3750.51
54,NG,SC,0.87,-3822.63
55,NG,SC,0.77,-3825.49
56,NG,SC,0.84,-3640.66
57,NG,SC,0.64,-3819.27
58,NG,SC,0.79,-3821.33
59,NG,SC,0.79,-3792.10
60,NG,SC,0.66,-3820.29
61,NG,SC,0.72,-3817.88
62,NG,SC,0.84,-3808.35
63,NG,SC,0.84,-3813.29
64,NG,SC,0.68,-3580.66
65,NG,SC,0.86,-3814.38
66,OK,bp,0.31,-567.81
67,OK,OK,0.00,-581.94
68,NG,SC,0.77,-3792.58
69,OK,OK,0.00,-464.13
70,NG,SC,0.74,-3805.03
71,NG,SC,0.72,-3796.05
72,NG,SC,0.58,-3829.12
73,OK,outsc,0.66,-576.66
74,NG,SC,0.69,-3830.13
75,NG,SC,0.85,-3834.84
76,OK,outsc,0.67,-569.60
77,NG,SC,0.55,-3792.36
78,NG,bp,0.66,-3811.96
79,NG,SC,0.88,-3818.14
80,NG,SC,0.83,-3809.04
81,NG,SC,0.72,-3591.00
82,OK,OK,0.00,-581.11
83,OK,OK,0.00,-580.91
84,NG,SC,0.56,-3831.71
85,NG,outsc,0.75,-3814.88
86,NG,SC,0.67,-3817.85
87,NG,SC,0.66,-3808.10
88,NG,SC,0.75,-3783.99
89,NG,SC,0.76,-3766.74
90,OK,WP,0.36,-558.85
91,NG,outsc,0.72,-3785.65
92,OK,SC,0.44,-542.17
93,NG,deform,1.00,-3793.65
94,NG,SC,0.79,-3802.69

==== 總體統計 ====
總樣品數,95
OK數量,18
NG數量,77
不良率(%),81.05

==== 瑕疵統計 ====
瑕疵類型,數量,比例
SC,62,0.81
outsc,8,0.10
bp,4,0.05
deform,2,0.03
WP,1,0.01

==== 分數分布分析 ====
瑕疵類型,樣本數量,最小值,最大值,平均值,5%分位數,25%分位數,中位數,75%分位數,95%分位數,99%分位數,推薦閾值
outsc,14,0.32,0.87,0.68,0.32,0.66,0.73,0.78,0.87,0.87,0.68
SC,65,0.29,0.91,0.72,0.52,0.67,0.75,0.80,0.87,0.91,0.45
OK,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
bp,6,0.31,0.80,0.59,0.31,0.45,0.62,0.75,0.80,0.80,0.45
deform,2,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
WP,2,0.36,0.79,0.58,0.36,0.36,0.58,0.79,0.79,0.79,0.37

==== ROC曲線數據 ====
瑕疵類型,閾值,真陽性率,假陽性率,準確率,F1分數
SC,0.00,1.00,1.00,0.95,0.98
SC,0.05,1.00,1.00,0.95,0.98
SC,0.10,1.00,1.00,0.95,0.98
SC,0.15,1.00,1.00,0.95,0.98
SC,0.20,1.00,1.00,0.95,0.98
SC,0.25,1.00,1.00,0.95,0.98
SC,0.30,1.00,0.67,0.97,0.98
SC,0.35,1.00,0.67,0.97,0.98
SC,0.40,1.00,0.33,0.98,0.99
SC,0.45,1.00,0.00,1.00,1.00
SC,0.50,1.00,0.00,1.00,1.00
SC,0.55,0.95,0.00,0.95,0.98
SC,0.60,0.87,0.00,0.88,0.93
SC,0.65,0.82,0.00,0.83,0.90
SC,0.70,0.71,0.00,0.72,0.83
SC,0.75,0.52,0.00,0.54,0.68
SC,0.80,0.27,0.00,0.31,0.43
SC,0.85,0.10,0.00,0.14,0.18
SC,0.90,0.02,0.00,0.06,0.03
SC,0.95,0.00,0.00,0.05,0.00

==== 混淆矩陣（使用推薦閾值）====
瑕疵類型,閾值,真陽性(TP),假陽性(FP),真陰性(TN),假陰性(FN),準確率,靈敏度,特異度
outsc,0.68,8,0,6,0,1.00,1.00,1.00
SC,0.45,62,0,3,0,1.00,1.00,1.00
OK,0.00,0,6,0,0,0.00,0.00,0.00
