==== 站點統計 ====
站點,OK數量,NG數量,瑕疵類型,瑕疵數量

==== 樣品統計 ====
樣品ID,結果,瑕疵類型,瑕疵分數
0,NG,dirty,0.88,-3868.06
1,NG,wr,0.82,-3870.63
2,NG,dirty,0.87,-3884.21
3,NG,dirty,0.83,-3870.82
4,NG,dirty,0.87,-3869.51
5,NG,bp,0.88,-3842.52
6,NG,dirty,0.82,-3903.10
7,NG,dirty,0.85,-3837.09
8,NG,dirty,0.87,-1420.70
9,NG,dirty,0.85,-3881.81
10,NG,dirty,0.81,-3870.20
11,NG,dirty,0.77,-3848.43
12,NG,dirty,0.85,-3853.41
13,NG,wr,0.92,-3869.54
14,NG,dirty,0.77,-3843.42
15,NG,dirty,0.84,-3883.23
16,NG,dirty,0.70,-3868.16
17,NG,wr,0.88,-3853.68
18,NG,outsc,0.80,-3794.24
19,NG,dirty,0.87,-3830.29
20,NG,bp,0.75,-3841.59
21,NG,dirty,0.90,-3854.95
22,NG,dirty,0.85,-3813.68
23,NG,dirty,0.87,-3842.29
24,NG,dirty,0.78,-3835.39
25,NG,dirty,0.86,-3815.56
26,NG,bp,0.76,-3873.96
27,NG,wr,0.84,220.67
28,NG,outsc,0.85,-3840.89
29,NG,dirty,0.84,-3855.88
30,NG,dirty,0.85,-3886.89
31,NG,bp,0.85,-3871.30
32,NG,dirty,0.85,-3903.30
33,NG,dirty,0.87,-3860.08
34,NG,outsc,0.85,-3865.40
35,NG,dirty,0.78,-3886.44
36,NG,dirty,0.88,-3871.54
37,NG,dirty,0.86,-3873.19
38,NG,dirty,0.81,536.31
39,NG,wr,0.86,-3314.20
40,NG,dirty,0.80,-3854.53
41,NG,bp,0.83,-3865.58
42,NG,bp,0.81,-3871.55
43,NG,dirty,0.82,-3884.35
44,NG,wr,0.87,-3888.75
45,NG,dirty,0.87,-3852.11
46,NG,bp,0.88,-3835.04
47,NG,wr,0.85,-3887.94
48,NG,dirty,0.79,-3887.98
49,NG,wr,0.86,-3878.71
50,NG,dirty,0.85,-3865.95
51,NG,dirty,0.84,-3872.08
52,NG,bp,0.70,-3884.23
53,NG,dirty,0.85,-3883.34
54,NG,dirty,0.82,-3876.24
55,NG,dirty,0.87,-3837.37
56,NG,dirty,0.85,215.97
57,NG,dirty,0.82,-2422.22
58,NG,dirty,0.84,-3866.70
59,NG,dirty,0.82,-3833.50
60,NG,wr,0.90,-3825.26
61,NG,outsc,0.80,-3884.58
62,NG,dirty,0.82,-3829.96
63,NG,dirty,0.85,-3833.61
64,NG,outsc,0.88,-3855.37
65,NG,dirty,0.86,-3853.37
66,NG,dirty,0.81,-3833.90
67,NG,dirty,0.82,-3888.66
68,NG,dirty,0.86,-3883.31
69,NG,dirty,0.84,-3866.54
70,NG,dirty,0.85,-3842.20
71,NG,wr,0.79,-3869.94
72,NG,bp,0.84,-3876.64
73,NG,wr,0.89,-3854.34
74,NG,dirty,0.85,-3872.88
75,NG,dirty,0.84,-3867.93
76,NG,wr,0.82,-3840.52
77,NG,wr,0.89,-3826.59
78,NG,wr,0.86,279.22
79,NG,dirty,0.82,-3872.15
80,NG,dirty,0.86,-3884.61
81,NG,dirty,0.82,-3840.32
82,NG,wr,0.88,-3882.34
83,NG,bp,0.83,-3846.84
84,NG,dirty,0.83,-3856.03
85,NG,wr,0.90,-3846.67
86,NG,dirty,0.86,-3859.55
87,NG,dirty,0.79,-3871.44
88,NG,dirty,0.83,-3893.78
89,NG,dirty,0.70,-3874.44
90,NG,wr,0.85,191.27
91,NG,dirty,0.78,-3883.08
92,NG,wr,0.88,-3862.93
93,NG,dirty,0.85,-3847.63
94,NG,outsc,0.88,-3867.65
95,NG,dirty,0.70,-3878.47
96,NG,bp,0.85,-3885.04
97,NG,dirty,0.81,-3874.83
98,NG,dirty,0.82,-3870.68
99,NG,dirty,0.86,-3876.45
100,NG,dirty,0.86,-3834.50
101,NG,dirty,0.88,-3857.30
102,NG,dirty,0.83,-3878.18
103,NG,dirty,0.84,-3884.18
104,NG,dirty,0.86,-3871.55
105,NG,dirty,0.81,-3866.34
106,NG,dirty,0.82,-3868.80
107,NG,wr,0.85,244.49
108,NG,dirty,0.83,-1684.43
109,NG,bp,0.84,-3855.87
110,NG,bp,0.81,-3871.32
111,NG,dirty,0.87,-3804.11
112,NG,dirty,0.86,-3838.10
113,NG,dirty,0.84,254.67
114,NG,wr,0.84,-1698.85
115,NG,dirty,0.88,-3843.55
116,NG,wr,0.86,-3882.44
117,NG,dirty,0.86,-3860.47
118,NG,bp,0.83,-3811.45
119,NG,outsc,0.90,-3846.84
120,NG,dirty,0.84,-3850.64
121,NG,bp,0.83,-3869.04
122,NG,dirty,0.67,-3840.81
123,NG,dirty,0.89,-3863.68
124,NG,dirty,0.84,-3839.19
125,NG,dirty,0.86,-3879.85
126,NG,dirty,0.90,-3824.04
127,NG,wr,0.86,-3834.26
128,NG,dirty,0.81,-3880.01
129,NG,dirty,0.84,-3716.54
130,NG,outsc,0.90,-3863.11
131,NG,outsc,0.85,-3855.12
132,NG,wr,0.84,-3818.07
133,NG,wr,0.83,-3857.31
134,NG,dirty,0.85,-3809.34
135,NG,dirty,0.84,-3815.52
136,NG,dirty,0.90,266.13
137,NG,dirty,0.85,-1379.67
138,NG,dirty,0.86,-2951.16
139,NG,dirty,0.89,-3805.95
140,NG,wr,0.85,-3841.78
141,NG,dirty,0.82,-3873.23
142,NG,dirty,0.81,-3839.69
143,NG,dirty,0.88,-3821.89
