==== 站點統計 ====
站點,OK數量,NG數量,瑕疵類型,瑕疵數量
93,OK,SC,0.66,-1280.46
94,OK,SC,0.78,-1275.57
95,OK,SC,0.88,-1271.39
96,OK,SC,0.69,-1279.35
97,OK,SC,0.85,-1280.43
98,OK,SC,0.75,-1274.52
99,OK,SC,0.82,-1262.23
100,OK,SC,0.83,-554.35
101,OK,SC,0.83,-574.51
102,OK,SC,0.83,-500.33
103,OK,SC,0.62,-584.48
104,OK,SC,0.85,-448.71
105,OK,SC,0.75,-589.74
106,OK,SC,0.81,-597.27
107,OK,SC,0.81,-580.44
108,OK,SC,0.54,-592.40
109,OK,SC,0.64,-556.32
110,OK,SC,0.69,-572.39
111,OK,SC,0.73,-571.10
112,OK,SC,0.86,-559.00
113,OK,SC,0.81,-398.90
114,OK,deform,1.00,-592.13
115,OK,OTP,0.44,-591.20
116,OK,SC,0.80,-591.67
117,OK,INP,0.40,-575.92
118,OK,SC,0.80,-581.44
119,OK,INP,0.84,-575.01
120,OK,SC,0.80,-589.62
121,OK,SC,0.74,-566.30
122,OK,SC,0.67,-561.42
123,OK,SC,0.85,-329.90
124,OK,SC,0.87,-593.69
125,OK,SC,0.80,-567.00
126,OK,SC,0.79,-585.57
127,OK,SC,0.84,-585.11
128,OK,SC,0.85,-571.48
129,OK,SC,0.64,-586.90
130,OK,SC,0.84,-570.79
131,OK,SC,0.80,-577.79
132,OK,SC,0.72,-549.06
133,OK,SC,0.77,-502.58
134,OK,SC,0.65,-550.73
135,OK,SC,0.77,-556.59
136,OK,SC,0.87,-286.85
137,OK,SC,0.82,-562.39
138,OK,OTP,0.80,-577.82
139,OK,SC,0.77,-588.88
140,OK,SC,0.69,-584.62
141,OK,SC,0.81,-586.26
142,OK,SC,0.81,-559.16
143,OK,OTP,0.77,-555.44
144,OK,SC,0.75,-536.50
145,OK,OTP,0.82,-574.25
146,OK,SC,0.69,-316.94
147,OK,SC,0.82,-511.19
148,OK,SC,0.83,-585.48
149,OK,deform,1.00,-588.72
150,OK,SC,0.88,-591.96
151,OK,SC,0.55,-1286.94
152,OK,SC,0.84,-1281.23
153,OK,SC,0.37,-1274.78
154,OK,SC,0.88,1060.38
155,OK,SC,0.83,2929.39
156,OK,SC,0.82,2678.95
157,OK,OTP,0.78,2399.12
158,OK,SC,0.85,2116.34
159,OK,SC,0.81,1539.27
160,OK,SC,0.89,1287.86
161,OK,SC,0.39,1069.23
162,OK,SC,0.86,786.32
163,OK,SC,0.87,504.62
164,OK,SC,0.78,27.52
165,OK,SC,0.86,-212.12
166,OK,SC,0.71,-534.16
167,OK,SC,0.85,-738.34
168,OK,SC,0.85,-1050.00
169,OK,SC,0.77,-1276.60
170,OK,SC,0.84,-1253.84
171,OK,SC,0.43,-928.68
172,OK,SC,0.84,-1277.15
173,OK,SC,0.74,-1262.27
174,OK,SC,0.90,-1252.72
175,OK,SC,0.61,-1261.26
176,OK,SC,0.83,-1281.80
177,OK,SC,0.49,-1265.57
178,OK,SC,0.79,-1286.30
179,OK,SC,0.83,-1260.49
180,OK,SC,0.84,-1269.41
181,OK,SC,0.78,-1272.85
182,OK,INP,0.77,-1237.41
183,OK,SC,0.72,-1257.40
184,OK,SC,0.82,-1249.56
185,OK,SC,0.84,-1250.94
186,OK,SC,0.87,-1228.58
187,OK,SC,0.85,-1244.02
188,OK,OTP,0.83,-1211.57
189,OK,SC,0.88,-1034.30
190,OK,deform,1.00,-1276.44
191,OK,deform,1.00,-1268.61
192,OK,SC,0.71,-1280.52
193,OK,SC,0.74,-1279.76
194,OK,SC,0.80,-1279.19
195,OK,SC,0.76,-1263.29
196,OK,SC,0.73,-1236.91
197,OK,SC,0.74,-967.30
198,OK,SC,0.78,-1282.64
199,OK,SC,0.83,-1282.99
200,OK,SC,0.38,-1284.47
201,OK,SC,0.76,-1247.91
202,OK,SC,0.75,-1244.71
203,OK,SC,0.78,-1280.05
204,OK,SC,0.76,-1283.17
205,OK,SC,0.61,-1225.37
206,OK,SC,0.71,-1023.42
207,OK,SC,0.79,-1284.08
208,OK,SC,0.86,-1278.00
209,OK,SC,0.68,-1282.76
210,OK,SC,0.80,-1278.12
211,OK,SC,0.78,-1284.13
212,OK,SC,0.89,-1279.67
213,OK,SC,0.86,-563.35
214,OK,SC,0.87,-579.50
215,OK,SC,0.76,-577.87
216,OK,SC,0.86,-563.86
217,OK,SC,0.86,-559.26
218,OK,SC,0.72,-555.17
219,OK,SC,0.82,-587.86
220,OK,SC,0.52,-587.01
221,OK,SC,0.79,-575.87
222,OK,SC,0.83,-586.00
223,OK,SC,0.77,-570.57
224,OK,SC,0.74,-589.59
225,OK,SC,0.80,-589.03
226,OK,SC,0.87,-582.35
227,OK,SC,0.84,-558.05
228,OK,SC,0.89,-577.40
229,OK,SC,0.84,-443.07
230,OK,SC,0.67,-590.97
231,OK,SC,0.84,-595.80
232,OK,SC,0.88,-592.68
233,OK,SC,0.85,-571.04
234,OK,SC,0.75,-549.45
235,OK,SC,0.68,-534.93
236,OK,SC,0.78,-583.15
237,OK,SC,0.82,-590.44
238,OK,SC,0.79,-567.65
239,OK,SC,0.81,-590.09
240,OK,SC,0.83,-566.47
241,OK,SC,0.85,-575.25
242,OK,SC,0.58,-273.41
243,OK,SC,0.87,-449.66
244,OK,SC,0.84,-594.13
245,OK,SC,0.62,-588.40
246,OK,SC,0.77,-575.99
247,OK,SC,0.76,-570.64
248,OK,NULL_invalid,1.00,-574.81
249,OK,SC,0.87,-572.01
250,OK,SC,0.82,-590.97
251,OK,SC,0.79,-554.99
252,OK,SC,0.85,-559.38
253,OK,SC,0.78,-573.92
254,OK,SC,0.86,-500.93
255,OK,SC,0.74,-495.72
256,OK,SC,0.62,-575.40
257,OK,SC,0.83,-581.51
258,OK,SC,0.69,-596.81
259,OK,SC,0.81,-594.38
260,OK,SC,0.30,-586.68
261,OK,SC,0.77,-588.33
262,OK,SC,0.89,-579.71
263,OK,SC,0.80,-336.14
264,OK,SC,0.71,-1265.59
265,OK,SC,0.86,-1275.17
266,OK,SC,0.73,-1279.35
267,OK,deform,1.00,-1276.45
268,OK,INP,0.65,-1269.32
269,OK,SC,0.81,-1279.14
270,OK,SC,0.79,-1272.91
271,OK,SC,0.74,-1273.60
272,OK,SC,0.84,-1256.91
273,OK,SC,0.72,-1280.91
274,OK,SC,0.88,-1281.55
275,OK,SC,0.79,-1271.76
276,OK,SC,0.79,-1275.21
277,OK,SC,0.85,-1275.63
278,OK,SC,0.86,-1279.78
279,OK,SC,0.78,-1235.20
280,OK,SC,0.81,-1275.02
281,OK,SC,0.70,-1255.74
282,OK,deform,1.00,-1267.14
283,OK,SC,0.86,-1238.27
284,OK,SC,0.87,-1255.16
285,OK,SC,0.74,-1197.27
286,OK,SC,0.77,-1273.97
287,OK,SC,0.81,-1218.47
288,OK,SC,0.57,-1261.42
289,OK,SC,0.85,-1261.37
290,OK,SC,0.70,-1246.38
291,OK,SC,0.76,-1278.10
292,OK,SC,0.86,-1262.54
293,OK,deform,1.00,-1243.09
294,OK,SC,0.83,-1247.23
295,OK,SC,0.85,-1257.02
296,OK,SC,0.83,-1266.75
297,OK,SC,0.74,-1212.32
298,OK,SC,0.86,-1232.39
299,OK,SC,0.83,-1048.26
300,OK,SC,0.84,-1274.12
301,OK,SC,0.64,-1283.91
302,OK,SC,0.80,-1270.04
303,OK,SC,0.82,-1265.63
304,OK,SC,0.77,-1275.74
305,OK,SC,0.82,-1254.39
306,OK,OK,0.00,-1238.19
307,OK,SC,0.68,-1058.72
308,OK,SC,0.83,-1262.57
309,OK,OTP,0.87,-1263.51
310,OK,SC,0.83,-1277.67
311,OK,OK,0.00,-1247.78
312,OK,SC,0.76,-980.33
313,OK,SC,0.72,-1278.08
314,OK,INP,0.59,-585.86
315,OK,SC,0.65,-587.57
316,OK,SC,0.89,-576.50
317,OK,SC,0.83,-574.14
318,OK,OK,0.00,-589.49
319,OK,SC,0.68,-584.07
320,OK,SC,0.75,-583.05

==== 總體統計 ====
總樣品數,321
OK數量,321
NG數量,0
不良率(%),0.00

==== 瑕疵統計 ====
瑕疵類型,數量,比例

==== 分數分布分析 ====
瑕疵類型,樣本數量,最小值,最大值,平均值,5%分位數,25%分位數,中位數,75%分位數,95%分位數,99%分位數,推薦閾值
SC,287,0.30,0.91,0.77,0.57,0.74,0.80,0.84,0.88,0.89,0.88
deform,14,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
OK,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
OTP,9,0.44,0.87,0.76,0.44,0.77,0.80,0.83,0.87,0.87,0.87
INP,5,0.40,0.84,0.65,0.40,0.59,0.65,0.77,0.84,0.84,0.84
NULL_invalid,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00

==== ROC曲線數據 ====
瑕疵類型,閾值,真陽性率,假陽性率,準確率,F1分數
SC,0.00,0.00,1.00,0.00,0.00
SC,0.05,0.00,1.00,0.00,0.00
SC,0.10,0.00,1.00,0.00,0.00
SC,0.15,0.00,1.00,0.00,0.00
SC,0.20,0.00,1.00,0.00,0.00
SC,0.25,0.00,1.00,0.00,0.00
SC,0.30,0.00,1.00,0.00,0.00
SC,0.35,0.00,1.00,0.00,0.00
SC,0.40,0.00,0.98,0.02,0.00
SC,0.45,0.00,0.98,0.02,0.00
SC,0.50,0.00,0.97,0.03,0.00
SC,0.55,0.00,0.95,0.05,0.00
SC,0.60,0.00,0.94,0.06,0.00
SC,0.65,0.00,0.90,0.10,0.00
SC,0.70,0.00,0.83,0.17,0.00
SC,0.75,0.00,0.71,0.29,0.00
SC,0.80,0.00,0.53,0.47,0.00
SC,0.85,0.00,0.20,0.80,0.00
SC,0.90,0.00,0.00,1.00,0.00
SC,0.95,0.00,0.00,1.00,0.00

==== 混淆矩陣（使用推薦閾值）====
瑕疵類型,閾值,真陽性(TP),假陽性(FP),真陰性(TN),假陰性(FN),準確率,靈敏度,特異度
SC,0.88,0,15,272,0,0.95,0.00,0.95
deform,1.00,0,14,0,0,0.00,0.00,0.00
OK,0.00,0,5,0,0,0.00,0.00,0.00
OTP,0.87,0,1,8,0,0.89,0.00,0.89
INP,0.84,0,1,4,0,0.80,0.00,0.80
NULL_invalid,1.00,0,1,0,0,0.00,0.00,0.00
