==== 站點統計 ====
站點,OK數量,NG數量,瑕疵類型,瑕疵數量

==== 樣品統計 ====
樣品ID,結果,瑕疵類型,瑕疵分數
0,OK,bp,0.42,2833.82
1,OK,outsc,0.35,6651.04
2,OK,outsc,0.36,6755.14
3,OK,outsc,0.40,6735.11
4,NG,bp,0.65,3413.09
5,OK,outsc,0.44,6746.64
6,OK,OK,0.00,6788.20
7,NG,outsc,0.78,3529.89
8,OK,OK,0.00,7090.58
9,OK,OK,0.00,7218.95
10,OK,OK,0.00,7401.61
11,OK,outsc,0.38,7354.86
12,OK,outsc,0.30,7376.81
13,OK,outsc,0.38,7526.52
14,NG,dirty,0.72,4269.19
15,OK,outsc,0.41,7600.61
16,NG,outsc,0.50,4352.13
17,OK,outsc,0.48,7709.77
18,OK,outsc,0.45,7870.48
19,NG,outsc,0.75,4630.65
20,NG,outsc,0.73,4693.26
21,OK,outsc,0.45,8297.20
22,OK,outsc,0.29,8312.36
23,OK,wr,0.47,8392.52
24,OK,outsc,0.32,8418.16
25,NG,outsc,0.55,5129.01
26,OK,OK,0.00,8594.63
27,NG,outsc,0.82,5272.00
28,NG,outsc,0.60,5477.29
29,NG,outsc,0.56,5677.69
30,OK,outsc,0.37,9061.68
31,NG,outsc,0.77,5656.02
32,OK,outsc,0.38,8982.39
33,OK,outsc,0.49,8977.07
34,OK,outsc,0.32,8965.80
35,OK,OK,0.00,9022.86
36,NG,cf,0.57,5469.61
37,NG,cf,0.60,5368.40
38,NG,outsc,0.63,5446.11
39,OK,outsc,0.42,8741.13
40,NG,cf,0.55,5305.62
41,NG,outsc,0.63,5290.60
42,OK,outsc,0.43,8934.46
43,OK,outsc,0.48,8901.16
44,NG,outsc,0.51,5565.34
45,OK,outsc,0.43,8975.21
46,OK,outsc,0.35,9052.30
47,NG,outsc,0.86,5705.45
48,OK,outsc,0.29,9065.03
49,NG,dirty,0.67,5689.89
50,OK,outsc,0.42,9131.04
51,OK,outsc,0.30,9093.66
52,OK,outsc,0.28,9039.24
53,NG,outsc,0.80,5697.06
54,NG,outsc,0.52,5647.89
55,OK,outsc,0.35,9005.58
56,OK,outsc,0.29,8981.99
57,OK,outsc,0.48,9096.53
58,NG,outsc,0.73,5683.92
59,OK,outsc,0.50,9045.11
60,OK,outsc,0.31,9076.07
61,NG,outsc,0.64,5727.22
62,OK,OK,0.00,9089.68
63,OK,OK,0.00,9101.45
64,OK,outsc,0.26,9122.36
65,OK,dirty,0.31,9200.90
66,NG,outsc,0.85,6280.99
67,OK,outsc,0.31,9667.98
68,OK,outsc,0.42,9726.44
69,OK,OK,0.00,9718.90
70,NG,outsc,0.52,6389.62
71,OK,OK,0.00,9731.94
72,OK,outsc,0.29,9790.63
73,NG,outsc,0.64,6463.42
74,OK,outsc,0.36,9837.08
75,NG,outsc,0.81,6400.40
76,OK,outsc,0.35,9615.02
77,NG,outsc,0.60,6172.42
78,OK,outsc,0.38,9438.62
79,OK,outsc,0.32,9358.27
80,NG,outsc,0.65,5972.74
81,OK,outsc,0.47,9302.80
82,OK,outsc,0.38,9279.43
83,OK,outsc,0.34,9261.23
84,OK,outsc,0.37,9241.21
85,NG,outsc,0.77,5860.39
86,NG,outsc,0.87,5866.86
87,OK,outsc,0.30,9165.90
88,OK,outsc,0.40,9134.29
89,NG,outsc,0.86,5765.84
90,OK,OK,0.00,9048.66
91,OK,outsc,0.41,9003.43
92,OK,outsc,0.38,8994.98
93,OK,outsc,0.35,9026.02

==== 總體統計 ====

==== 分數分布分析 ====
瑕疵類型,樣本數量,最小值,最大值,平均值,5%分位數,25%分位數,中位數,75%分位數,95%分位數,99%分位數,推薦閾值
bp,2,0.42,0.65,0.53,0.42,0.42,0.53,0.65,0.65,0.65,0.42
outsc,74,0.26,0.87,0.49,0.29,0.35,0.42,0.60,0.85,0.87,0.50
OK,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
dirty,3,0.31,0.72,0.57,0.31,0.31,0.67,0.72,0.72,0.72,0.32
wr,1,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47
cf,3,0.55,0.60,0.57,0.55,0.55,0.57,0.60,0.60,0.60,0.00

==== ROC曲線數據 ====
瑕疵類型,閾值,真陽性率,假陽性率,準確率,F1分數
outsc,0.00,1.00,1.00,0.35,0.52
outsc,0.05,1.00,1.00,0.35,0.52
outsc,0.10,1.00,1.00,0.35,0.52
outsc,0.15,1.00,1.00,0.35,0.52
outsc,0.20,1.00,1.00,0.35,0.52
outsc,0.25,1.00,1.00,0.35,0.52
outsc,0.30,1.00,0.88,0.43,0.55
outsc,0.35,1.00,0.65,0.58,0.63
outsc,0.40,1.00,0.38,0.76,0.74
outsc,0.45,1.00,0.13,0.92,0.90
outsc,0.50,1.00,0.00,1.00,1.00
outsc,0.55,0.81,0.00,0.93,0.89
outsc,0.60,0.73,0.00,0.91,0.84
outsc,0.65,0.50,0.00,0.82,0.67
outsc,0.70,0.50,0.00,0.82,0.67
outsc,0.75,0.42,0.00,0.80,0.59
outsc,0.80,0.27,0.00,0.74,0.42
outsc,0.85,0.12,0.00,0.69,0.21
outsc,0.90,0.00,0.00,0.65,0.00
outsc,0.95,0.00,0.00,0.65,0.00

==== 混淆矩陣（使用推薦閾值）====
瑕疵類型,閾值,真陽性(TP),假陽性(FP),真陰性(TN),假陰性(FN),準確率,靈敏度,特異度
bp,0.42,1,0,1,0,1.00,1.00,1.00
