==== 站點統計 ====
站點,OK數量,NG數量,瑕疵類型,瑕疵數量
223,OK,deform,1.00,-63.83
224,OK,SC,0.83,-299.88
225,OK,SC,0.53,-472.86
226,OK,deform,1.00,-516.53
227,OK,SC,0.67,-517.65
228,OK,SC,0.88,-598.41
229,OK,OK,0.00,-598.87
230,OK,SC,0.85,-583.45
231,OK,SC,0.86,-604.76
232,OK,SC,0.67,-604.41
233,OK,SC,0.69,-452.32
234,OK,SC,0.86,-586.84
235,OK,SC,0.54,-614.79
236,OK,SC,0.75,-612.68
237,OK,SC,0.69,-611.44
238,OK,OK,0.00,-605.27
239,OK,SC,0.72,-598.46
240,OK,SC,0.87,-570.42
241,OK,SC,0.83,-402.01
242,OK,SC,0.75,-578.69
243,OK,SC,0.83,-578.96
244,OK,SC,0.86,-608.54
245,OK,SC,0.83,-605.53
246,OK,SC,0.67,-593.50
247,OK,SC,0.75,-604.99
248,OK,SC,0.82,-606.45
249,OK,SC,0.62,-581.92
250,OK,SC,0.41,-562.16
251,OK,SC,0.75,-576.10
252,OK,SC,0.78,-592.06
253,OK,SC,0.74,-581.92
254,OK,SC,0.76,-599.15
255,OK,SC,0.44,-601.11
256,OK,SC,0.86,-603.57
257,OK,SC,0.52,-607.76
258,OK,SC,0.85,-398.32
259,OK,SC,0.87,-599.00
260,OK,SC,0.89,-607.33
261,OK,SC,0.80,-614.95
262,OK,OTP,0.85,-608.19
263,OK,SC,0.78,-594.11
264,OK,deform,1.00,-576.11
265,OK,SC,0.80,-607.06
266,OK,SC,0.90,-592.82
267,OK,SC,0.74,-595.84
268,OK,SC,0.70,-486.51
269,OK,SC,0.85,-570.60
270,OK,SC,0.89,-607.01
271,OK,SC,0.83,-604.97
272,OK,SC,0.86,-611.68
273,OK,deform,1.00,-1287.83
274,OK,SC,0.29,-987.86
275,OK,SC,0.79,-1262.65
276,OK,INP,0.90,-1213.49
277,OK,SC,0.62,-1038.73
278,OK,SC,0.80,-1074.09
279,OK,SC,0.79,-1168.79
280,OK,SC,0.53,-842.16
281,OK,SC,0.48,-1020.02
282,OK,SC,0.82,-1159.93
283,OK,SC,0.84,-1096.90
284,OK,SC,0.79,-1015.31
285,OK,SC,0.86,-1041.95
286,OK,SC,0.85,-1066.78
287,OK,SC,0.75,-1005.92
288,OK,SC,0.86,-966.22
289,OK,SC,0.88,-1084.01
290,OK,SC,0.80,-972.23
291,OK,SC,0.82,-882.42
292,OK,SC,0.80,-916.22
293,OK,SC,0.82,-956.03
294,OK,OTP,0.87,-935.25
295,OK,SC,0.86,-1124.51
296,OK,SC,0.82,-1265.07
297,OK,SC,0.84,-1244.53
298,OK,SC,0.88,-1172.99
299,OK,SC,0.82,-1252.45
300,OK,SC,0.90,-1261.48
301,OK,SC,0.85,-1149.90
302,OK,SC,0.62,-1178.42
303,OK,SC,0.81,-1176.26
304,OK,OK,0.00,-1038.88
305,OK,SC,0.88,-827.11
306,OK,SC,0.84,-795.81
307,OK,SC,0.73,-784.30
308,OK,SC,0.78,-789.14
309,OK,SC,0.87,-953.96
310,OK,SC,0.80,-1115.15
311,OK,SC,0.54,-1147.01
312,OK,OTP,0.26,-985.16
313,OK,SC,0.81,-1084.25
314,OK,SC,0.78,-1047.93
315,OK,SC,0.74,-1070.69
316,OK,SC,0.51,-1214.20
317,OK,SC,0.83,-1302.31
318,OK,SC,0.85,-1295.93
319,OK,SC,0.82,-1284.68
320,OK,SC,0.81,-970.60
321,OK,SC,0.75,-654.40
322,OK,SC,0.88,-809.56
323,OK,SC,0.77,-60.67
324,OK,deform,1.00,-47.79
325,OK,deform,1.00,64.14
326,OK,SC,0.83,165.59
327,OK,SC,0.78,216.55
328,OK,SC,0.83,325.47
329,OK,SC,0.82,297.64
330,OK,deform,1.00,424.74
331,OK,SC,0.88,729.92
332,OK,SC,0.78,579.88
333,OK,SC,0.82,887.81
334,OK,SC,0.77,863.46
335,OK,SC,0.84,979.82
336,OK,SC,0.84,907.14
337,OK,SC,0.74,1039.93
338,OK,SC,0.59,1302.85
339,OK,deform,1.00,1124.80
340,OK,SC,0.88,1172.54
341,OK,SC,0.75,1176.59
342,OK,SC,0.79,1491.28
343,OK,SC,0.66,1967.52
344,OK,SC,0.58,2002.73
345,OK,SC,0.79,1988.05
346,OK,SC,0.87,2149.92
347,OK,SC,0.73,3964.19
348,OK,SC,0.82,6776.91
349,OK,SC,0.82,10385.29
350,OK,SC,0.87,34063.48
351,OK,SC,0.61,33961.54
352,OK,SC,0.83,33718.55
353,OK,SC,0.84,31786.78
354,OK,OTP,0.85,28561.65
355,OK,SC,0.48,24183.91
356,OK,SC,0.82,205.63
357,OK,SC,0.74,276.78
358,OK,SC,0.81,158.02
359,OK,SC,0.79,37.18
360,OK,SC,0.86,-7.81
361,OK,SC,0.80,-72.37
362,OK,SC,0.88,-163.71
363,OK,SC,0.84,-137.11
364,OK,SC,0.82,-41.06
365,OK,SC,0.73,31.44
366,OK,SC,0.67,141.23
367,OK,SC,0.72,398.12
368,OK,SC,0.89,202.47
369,OK,SC,0.83,-38.44
370,OK,SC,0.79,-217.28
371,OK,SC,0.73,-304.77
372,OK,SC,0.30,-400.98
373,OK,SC,0.82,-385.02
374,OK,SC,0.62,-310.16
375,OK,SC,0.58,-375.67
376,OK,SC,0.64,-323.80
377,OK,SC,0.78,-273.47
378,OK,SC,0.65,-129.88
379,OK,SC,0.71,-151.43
380,OK,SC,0.83,-126.39
381,OK,SC,0.60,-100.72
382,OK,SC,0.80,-2.40
383,OK,SC,0.82,85.98
384,OK,SC,0.76,74.09
385,OK,SC,0.82,317.17
386,OK,SC,0.85,569.40
387,OK,SC,0.72,2678.23
388,OK,SC,0.83,2346.62
389,OK,SC,0.80,2103.48
390,OK,SC,0.83,1811.88
391,OK,SC,0.81,1479.52
392,OK,SC,0.82,1167.67
393,OK,SC,0.75,1722.61
394,OK,SC,0.84,3587.59
395,OK,SC,0.84,3263.64
396,OK,deform,1.00,2927.31
397,OK,SC,0.81,2970.14
398,OK,SC,0.86,3467.58
399,OK,SC,0.86,4349.64
400,OK,SC,0.72,4521.93
401,OK,SC,0.80,4340.32
402,OK,deform,1.00,6852.13
403,OK,SC,0.83,6974.55
404,OK,SC,0.79,6214.50
405,OK,SC,0.73,17569.42
406,OK,SC,0.86,17119.92
407,OK,SC,0.83,15930.63
408,OK,deform,1.00,13186.77
409,OK,SC,0.85,12928.84
410,OK,SC,0.68,12582.17
411,OK,SC,0.86,250.68
412,OK,SC,0.86,94.59
413,OK,SC,0.79,50.59
414,OK,deform,1.00,-24.06
415,OK,SC,0.80,21.47
416,OK,SC,0.84,-39.55
417,OK,SC,0.85,-177.52
418,OK,SC,0.87,-220.22
419,OK,SC,0.76,-236.39
420,OK,SC,0.89,-311.72
421,OK,SC,0.73,-271.95
422,OK,SC,0.77,-387.29
423,OK,SC,0.82,-384.14
424,OK,SC,0.80,-368.89
425,OK,SC,0.80,-400.70
426,OK,SC,0.81,-441.50
427,OK,SC,0.81,-484.68
428,OK,SC,0.75,-516.40
429,OK,SC,0.79,-407.97
430,OK,SC,0.80,-482.46
431,OK,SC,0.85,-464.59
432,OK,SC,0.83,-553.28
433,OK,SC,0.88,-479.03
434,OK,deform,1.00,-453.99
435,OK,SC,0.83,-446.97
436,OK,SC,0.51,-521.73
437,OK,deform,1.00,-518.45
438,OK,SC,0.54,-417.99
439,OK,SC,0.71,-266.36
440,OK,deform,1.00,-382.77
441,OK,SC,0.73,-336.49
442,OK,SC,0.83,-251.82
443,OK,SC,0.73,-261.18
444,OK,SC,0.56,-975.65
445,OK,SC,0.68,-1019.54
446,OK,SC,0.65,-1010.33
447,OK,deform,1.00,-963.19
448,OK,SC,0.87,-725.77
449,OK,SC,0.82,-408.80
450,OK,SC,0.88,-300.78
451,OK,SC,0.61,-226.25
452,OK,SC,0.78,-282.47
453,OK,deform,1.00,-373.81
454,OK,SC,0.80,-298.62
455,OK,SC,0.88,-773.93
456,OK,SC,0.58,-798.01
457,OK,SC,0.62,-895.31
458,OK,OTP,0.84,-928.22
459,OK,SC,0.77,-902.39
460,OK,SC,0.79,-1030.66
461,OK,SC,0.84,-1025.36
462,OK,OK,0.00,-937.63
463,OK,SC,0.79,-908.01
464,OK,SC,0.83,-942.34
465,OK,SC,0.86,-694.45
466,OK,deform,1.00,-916.10
467,OK,SC,0.79,-846.76
468,OK,SC,0.70,-883.48
469,OK,SC,0.76,-875.45
470,OK,SC,0.74,-749.77
471,OK,SC,0.69,-727.34
472,OK,deform,1.00,-663.92
473,OK,SC,0.64,-609.28
474,OK,SC,0.85,-583.57
475,OK,SC,0.43,-546.51
476,OK,SC,0.87,-499.47
477,OK,SC,0.81,-459.30
478,OK,SC,0.87,-341.27
479,OK,SC,0.87,-262.52
480,OK,SC,0.82,-369.86
481,OK,SC,0.81,-245.24
482,OK,SC,0.84,-478.75
483,OK,OTP,0.74,-591.42
484,OK,SC,0.88,-803.03
485,OK,SC,0.80,-898.97
486,OK,SC,0.84,-872.55
487,OK,SC,0.56,-1112.41
488,OK,SC,0.76,-1039.36
489,OK,SC,0.71,-1172.50
490,OK,SC,0.82,-990.70
491,OK,SC,0.82,-800.22
492,OK,SC,0.80,-694.56
493,OK,SC,0.85,-836.12
494,OK,SC,0.85,-156.72
495,OK,SC,0.85,-32.88
496,OK,SC,0.80,-157.78
497,OK,SC,0.72,-270.15
498,OK,deform,1.00,-296.78
499,OK,SC,0.81,-178.02
500,OK,SC,0.83,-103.69
501,OK,SC,0.86,-113.69
502,OK,SC,0.83,-70.37
503,OK,SC,0.78,202.01
504,OK,deform,1.00,-65.14
505,OK,SC,0.66,-139.21
506,OK,OK,0.00,-68.96
507,OK,SC,0.82,-10.53
508,OK,SC,0.84,112.67
509,OK,SC,0.83,248.98
510,OK,SC,0.79,396.75
511,OK,SC,0.88,608.25
512,OK,SC,0.91,627.85
513,OK,SC,0.77,673.78
514,OK,SC,0.81,683.02
515,OK,SC,0.87,674.41
516,OK,INP,0.66,783.58
517,OK,SC,0.79,433.16
518,OK,SC,0.87,369.53
519,OK,SC,0.63,356.30
520,OK,SC,0.62,109.90
521,OK,SC,0.85,-14.44
522,OK,SC,0.80,-122.73
523,OK,SC,0.84,-134.10
524,OK,SC,0.71,-144.48
525,OK,OK,0.00,-218.23
526,OK,SC,0.82,82.28
527,OK,SC,0.84,43.53
528,OK,SC,0.85,345.15
529,OK,SC,0.76,172.91
530,OK,SC,0.86,67.20
531,OK,SC,0.61,1.05
532,OK,SC,0.83,-156.07
533,OK,SC,0.80,-334.41
534,OK,SC,0.58,-537.03
535,OK,SC,0.84,-434.35
536,OK,SC,0.76,-347.61
537,OK,SC,0.85,-191.16
538,OK,SC,0.89,35.98
539,OK,SC,0.80,250.68
540,OK,SC,0.87,347.99
541,OK,SC,0.83,411.91
542,OK,SC,0.80,577.56
543,OK,SC,0.72,556.21
544,OK,SC,0.79,382.16
545,OK,SC,0.67,238.02
546,OK,SC,0.74,42.03
547,OK,SC,0.87,-93.64
548,OK,SC,0.85,-252.39
549,OK,SC,0.70,-356.80
550,OK,SC,0.85,-313.72
551,OK,SC,0.79,-218.96
552,OK,SC,0.83,-205.91
553,OK,SC,0.72,-195.66
554,OK,SC,0.63,19.38
555,OK,SC,0.83,-43.70
556,OK,SC,0.58,1.20
557,OK,SC,0.44,-56.73
558,OK,SC,0.36,32.56
559,OK,SC,0.85,76.46
560,OK,SC,0.76,-16.15
561,OK,SC,0.88,9.14
562,OK,SC,0.80,1.35
563,OK,SC,0.83,-84.06
564,OK,SC,0.51,-215.06
565,OK,SC,0.87,-336.77
566,OK,SC,0.50,-458.61
567,OK,SC,0.76,-372.70
568,OK,SC,0.86,-545.42
569,OK,SC,0.85,-575.17
570,OK,SC,0.58,-598.78
571,OK,OK,0.00,-596.84
572,OK,SC,0.80,-585.16
573,OK,SC,0.84,-563.83
574,OK,SC,0.82,-559.46
575,OK,SC,0.47,-576.50
576,OK,SC,0.77,-515.11
577,OK,deform,1.00,-571.48
578,OK,SC,0.65,-547.36
579,OK,SC,0.83,-1283.64
580,OK,SC,0.82,-1204.77
581,OK,SC,0.81,-1184.65
582,OK,SC,0.81,-1227.08
583,OK,SC,0.78,-1169.84
584,OK,SC,0.86,-1187.53
585,OK,SC,0.84,-1149.06
586,OK,deform,1.00,-1216.26
587,OK,SC,0.88,-1005.58
588,OK,SC,0.83,-924.06
589,OK,SC,0.88,-916.42
590,OK,SC,0.87,-797.13
591,OK,SC,0.89,-646.61
592,OK,SC,0.85,-533.21
593,OK,SC,0.87,-517.80
594,OK,SC,0.78,-419.54
595,OK,SC,0.65,-378.12
596,OK,SC,0.72,-373.43
597,OK,SC,0.84,-414.07
598,OK,SC,0.80,-500.88
599,OK,SC,0.74,-576.06
600,OK,SC,0.61,-791.15
601,OK,SC,0.64,-995.17
602,OK,SC,0.79,-1094.64
603,OK,SC,0.54,-971.99
604,OK,SC,0.39,-797.27
605,OK,SC,0.83,-679.60
606,OK,SC,0.82,-426.78
607,OK,SC,0.79,-279.47
608,OK,SC,0.84,-352.04
609,OK,SC,0.78,-429.39
610,OK,SC,0.81,-577.28
611,OK,SC,0.79,-658.70
612,OK,SC,0.69,-694.58
613,OK,SC,0.78,-64.19
614,OK,OK,0.00,2579.93
615,OK,SC,0.75,2374.99
616,OK,deform,1.00,2095.31
617,OK,SC,0.85,1874.61
618,OK,deform,1.00,1468.23
619,OK,deform,1.00,1184.44
620,OK,SC,0.83,1018.23
621,OK,INP,0.77,1104.94
622,OK,SC,0.76,2838.86
623,OK,SC,0.84,2682.67
624,OK,SC,0.82,2251.12
625,OK,deform,1.00,1856.30
626,OK,SC,0.91,1835.87
627,OK,SC,0.82,2390.54
628,OK,SC,0.83,2445.88
629,OK,SC,0.57,2749.64
630,OK,SC,0.85,3432.26
631,OK,SC,0.85,3944.81
632,OK,SC,0.81,3887.97
633,OK,deform,1.00,5178.85
634,OK,SC,0.81,15414.41
635,OK,SC,0.60,15335.65
636,OK,SC,0.87,15047.35
637,OK,SC,0.82,14277.95
638,OK,deform,1.00,13394.16
639,OK,SC,0.83,13359.31
640,OK,deform,1.00,11139.15
641,OK,SC,0.80,307.23
642,OK,SC,0.86,288.02
643,OK,SC,0.88,349.84
644,OK,SC,0.86,268.62
645,OK,SC,0.82,197.84
646,OK,SC,0.85,125.91
647,OK,OTP,0.63,73.08
648,OK,SC,0.87,21.69
649,OK,SC,0.76,-18.86
650,OK,SC,0.84,-108.96
651,OK,SC,0.84,-99.96
652,OK,SC,0.78,-154.66
653,OK,SC,0.83,-282.60
654,OK,SC,0.86,-255.16
655,OK,deform,1.00,-286.59
656,OK,SC,0.76,-151.15
657,OK,SC,0.87,-65.69
658,OK,SC,0.82,-112.61
659,OK,SC,0.85,-55.20
660,OK,SC,0.73,14.99
661,OK,SC,0.65,22.18
662,OK,SC,0.85,-59.80
663,OK,OTP,0.72,-89.08
664,OK,SC,0.80,-27.98
665,OK,SC,0.84,-78.38
666,OK,SC,0.85,547.92
667,OK,SC,0.82,507.51
668,OK,SC,0.90,603.53
669,OK,deform,1.00,484.88
670,OK,SC,0.81,581.41
671,OK,SC,0.79,494.64
672,OK,SC,0.90,400.26
673,OK,SC,0.83,451.10
674,OK,SC,0.83,748.98
675,OK,SC,0.89,696.28
676,OK,deform,1.00,776.93
677,OK,SC,0.80,800.27
678,OK,SC,0.84,886.51
679,OK,OTP,0.50,1035.10
680,OK,SC,0.77,1057.56
681,OK,SC,0.83,1154.55
682,OK,SC,0.77,1356.89
683,OK,SC,0.86,1429.02
684,OK,SC,0.75,1461.01
685,OK,SC,0.65,1564.74
686,OK,SC,0.83,1775.13
687,OK,SC,0.74,1472.00
688,OK,SC,0.83,1457.71
689,OK,SC,0.68,1476.15
690,OK,SC,0.76,1384.01
691,OK,SC,0.83,1419.82
692,OK,SC,0.82,1406.96
693,OK,SC,0.86,1246.65
694,OK,OTP,0.83,1186.85
695,OK,SC,0.79,1080.79
696,OK,OTP,0.87,1076.43
697,OK,SC,0.85,1025.65
698,OK,SC,0.88,991.70
699,OK,SC,0.75,1031.54
700,OK,SC,0.86,904.01
701,OK,SC,0.82,938.34
702,OK,SC,0.83,1012.45
703,OK,SC,0.84,1169.92
704,OK,SC,0.87,1194.38
705,OK,SC,0.83,1234.13
706,OK,SC,0.82,1381.35
707,OK,SC,0.79,1446.38
708,OK,SC,0.78,1680.44
709,OK,OTP,0.78,1804.63
710,OK,SC,0.82,1966.28
711,OK,SC,0.64,1940.20
712,OK,SC,0.72,2034.04
713,OK,SC,0.64,1984.59
714,OK,SC,0.84,1780.92
715,OK,SC,0.67,1657.04
716,OK,SC,0.76,1574.89
717,OK,SC,0.70,1554.61
718,OK,SC,0.88,1360.39
719,OK,SC,0.81,1240.76
720,OK,SC,0.81,1133.57
721,OK,SC,0.75,1121.82
722,OK,SC,0.76,1143.77
723,OK,deform,1.00,1129.76
724,OK,SC,0.84,1028.06
725,OK,SC,0.81,1243.79
726,OK,SC,0.77,1162.45
727,OK,SC,0.78,1218.18
728,OK,SC,0.80,1296.21
729,OK,OTP,0.81,1300.93
730,OK,OTP,0.82,1290.25
731,OK,deform,1.00,1171.97
732,OK,SC,0.86,1194.29
733,OK,SC,0.81,1196.79
734,OK,deform,1.00,959.89
735,OK,SC,0.85,1032.76
736,OK,SC,0.80,925.92
737,OK,SC,0.82,988.45
738,OK,SC,0.86,1111.90
739,OK,deform,1.00,1222.07
740,OK,SC,0.79,1473.18
741,OK,SC,0.86,1347.98
742,OK,deform,1.00,1465.22
743,OK,SC,0.83,1662.55
744,OK,SC,0.83,1729.31
745,OK,SC,0.85,1697.65
746,OK,SC,0.83,1694.40
747,OK,SC,0.84,1821.95
748,OK,SC,0.84,1737.69
749,OK,SC,0.70,1785.00
750,OK,SC,0.80,1704.25
751,OK,SC,0.80,1658.33
752,OK,SC,0.83,1806.36
753,OK,SC,0.84,1805.70
754,OK,SC,0.55,1960.23
755,OK,SC,0.64,2084.85
756,OK,SC,0.68,2225.48
757,OK,SC,0.84,2232.14
758,OK,SC,0.70,2282.57
759,OK,SC,0.86,2205.89
760,OK,SC,0.71,2128.12
761,OK,SC,0.65,2025.05
762,OK,SC,0.86,1858.92
763,OK,deform,1.00,1902.02
764,OK,SC,0.82,1901.77
765,OK,SC,0.44,1841.65
766,OK,SC,0.82,1701.21
767,OK,SC,0.76,1636.33
768,OK,SC,0.81,1716.89
769,OK,deform,1.00,1713.94
770,OK,SC,0.66,1798.02
771,OK,SC,0.85,1843.04
772,OK,SC,0.91,1758.61
773,OK,SC,0.78,1865.76
774,OK,SC,0.29,1929.88
775,OK,SC,0.79,1991.02
776,OK,SC,0.69,2137.02
777,OK,SC,0.80,1951.22
778,OK,deform,1.00,1817.81
779,OK,SC,0.72,1744.86
780,OK,SC,0.67,1642.12
781,OK,SC,0.80,1746.81
782,OK,SC,0.47,1619.97
783,OK,SC,0.80,1599.95
784,OK,deform,1.00,1493.61
785,OK,SC,0.64,1336.27
786,OK,SC,0.77,1440.03
787,OK,SC,0.66,1571.31
788,OK,SC,0.76,1601.26
789,OK,SC,0.52,1679.86
790,OK,SC,0.88,1821.05
791,OK,SC,0.72,1822.87
792,OK,SC,0.85,1908.62
793,OK,SC,0.82,1905.47
794,OK,SC,0.80,1901.01
795,OK,SC,0.87,1902.69
796,OK,SC,0.80,1781.71
797,OK,SC,0.81,1709.24
798,OK,SC,0.75,1643.07
799,OK,SC,0.76,1563.50
800,OK,SC,0.85,1440.84
801,OK,SC,0.88,1358.46
802,OK,SC,0.39,1323.66
803,OK,SC,0.79,1484.98
804,OK,SC,0.73,1222.99
805,OK,SC,0.83,1220.67
806,OK,SC,0.89,1163.68
