==== 站點統計 ====
站點,OK數量,NG數量,瑕疵類型,瑕疵數量
53,OK,OK,0.00,-525.46
54,OK,bp,0.37,-568.92
55,OK,bp,0.29,-539.55
56,NG,bp,0.53,-3909.11
57,OK,OK,0.00,-577.63
58,NG,bp,0.59,-3941.97
59,OK,bp,0.30,-556.25
60,NG,wr,0.64,-3927.06
61,OK,OK,0.00,-580.14
62,OK,OK,0.00,-561.33
63,NG,dirty,0.78,-3719.71
64,OK,bp,0.32,-592.89
65,OK,OK,0.00,-585.23
66,NG,wr,0.55,-3933.46
67,NG,outsc,0.62,-3878.03
68,NG,outsc,0.57,-3915.27
69,NG,bp,0.63,-3916.91
70,OK,OK,0.00,-580.86
71,OK,OK,0.00,-576.45
72,NG,outsc,0.75,-3912.74
73,NG,outsc,0.72,-3934.05
74,OK,bp,0.40,-585.88
75,OK,outsc,0.36,-588.19
76,OK,OK,0.00,1464.39
77,OK,OK,0.00,263.79
78,OK,dirty,0.39,49.36
79,OK,outsc,0.50,513.60
80,OK,OK,0.00,337.79
81,OK,OK,0.00,144.38
82,OK,outsc,0.41,1468.95
83,OK,bp,0.33,1196.60
84,OK,outsc,0.47,745.41
85,OK,dirty,0.48,-593.41
86,NG,dirty,0.78,-3938.69
87,OK,outsc,0.46,-575.34
88,NG,dirty,0.65,-3915.91
89,OK,dirty,0.44,-556.47
90,OK,dirty,0.41,-1200.56
91,OK,OK,0.00,-1200.75
92,OK,OK,0.00,-1198.14
93,OK,dirty,0.36,-1204.52
94,NG,bp,0.60,188.28
95,OK,dirty,0.49,1564.64
96,OK,dirty,0.25,-386.87
97,OK,OK,0.00,-1237.87
98,OK,OK,0.00,-1139.39
99,OK,dirty,0.35,-1189.82
100,NG,outsc,0.82,-3720.85
101,NG,outsc,0.50,-3931.40
102,OK,outsc,0.47,-1239.60
103,NG,outsc,0.65,-3869.96
104,NG,wr,0.87,-3764.19
105,NG,dirty,0.62,-3940.14
106,NG,outsc,0.61,-3918.04
107,NG,bp,0.53,-3920.04
108,NG,dirty,0.76,-3883.72
109,OK,OK,0.00,-1207.53

==== 總體統計 ====
總樣品數,110
OK數量,70
NG數量,40
不良率(%),36.36

==== 瑕疵統計 ====
瑕疵類型,數量,比例
outsc,18,0.45
dirty,13,0.33
bp,5,0.13
wr,4,0.10

==== 分數分布分析 ====
瑕疵類型,樣本數量,最小值,最大值,平均值,5%分位數,25%分位數,中位數,75%分位數,95%分位數,99%分位數,推薦閾值
outsc,29,0.26,0.87,0.58,0.35,0.46,0.56,0.72,0.87,0.87,0.50
dirty,29,0.25,0.78,0.51,0.31,0.35,0.48,0.63,0.78,0.78,0.49
OK,31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
bp,15,0.29,0.63,0.43,0.29,0.33,0.39,0.53,0.63,0.63,0.50
wr,6,0.28,0.87,0.57,0.28,0.48,0.59,0.64,0.87,0.87,0.48

==== ROC曲線數據 ====
瑕疵類型,閾值,真陽性率,假陽性率,準確率,F1分數
outsc,0.00,1.00,1.00,0.62,0.77
outsc,0.05,1.00,1.00,0.62,0.77
outsc,0.10,1.00,1.00,0.62,0.77
outsc,0.15,1.00,1.00,0.62,0.77
outsc,0.20,1.00,1.00,0.62,0.77
outsc,0.25,1.00,1.00,0.62,0.77
outsc,0.30,1.00,0.91,0.66,0.78
outsc,0.35,1.00,0.91,0.66,0.78
outsc,0.40,1.00,0.55,0.79,0.86
outsc,0.45,1.00,0.36,0.86,0.90
outsc,0.50,1.00,0.00,1.00,1.00
outsc,0.55,0.89,0.00,0.93,0.94
outsc,0.60,0.72,0.00,0.83,0.84
outsc,0.65,0.56,0.00,0.72,0.71
outsc,0.70,0.44,0.00,0.66,0.62
outsc,0.75,0.33,0.00,0.59,0.50
outsc,0.80,0.22,0.00,0.52,0.36
outsc,0.85,0.11,0.00,0.45,0.20
outsc,0.90,0.00,0.00,0.38,0.00
outsc,0.95,0.00,0.00,0.38,0.00
dirty,0.00,1.00,1.00,0.45,0.62
dirty,0.05,1.00,1.00,0.45,0.62
dirty,0.10,1.00,1.00,0.45,0.62
dirty,0.15,1.00,1.00,0.45,0.62
dirty,0.20,1.00,1.00,0.45,0.62
dirty,0.25,1.00,1.00,0.45,0.62
dirty,0.30,1.00,0.94,0.48,0.63
dirty,0.35,1.00,0.50,0.72,0.76
dirty,0.40,1.00,0.31,0.83,0.84
dirty,0.45,1.00,0.19,0.90,0.90
dirty,0.50,1.00,0.00,1.00,1.00
dirty,0.55,1.00,0.00,1.00,1.00
dirty,0.60,0.77,0.00,0.90,0.87
dirty,0.65,0.54,0.00,0.79,0.70
dirty,0.70,0.31,0.00,0.69,0.47
dirty,0.75,0.23,0.00,0.66,0.38
dirty,0.80,0.00,0.00,0.55,0.00
dirty,0.85,0.00,0.00,0.55,0.00
dirty,0.90,0.00,0.00,0.55,0.00
dirty,0.95,0.00,0.00,0.55,0.00
OK,0.00,0.00,1.00,0.00,0.00
OK,0.05,0.00,0.00,1.00,0.00
OK,0.10,0.00,0.00,1.00,0.00
OK,0.15,0.00,0.00,1.00,0.00
OK,0.20,0.00,0.00,1.00,0.00
OK,0.25,0.00,0.00,1.00,0.00
OK,0.30,0.00,0.00,1.00,0.00
OK,0.35,0.00,0.00,1.00,0.00
OK,0.40,0.00,0.00,1.00,0.00
OK,0.45,0.00,0.00,1.00,0.00
OK,0.50,0.00,0.00,1.00,0.00
OK,0.55,0.00,0.00,1.00,0.00
OK,0.60,0.00,0.00,1.00,0.00
OK,0.65,0.00,0.00,1.00,0.00
OK,0.70,0.00,0.00,1.00,0.00
OK,0.75,0.00,0.00,1.00,0.00
OK,0.80,0.00,0.00,1.00,0.00
OK,0.85,0.00,0.00,1.00,0.00
OK,0.90,0.00,0.00,1.00,0.00
OK,0.95,0.00,0.00,1.00,0.00

==== 混淆矩陣（使用推薦閾值）====
瑕疵類型,閾值,真陽性(TP),假陽性(FP),真陰性(TN),假陰性(FN),準確率,靈敏度,特異度
outsc,0.50,18,0,11,0,1.00,1.00,1.00
dirty,0.49,13,0,16,0,1.00,1.00,1.00
OK,0.00,0,31,0,0,0.00,0.00,0.00
bp,0.50,5,0,10,0,1.00,1.00,1.00
wr,0.48,4,0,2,0,1.00,1.00,1.00
