==== 站點統計 ====
站點,OK數量,NG數量,瑕疵類型,瑕疵數量
129,OK,SC,0.83,-579.28
130,OK,SC,0.42,-608.68
131,OK,SC,0.77,-609.17
132,OK,deform,1.00,-607.40
133,OK,SC,0.38,-606.75
134,OK,OK,0.00,-609.49
135,OK,SC,0.88,-545.67
136,OK,deform,1.00,-513.77
137,OK,SC,0.79,-603.43
138,OK,SC,0.80,-585.42
139,OK,SC,0.79,-249.46
140,OK,SC,0.87,-489.10
141,OK,SC,0.77,-599.42
142,OK,SC,0.74,-612.76
143,OK,SC,0.85,-601.20
144,OK,SC,0.69,-610.95
145,OK,SC,0.86,-606.54
146,OK,deform,1.00,-591.22
147,OK,SC,0.82,-581.84
148,OK,SC,0.84,-597.03
149,OK,SC,0.86,-598.50
150,OK,SC,0.66,-595.02
151,OK,SC,0.64,-259.85
152,OK,INP,0.80,-504.62
153,OK,SC,0.82,-604.56
154,OK,SC,0.45,-604.45
155,OK,SC,0.79,-604.20
156,OK,SC,0.74,-574.76
157,OK,deform,1.00,-538.57
158,OK,SC,0.66,-600.21
159,OK,SC,0.78,-604.73
160,OK,SC,0.77,-577.55
161,OK,SC,0.79,-602.78
162,OK,SC,0.83,-1271.95
163,OK,SC,0.88,-1270.40
164,OK,SC,0.84,-1291.48
165,OK,SC,0.82,-1256.47
166,OK,SC,0.76,-967.79
167,OK,SC,0.76,-1223.09
168,OK,INP,0.85,-1294.71
169,OK,SC,0.73,-1295.87
170,OK,SC,0.88,-1286.84
171,OK,SC,0.79,-1301.53
172,OK,SC,0.80,-1283.37
173,OK,SC,0.77,-1289.85
174,OK,SC,0.76,-1240.66
175,OK,SC,0.81,-1083.05
176,OK,SC,0.86,-1298.47
177,OK,SC,0.49,-1294.05
178,OK,SC,0.65,-1300.43
179,OK,SC,0.72,-1283.22
180,OK,SC,0.80,-1282.62
181,OK,SC,0.48,-1275.42
182,OK,SC,0.85,-1283.17
183,OK,SC,0.90,-1102.72
184,OK,SC,0.86,-1293.77
185,OK,SC,0.71,-1288.43
186,OK,SC,0.87,-1301.24
187,OK,SC,0.59,-1296.58
188,OK,SC,0.77,-1271.73
189,OK,SC,0.85,-1266.51
190,OK,SC,0.86,-1300.48
191,OK,SC,0.55,-1298.02
192,OK,SC,0.75,-1263.33
193,OK,SC,0.75,-1272.59
194,OK,SC,0.66,-1272.73
195,OK,SC,0.55,-1283.15
196,OK,SC,0.75,-1228.95
197,OK,SC,0.78,-1260.40
198,OK,SC,0.86,-1083.07
199,OK,SC,0.80,-1257.31
200,OK,SC,0.82,-1302.38
201,OK,SC,0.84,-1287.14
202,OK,SC,0.77,-1289.28
203,OK,SC,0.80,-1249.60
204,OK,SC,0.82,-1300.76
205,OK,SC,0.80,-1296.87
206,OK,SC,0.73,-1265.34
207,OK,SC,0.78,-1254.26
208,OK,SC,0.82,-1276.25
209,OK,SC,0.63,-1286.30
210,OK,SC,0.82,-1260.26
211,OK,SC,0.75,-1277.66
212,OK,SC,0.73,-560.07
213,OK,SC,0.76,-509.28
214,OK,SC,0.84,-530.73
215,OK,SC,0.85,-470.56
216,OK,SC,0.74,-373.45
217,OK,SC,0.75,-601.84
218,OK,SC,0.72,-612.80
219,OK,SC,0.82,-619.23
220,OK,SC,0.87,-606.62
221,OK,SC,0.85,-442.60
222,OK,SC,0.84,-594.72
223,OK,SC,0.87,-575.45
224,OK,SC,0.87,-590.43
225,OK,OTP,0.70,-580.35
226,OK,SC,0.81,-406.59
227,OK,SC,0.79,2280.71
228,OK,SC,0.74,3524.19
229,OK,SC,0.84,2672.86
230,OK,OTP,0.82,1741.13
231,OK,SC,0.69,9722.19
232,OK,SC,0.85,41896.52
233,OK,OK,0.00,31993.51
234,OK,SC,0.80,-474.97
235,OK,SC,0.87,-615.12
236,OK,SC,0.82,-608.31
237,OK,SC,0.67,-615.67
238,OK,SC,0.79,-614.55
239,OK,SC,0.85,-597.62
240,OK,SC,0.76,-586.24
241,OK,SC,0.80,-594.72
242,OK,SC,0.80,-558.65
243,OK,SC,0.64,-598.17
244,OK,SC,0.71,-606.13
245,OK,SC,0.68,-567.38
246,OK,SC,0.81,-555.42
247,OK,SC,0.76,-544.68
248,OK,SC,0.86,-594.62
249,OK,OTP,0.88,-575.37
250,OK,SC,0.66,-556.36
251,OK,SC,0.86,-583.92
252,OK,SC,0.74,-260.17
253,OK,SC,0.75,-322.49
254,OK,SC,0.47,-429.56
255,OK,SC,0.88,-534.56
256,OK,deform,1.00,-603.25
257,OK,deform,1.00,-601.26
258,OK,SC,0.76,-603.59
259,OK,deform,1.00,-598.58
260,OK,deform,1.00,-561.41
261,OK,SC,0.52,-607.47
262,OK,SC,0.83,-599.82
263,OK,SC,0.65,-603.29
264,OK,SC,0.81,-599.08
265,OK,SC,0.79,-597.56
266,OK,SC,0.75,-576.16
267,OK,SC,0.51,-595.70
268,OK,SC,0.84,-594.31
269,OK,SC,0.80,-1246.24
270,OK,SC,0.72,-992.50
271,OK,SC,0.63,-1159.79
272,OK,SC,0.82,-1305.14
273,OK,SC,0.79,-1298.28
274,OK,SC,0.66,-1286.22
275,OK,SC,0.83,-1297.45
276,OK,SC,0.80,-1287.02
277,OK,SC,0.76,-1299.24
278,OK,SC,0.69,-1276.35
279,OK,SC,0.84,-1293.17
280,OK,SC,0.86,-1264.08
281,OK,SC,0.77,-1294.61
282,OK,SC,0.54,-1250.75
283,OK,SC,0.84,-1036.93
284,OK,SC,0.83,-1275.48
285,OK,SC,0.79,-1290.15
286,OK,SC,0.83,-1302.95
287,OK,SC,0.66,-1300.49
288,OK,SC,0.67,-1278.17
289,OK,SC,0.77,-1288.01
290,OK,SC,0.78,-1291.35
291,OK,SC,0.82,-1296.24
292,OK,SC,0.78,-1294.47
293,OK,SC,0.75,-1238.48
294,OK,SC,0.68,-1286.11
295,OK,SC,0.73,-1102.82
296,OK,SC,0.76,-1264.28
297,OK,SC,0.87,-1291.20
298,OK,SC,0.84,-1286.90
299,OK,SC,0.82,-1308.08
300,OK,SC,0.86,-1291.52
301,OK,SC,0.84,-1296.95
302,OK,deform,1.00,-1296.85
303,OK,SC,0.84,-1287.09
304,OK,SC,0.77,-1284.18
305,OK,SC,0.76,-1239.82
306,OK,SC,0.71,-1248.57
307,OK,SC,0.78,-1103.20
308,OK,SC,0.84,-1216.22
309,OK,SC,0.79,-1299.14
310,OK,SC,0.81,-1299.09
311,OK,SC,0.84,-1301.54
312,OK,SC,0.88,-1302.27
313,OK,SC,0.88,-1288.93
314,OK,SC,0.82,-1272.76
315,OK,SC,0.80,-1285.23
316,OK,SC,0.73,-1287.08
317,OK,deform,1.00,-1277.55
318,OK,SC,0.85,-1282.65
319,OK,SC,0.74,-586.93
320,OK,deform,1.00,-601.70
321,OK,SC,0.84,-595.11
322,OK,SC,0.81,-373.44
323,OK,SC,0.76,-509.15
324,OK,SC,0.83,-603.61
325,OK,SC,0.78,-584.86
326,OK,SC,0.85,-573.55
327,OK,SC,0.82,-614.49
328,OK,deform,1.00,-611.21
329,OK,SC,0.83,-611.27
330,OK,SC,0.82,-589.54
331,OK,SC,0.87,-602.96
332,OK,SC,0.83,-584.19
333,OK,SC,0.67,-595.43
334,OK,SC,0.83,-568.80
335,OK,SC,0.79,-605.32
336,OK,SC,0.82,-620.10
337,OK,SC,0.79,-602.45
338,OK,SC,0.81,-613.71
339,OK,SC,0.84,-613.11
340,OK,SC,0.72,-602.70
341,OK,SC,0.83,-585.82
342,OK,SC,0.84,-576.75
343,OK,OTP,0.87,-539.37
344,OK,SC,0.86,-435.20
345,OK,SC,0.79,-564.51
346,OK,SC,0.69,-594.11
347,OK,SC,0.73,-610.30
348,OK,SC,0.83,-600.68
349,OK,SC,0.88,-602.26
350,OK,SC,0.76,-586.41
351,OK,SC,0.81,-590.92
352,OK,SC,0.81,-599.22
353,OK,SC,0.83,-592.60
354,OK,SC,0.35,-595.13
355,OK,SC,0.78,-306.94
356,OK,SC,0.84,-589.02
357,OK,SC,0.84,-604.69
358,OK,SC,0.83,-595.02
359,OK,SC,0.71,-609.76
360,OK,SC,0.74,-560.48
361,OK,SC,0.79,-598.74
362,OK,SC,0.76,-601.58
363,OK,OTP,0.81,-283.08
364,OK,SC,0.86,-612.34
365,OK,deform,1.00,-610.41
366,OK,deform,1.00,-611.81
367,OK,SC,0.79,-605.92
368,OK,SC,0.80,-558.94
369,OK,SC,0.83,-1292.25
370,OK,SC,0.79,-1149.57
371,OK,SC,0.76,-1303.09
372,OK,OK,0.00,-1301.55
373,OK,SC,0.60,-1292.44
374,OK,SC,0.70,-1293.99
375,OK,SC,0.84,-1292.31
376,OK,SC,0.85,-1293.86
377,OK,SC,0.79,-1254.58
378,OK,SC,0.82,-1282.07
379,OK,SC,0.67,-1289.08
380,OK,SC,0.78,-1292.52
381,OK,SC,0.88,-1285.50
382,OK,SC,0.79,-1254.92
383,OK,SC,0.85,-1283.89
384,OK,SC,0.82,-1280.59
385,OK,SC,0.86,-1260.08
386,OK,SC,0.80,-1259.62
387,OK,OTP,0.87,-904.69
388,OK,SC,0.85,-1158.17
389,OK,SC,0.84,-1280.05
390,OK,SC,0.89,-1299.11
391,OK,SC,0.88,-1302.21
392,OK,SC,0.90,-1304.20
393,OK,deform,1.00,-1299.08
394,OK,deform,1.00,3103.44
395,OK,deform,1.00,2503.39
396,OK,SC,0.80,2320.08
397,OK,SC,0.84,2160.53
398,OK,SC,0.83,2023.92
399,OK,SC,0.87,1847.80
400,OK,OTP,0.87,1731.80
401,OK,SC,0.88,1610.15
402,OK,SC,0.79,1395.26
403,OK,SC,0.84,1180.67
404,OK,SC,0.81,966.34
405,OK,SC,0.88,730.76
406,OK,SC,0.82,490.07
407,OK,SC,0.75,312.08
408,OK,SC,0.77,133.94
409,OK,SC,0.78,-1.46
410,OK,SC,0.39,229.74
411,OK,SC,0.86,58.68
412,OK,SC,0.73,-39.42
413,OK,SC,0.69,-211.96
414,OK,SC,0.86,-475.89
415,OK,SC,0.83,-722.20
416,OK,SC,0.78,-977.06
417,OK,SC,0.82,-1234.86
418,OK,SC,0.58,-1286.65
419,OK,SC,0.84,-1249.71
420,OK,SC,0.81,-1277.28
421,OK,INP,0.58,-1255.49
422,OK,deform,1.00,-1262.95
423,OK,SC,0.78,-1280.13
424,OK,SC,0.76,-1213.68
425,OK,deform,1.00,-1244.83
426,OK,SC,0.84,-1292.52
427,OK,SC,0.86,-1219.54
428,OK,deform,1.00,-1199.40
429,OK,deform,1.00,-1149.00
430,OK,SC,0.83,-1212.46
431,OK,SC,0.75,-1191.31
432,OK,SC,0.58,-1279.65
433,OK,SC,0.84,-1162.81
434,OK,SC,0.92,-1228.64
435,OK,SC,0.83,-1054.67
436,OK,SC,0.79,-87.15
437,OK,SC,0.64,9.94
438,OK,SC,0.80,21.01
439,OK,SC,0.86,203.93
440,OK,SC,0.83,311.99
441,OK,SC,0.49,560.73
442,OK,SC,0.72,604.02
443,OK,SC,0.83,726.93
444,OK,SC,0.84,793.22
445,OK,SC,0.87,793.28
446,OK,SC,0.84,595.72
447,OK,SC,0.80,351.57
448,OK,SC,0.85,91.35
449,OK,SC,0.81,-270.96
450,OK,SC,0.82,-356.79
451,OK,SC,0.75,-348.23
452,OK,SC,0.80,-543.68
453,OK,SC,0.71,-580.20
454,OK,SC,0.74,-520.89
455,OK,SC,0.85,-543.00
456,OK,SC,0.73,-467.83
457,OK,SC,0.82,-396.75
458,OK,SC,0.65,-457.30
459,OK,SC,0.86,-583.01
460,OK,SC,0.81,-596.56
461,OK,SC,0.82,-576.66
462,OK,SC,0.87,-546.74
463,OK,SC,0.83,-524.34
464,OK,SC,0.69,-313.87
465,OK,SC,0.82,-495.81
466,OK,SC,0.85,-602.38
467,OK,SC,0.83,-602.51
468,OK,SC,0.86,-571.24
469,OK,SC,0.86,-478.59
470,OK,SC,0.72,-570.14
471,OK,SC,0.58,-600.06
472,OK,SC,0.83,-584.87
473,OK,SC,0.76,-585.65
474,OK,SC,0.84,-612.23
475,OK,SC,0.74,-591.95
476,OK,SC,0.66,-585.55
477,OK,SC,0.87,-445.14
478,OK,SC,0.72,-599.04
479,OK,SC,0.72,-538.09
480,OK,SC,0.83,-591.90
481,OK,SC,0.68,-582.54
482,OK,SC,0.53,-578.39
483,OK,deform,1.00,-578.74
484,OK,deform,1.00,-595.76
485,OK,SC,0.81,-581.26
486,OK,SC,0.81,-599.94
487,OK,deform,1.00,-571.38
488,OK,SC,0.81,-559.71
489,OK,SC,0.82,-594.83
490,OK,SC,0.85,-461.50
491,OK,SC,0.81,-586.36
492,OK,SC,0.74,-596.62
493,OK,SC,0.73,-600.24
494,OK,SC,0.78,-615.14
495,OK,SC,0.83,-597.79
496,OK,SC,0.87,-577.92
497,OK,SC,0.74,-593.11
498,OK,SC,0.83,-1287.63
499,OK,SC,0.86,-1275.60
500,OK,SC,0.84,-1275.91
501,OK,SC,0.89,-1293.92
502,OK,SC,0.81,-1278.15
503,OK,SC,0.81,-1292.04
504,OK,SC,0.88,-1290.67
505,OK,SC,0.87,-1290.14
506,OK,SC,0.83,-1098.05
507,OK,SC,0.81,-1239.53
508,OK,SC,0.81,-1296.07
509,OK,SC,0.44,-1292.43
510,OK,SC,0.86,-1261.92
511,OK,SC,0.85,-1306.03
512,OK,SC,0.85,-1243.52
513,OK,SC,0.70,-1049.65
514,OK,SC,0.76,-1032.62
515,OK,SC,0.80,-1173.89
516,OK,SC,0.79,-1102.46
517,OK,SC,0.68,-1148.62
518,OK,SC,0.56,-1099.00
519,OK,SC,0.84,-1240.44
520,OK,SC,0.74,-1203.47
521,OK,OTP,0.30,-1115.17
522,OK,SC,0.88,-568.50
523,OK,SC,0.39,-435.39
524,OK,SC,0.76,-394.30
525,OK,OK,0.00,-331.14
526,OK,deform,1.00,-282.98
527,OK,SC,0.75,-136.60
528,OK,SC,0.37,-74.61
529,OK,SC,0.52,-60.91
530,OK,SC,0.85,-126.47
531,OK,OK,0.00,-129.81
532,OK,SC,0.83,-257.75
533,OK,SC,0.70,-425.03
534,OK,SC,0.84,-364.03
535,OK,SC,0.77,-454.10
536,OK,SC,0.72,-296.25
537,OK,deform,1.00,-178.88
538,OK,SC,0.82,-152.32
539,OK,SC,0.79,21.83
540,OK,SC,0.83,-9.25
541,OK,SC,0.64,-3.36
542,OK,deform,1.00,6.26
543,OK,SC,0.41,-290.09
544,OK,OTP,0.38,-259.50
545,OK,SC,0.78,-441.46
546,OK,SC,0.88,-485.98
547,OK,SC,0.81,-342.55
548,OK,INP,0.83,-745.33
549,OK,SC,0.72,-654.12
550,OK,SC,0.71,-41.35
551,OK,SC,0.86,1.28
552,OK,SC,0.73,22.93
553,OK,SC,0.68,66.40
554,OK,SC,0.85,288.60
555,OK,SC,0.79,331.94
556,OK,SC,0.85,547.81
557,OK,OTP,0.72,846.40
558,OK,SC,0.84,892.03
559,OK,SC,0.73,985.51
560,OK,SC,0.76,987.32
561,OK,SC,0.80,1150.11
562,OK,SC,0.90,1127.38
563,OK,SC,0.84,988.85
564,OK,SC,0.71,1165.43
565,OK,SC,0.83,1289.39
566,OK,SC,0.88,1207.49
567,OK,deform,1.00,1094.71
568,OK,SC,0.78,1539.05
569,OK,SC,0.79,1662.82
570,OK,SC,0.82,1523.87
571,OK,SC,0.76,1661.57
572,OK,SC,0.88,1569.80
573,OK,SC,0.70,1965.85
574,OK,SC,0.78,1456.14
575,OK,SC,0.83,1150.06
576,OK,SC,0.80,963.57
577,OK,SC,0.58,892.72
578,OK,SC,0.76,700.70
579,OK,SC,0.81,226.64
580,OK,SC,0.84,302.91
581,OK,SC,0.73,339.35
582,OK,SC,0.43,501.57
583,OK,SC,0.82,590.05
584,OK,SC,0.80,619.24
585,OK,SC,0.87,913.10
586,OK,SC,0.80,1105.29
587,OK,SC,0.82,1447.06
588,OK,SC,0.79,1128.46
589,OK,deform,1.00,839.46
590,OK,SC,0.84,797.45
591,OK,SC,0.82,668.39
592,OK,SC,0.87,456.44
593,OK,SC,0.81,263.79
594,OK,deform,1.00,213.55
595,OK,SC,0.82,242.27
596,OK,SC,0.80,333.00
597,OK,SC,0.82,271.83
598,OK,SC,0.75,335.75
599,OK,SC,0.84,402.40
600,OK,SC,0.88,653.81
601,OK,SC,0.47,535.51
602,OK,SC,0.79,607.78
603,OK,SC,0.81,604.55
604,OK,SC,0.60,472.50
605,OK,SC,0.35,453.96
606,OK,SC,0.77,455.62
607,OK,SC,0.86,372.30
608,OK,SC,0.82,282.78
609,OK,SC,0.55,426.55
610,OK,SC,0.85,640.28
611,OK,SC,0.75,652.14
612,OK,SC,0.85,618.06
613,OK,SC,0.88,601.23
614,OK,SC,0.76,538.19
615,OK,SC,0.87,387.13
616,OK,SC,0.86,309.95
617,OK,SC,0.85,288.56
618,OK,SC,0.85,326.74
619,OK,SC,0.83,363.76
620,OK,SC,0.79,540.17
621,OK,SC,0.79,607.01
622,OK,SC,0.79,725.24
623,OK,SC,0.65,848.53
624,OK,SC,0.83,903.44
625,OK,SC,0.77,859.33
626,OK,SC,0.84,720.33
627,OK,SC,0.87,815.74
628,OK,SC,0.83,663.40
629,OK,SC,0.86,550.10
630,OK,SC,0.80,486.90
631,OK,deform,1.00,607.97
632,OK,SC,0.79,1042.79
633,OK,SC,0.74,890.90

==== 總體統計 ====
總樣品數,634
OK數量,634
NG數量,0
不良率(%),0.00

==== 瑕疵統計 ====
瑕疵類型,數量,比例

==== 分數分布分析 ====
瑕疵類型,樣本數量,最小值,最大值,平均值,5%分位數,25%分位數,中位數,75%分位數,95%分位數,99%分位數,推薦閾值
SC,571,0.35,0.92,0.78,0.55,0.75,0.80,0.84,0.88,0.90,0.88
deform,41,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
OTP,13,0.30,0.88,0.73,0.30,0.71,0.81,0.87,0.88,0.88,0.88
OK,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
INP,4,0.58,0.85,0.77,0.58,0.58,0.82,0.85,0.85,0.85,0.85

==== ROC曲線數據 ====
瑕疵類型,閾值,真陽性率,假陽性率,準確率,F1分數
SC,0.00,0.00,1.00,0.00,0.00
SC,0.05,0.00,1.00,0.00,0.00
SC,0.10,0.00,1.00,0.00,0.00
SC,0.15,0.00,1.00,0.00,0.00
SC,0.20,0.00,1.00,0.00,0.00
SC,0.25,0.00,1.00,0.00,0.00
SC,0.30,0.00,1.00,0.00,0.00
SC,0.35,0.00,1.00,0.00,0.00
SC,0.40,0.00,0.99,0.01,0.00
SC,0.45,0.00,0.98,0.02,0.00
SC,0.50,0.00,0.97,0.03,0.00
SC,0.55,0.00,0.95,0.05,0.00
SC,0.60,0.00,0.93,0.07,0.00
SC,0.65,0.00,0.91,0.09,0.00
SC,0.70,0.00,0.85,0.15,0.00
SC,0.75,0.00,0.75,0.25,0.00
SC,0.80,0.00,0.53,0.47,0.00
SC,0.85,0.00,0.18,0.82,0.00
SC,0.90,0.00,0.01,0.99,0.00
SC,0.95,0.00,0.00,1.00,0.00
deform,0.00,0.00,1.00,0.00,0.00
deform,0.05,0.00,1.00,0.00,0.00
deform,0.10,0.00,1.00,0.00,0.00
deform,0.15,0.00,1.00,0.00,0.00
deform,0.20,0.00,1.00,0.00,0.00
deform,0.25,0.00,1.00,0.00,0.00
deform,0.30,0.00,1.00,0.00,0.00
deform,0.35,0.00,1.00,0.00,0.00
deform,0.40,0.00,1.00,0.00,0.00
deform,0.45,0.00,1.00,0.00,0.00
deform,0.50,0.00,1.00,0.00,0.00
deform,0.55,0.00,1.00,0.00,0.00
deform,0.60,0.00,1.00,0.00,0.00
deform,0.65,0.00,1.00,0.00,0.00
deform,0.70,0.00,1.00,0.00,0.00
deform,0.75,0.00,1.00,0.00,0.00
deform,0.80,0.00,1.00,0.00,0.00
deform,0.85,0.00,1.00,0.00,0.00
deform,0.90,0.00,1.00,0.00,0.00
deform,0.95,0.00,1.00,0.00,0.00

==== 混淆矩陣（使用推薦閾值）====
瑕疵類型,閾值,真陽性(TP),假陽性(FP),真陰性(TN),假陰性(FN),準確率,靈敏度,特異度
SC,0.88,0,29,542,0,0.95,0.00,0.95
deform,1.00,0,41,0,0,0.00,0.00,0.00
OTP,0.88,0,1,12,0,0.92,0.00,0.92
OK,0.00,0,5,0,0,0.00,0.00,0.00
INP,0.85,0,1,3,0,0.75,0.00,0.75
