==== 站點統計 ====
站點,OK數量,NG數量,瑕疵類型,瑕疵數量
1,95,6,bp,5
1,95,6,SC,1
2,80,21,bp,13
2,80,21,SC,3
2,80,21,WP,2
2,80,21,deform,3
3,84,17,outsc,17
4,86,15,outsc,15

==== 樣品統計 ====
樣品ID,結果,瑕疵類型,瑕疵分數,超時
0,NG,outsc,0.78,-3930.89
1,OK,outsc,0.38,-524.05
2,OK,OK,0.00,-575.07
3,OK,OK,0.00,-571.91
4,OK,OK,0.00,-470.01
5,OK,bp,0.37,-532.42
6,OK,WP,0.49,-555.90
7,OK,outsc,0.45,-571.60
8,NG,outsc,0.67,-3928.96
9,NG,outsc,0.81,-3938.45
10,OK,outsc,0.35,-331.03
11,OK,outsc,0.49,-574.06
12,NG,SC,0.76,-3942.21
13,NG,outsc,0.80,-3630.35
14,OK,OK,0.00,-442.77
15,OK,outsc,0.51,-547.82
16,OK,outsc,0.51,-560.75
17,NG,outsc,0.71,-3927.59
18,OK,OK,0.00,-555.95
19,NG,outsc,0.80,-3935.47
20,NG,bp,0.52,-3847.12
21,OK,bp,0.29,-559.74
22,OK,outsc,0.60,-531.45
23,OK,OK,0.00,-527.40
24,NG,outsc,0.79,-3816.78
25,OK,outsc,0.61,-527.66
26,OK,bp,0.26,-540.04
27,OK,OK,0.00,-324.17
28,OK,outsc,0.45,-559.53
29,OK,bp,0.39,-562.55
30,OK,outsc,0.31,-564.64
31,NG,outsc,0.66,-3913.52
32,OK,OK,0.00,-544.38
33,NG,bp,0.56,-3832.29
34,OK,outsc,0.31,-531.37
35,OK,OK,0.00,-572.66
36,NG,deform,1.00,-3925.05
37,OK,outsc,0.27,-555.24
38,NG,bp,0.74,-3935.58
39,NG,outsc,0.78,-3871.03
40,OK,bp,0.26,-239.49
41,OK,outsc,0.52,-468.22
42,NG,outsc,0.73,-3890.51
43,OK,OK,0.00,-575.57
44,NG,outsc,0.81,-3916.37
45,OK,outsc,0.54,-551.36
46,OK,OK,0.00,-552.02
47,NG,outsc,0.69,-3918.72
48,NG,outsc,0.82,-3693.90
49,NG,outsc,0.84,-3916.35
50,NG,SC,0.83,-3947.42
51,NG,SC,0.64,-3670.03
52,OK,outsc,0.39,-504.67
53,OK,OK,0.00,-570.25
54,OK,WP,0.30,-574.44
55,OK,outsc,0.60,-540.20
56,NG,outsc,0.77,-3920.65
57,NG,WP,0.59,-3929.88
58,OK,outsc,0.41,-517.71
59,OK,bp,0.43,-301.84
60,OK,OK,0.00,-574.14
61,OK,OK,0.00,-569.02
62,OK,OK,0.00,-527.76
63,NG,bp,0.69,-3889.66
64,OK,outsc,0.55,-511.90
65,NG,bp,0.50,-3918.69
66,OK,SC,0.25,-555.57
67,OK,OK,0.00,-549.61
68,OK,OK,0.00,-507.34
69,NG,outsc,0.70,-3881.54
70,OK,outsc,0.43,-522.66
71,OK,outsc,0.55,-308.64
72,OK,OK,0.00,-560.01
73,OK,bp,0.26,-570.25
74,OK,OK,0.00,-568.80
75,OK,WP,0.42,-375.69
76,NG,outsc,0.73,-3945.52
77,OK,OK,0.00,-1257.79
78,OK,OK,0.00,-1258.65
79,NG,bp,0.72,-3917.77
80,OK,outsc,0.63,-1249.60
81,NG,deform,1.00,-3940.90
82,NG,deform,1.00,-3918.44
83,NG,outsc,0.81,-3892.78
84,NG,SC,0.76,-3899.35
85,NG,outsc,0.70,-3902.29
86,OK,bp,0.29,-1230.13
87,NG,outsc,0.76,-3882.15
88,NG,outsc,0.79,-3710.89
89,NG,bp,0.59,-3926.15
90,NG,bp,0.64,-3944.50
91,NG,outsc,0.70,-3915.62
92,NG,bp,0.76,-3918.15
93,NG,outsc,0.66,-3856.63
94,NG,outsc,0.84,-3907.04
95,NG,outsc,0.88,-3575.63
96,NG,outsc,0.85,-3761.85
97,NG,outsc,0.86,-3851.71
98,NG,bp,0.52,-3951.23
99,OK,outsc,0.48,-1232.66
100,OK,outsc,0.34,-1250.34

==== 總體統計 ====
總樣品數,101
OK數量,56
NG數量,45
不良率(%),44.55

==== 瑕疵統計 ====
