==== 站點統計 ====
站點,OK數量,NG數量,瑕疵類型,瑕疵數量
1,23,236,bp,2
1,23,236,dirty,22
1,23,236,wr,212
2,44,215,dirty,29
2,44,215,wr,186
3,249,10,outsc,10
4,250,9,outsc,9

==== 樣品統計 ====
樣品ID,結果,瑕疵類型,瑕疵分數,超時
0,NG,dirty,0.84,-3924.94
1,NG,wr,0.70,-3930.01
2,NG,bp,0.64,-3933.38
3,NG,wr,0.85,-3932.97
4,NG,wr,0.90,-3633.44
5,NG,wr,0.83,-3931.16
6,NG,wr,0.88,-3928.23
7,NG,wr,0.85,-3909.51
8,NG,wr,0.83,-3923.69
9,NG,wr,0.80,-3705.77
10,NG,wr,0.80,-3900.61
11,NG,wr,0.86,-3903.53
12,NG,wr,0.84,-3901.45
13,NG,wr,0.84,-3873.01
14,NG,wr,0.83,-3918.85
15,NG,outsc,0.90,-3906.71
16,NG,wr,0.87,-3934.86
17,NG,wr,0.79,-3933.45
18,NG,wr,0.83,-3911.19
19,NG,dirty,0.76,-3913.76
20,NG,wr,0.86,-3930.77
21,NG,wr,0.62,-3930.34
22,NG,wr,0.83,-3794.98
23,NG,wr,0.85,-3932.95
24,NG,wr,0.87,-3926.23
25,NG,wr,0.86,-3860.42
26,NG,wr,0.79,-3829.88
27,NG,wr,0.80,-3929.93
28,NG,wr,0.88,-3934.14
29,NG,wr,0.83,-3933.32
30,NG,wr,0.82,-3911.36
31,NG,dirty,0.80,-3903.28
32,NG,wr,0.88,-3630.82
33,NG,wr,0.83,-3911.02
34,NG,wr,0.83,-3915.57
35,NG,dirty,0.81,-3918.31
36,NG,wr,0.90,-3589.40
37,NG,wr,0.85,-3743.21
38,NG,wr,0.80,-3914.95
39,OK,OK,0.00,-584.55
40,NG,wr,0.86,-3887.47
41,NG,wr,0.86,-3787.57
42,NG,wr,0.83,-3937.20
43,NG,wr,0.72,-3905.64
44,NG,outsc,0.87,-3815.38
45,NG,wr,0.89,-3893.48
46,NG,wr,0.92,-3776.10
47,NG,wr,0.75,-1627.80
48,NG,wr,0.89,-2295.78
49,NG,wr,0.87,-941.91
