==== 站點統計 ====
站點,OK數量,NG數量,瑕疵類型,瑕疵數量
1,167,106,bp,19
1,167,106,SC,79
1,167,106,WP,7
1,167,106,deform,1
2,153,120,bp,61
2,153,120,SC,43
2,153,120,NULL_invalid,1
2,153,120,WP,9
2,153,120,deform,6
3,92,181,outsc,181
4,115,158,outsc,158

==== 樣品統計 ====
樣品ID,結果,瑕疵類型,瑕疵分數,超時
0,OK,NULL_invalid,1.00,-492.04
1,NG,outsc,0.82,-3902.16
2,NG,outsc,0.91,-3939.75
3,NG,outsc,0.81,-3901.52
4,NG,outsc,0.86,-3910.63
5,NG,outsc,0.74,-3935.73
6,NG,outsc,0.80,-3942.41
7,NG,outsc,0.89,-3782.91
8,NG,outsc,0.85,-3946.22
9,NG,SC,0.77,-3935.73
10,NG,outsc,0.83,-3889.65
11,NG,outsc,0.83,-3871.14
12,NG,outsc,0.84,-3828.20
13,NG,SC,0.78,-3921.27
14,NG,SC,0.80,-3866.37
15,NG,outsc,0.82,-3931.95
16,NG,outsc,0.77,-3930.29
17,NG,WP,0.74,-3943.39
18,NG,outsc,0.83,-3851.52
19,NG,SC,0.89,-3751.17
20,NG,outsc,0.90,-3910.78
21,NG,outsc,0.89,-3855.99
22,NG,outsc,0.87,-3708.77
23,OK,outsc,0.37,-555.42
24,NG,outsc,0.83,-3948.43
25,NG,outsc,0.89,-3873.47
26,OK,outsc,0.49,-586.47
27,NG,SC,0.89,-3926.28
28,NG,SC,0.75,-3934.38
29,NG,outsc,0.86,-3883.28
30,NG,outsc,0.85,-3919.23
31,NG,outsc,0.81,-3662.52
32,NG,WP,0.56,-3950.04
33,OK,outsc,0.62,-582.66
34,NG,outsc,0.86,-3842.54
35,NG,outsc,0.81,-3924.28
36,NG,outsc,0.89,-3841.28
37,NG,outsc,0.88,-3911.55
38,NG,SC,0.52,-3809.27
39,NG,outsc,0.88,-3895.60
40,NG,SC,0.79,-3932.79
41,NG,outsc,0.87,-3894.14
42,OK,outsc,0.49,-338.47
43,NG,outsc,0.91,-3839.68
44,NG,outsc,0.88,-3918.42
45,NG,outsc,0.77,-3820.21
46,NG,outsc,0.85,-3856.70
47,NG,outsc,0.89,-3859.23
48,NG,outsc,0.83,-3747.36
49,NG,deform,1.00,-3897.05
50,NG,outsc,0.92,-3863.80
51,NG,outsc,0.83,-3887.53
52,NG,outsc,0.90,-3857.01
53,NG,outsc,0.86,-3866.65
54,OK,outsc,0.68,-557.73
55,NG,SC,0.83,-3941.09
56,NG,outsc,0.88,-3843.34
57,NG,SC,0.62,-3938.36
58,NG,outsc,0.91,-3886.46
59,NG,outsc,0.89,-3880.03
60,NG,outsc,0.73,-3940.72
61,NG,outsc,0.88,-3723.55
62,NG,outsc,0.91,-3675.46
63,NG,bp,0.56,-3914.67
64,NG,outsc,0.79,-3871.04
65,NG,outsc,0.88,-3868.49
66,NG,outsc,0.85,-3902.45
67,OK,SC,0.27,-578.03
68,NG,outsc,0.90,-3853.10
69,NG,SC,0.69,-3925.57
70,NG,outsc,0.81,-3900.55
71,NG,SC,0.68,-3928.67
72,NG,outsc,0.87,-3778.79
73,NG,outsc,0.78,-3851.74
74,NG,outsc,0.79,-3830.06
75,OK,outsc,0.62,-520.07
76,NG,outsc,0.87,-3752.67
77,NG,outsc,0.86,-3827.48
78,NG,deform,1.00,-3874.59
79,NG,SC,0.64,-3948.08
80,NG,outsc,0.88,-3816.21
81,NG,outsc,0.89,-3908.44
82,NG,outsc,0.89,-3819.48
83,NG,bp,0.56,-3946.55
84,OK,outsc,0.65,-519.90
85,OK,OK,0.00,-570.77
86,OK,outsc,0.70,-555.06
87,NG,outsc,0.87,-3832.57
88,NG,outsc,0.83,-3889.22
89,NG,outsc,0.86,-3869.94
90,NG,SC,0.87,-3949.63
91,NG,outsc,0.89,-3926.59
92,NG,outsc,0.85,-3939.78
93,NG,SC,0.60,-3898.99
94,NG,SC,0.87,-3907.67
95,NG,bp,0.70,-3921.16
96,NG,WP,0.53,-1896.35
97,NG,outsc,0.89,-721.61
98,NG,outsc,0.88,-1641.53
99,NG,outsc,0.86,-1820.92
100,NG,outsc,0.86,-1851.41
101,NG,outsc,0.88,-3020.57
102,NG,outsc,0.73,-3909.78
103,NG,outsc,0.90,-3934.97
104,NG,outsc,0.79,-3897.83
105,NG,SC,0.82,-3896.11
106,OK,bp,0.41,-577.90
107,NG,outsc,0.84,-3846.24
108,NG,outsc,0.77,-3852.10
109,NG,outsc,0.77,-3658.63
110,NG,bp,0.72,-3926.10
111,NG,outsc,0.86,-3796.98
112,NG,outsc,0.86,-3895.12
113,NG,bp,0.80,-3931.52
114,OK,outsc,0.43,-579.64
115,NG,outsc,0.81,-3742.41
116,NG,SC,0.76,-3893.81
117,NG,outsc,0.84,-3875.18
118,OK,outsc,0.62,-229.30
119,NG,outsc,0.93,-3858.01
120,NG,SC,0.57,-3953.31
121,NG,outsc,0.79,-3948.09
122,NG,outsc,0.89,-3821.11
123,NG,bp,0.79,-3935.70
124,NG,SC,0.82,-3892.76
125,NG,outsc,0.71,-3855.73
126,NG,deform,1.00,-3924.01
127,NG,outsc,0.92,-3799.69
128,NG,outsc,0.80,-3848.18
129,NG,outsc,0.86,-3876.46
130,NG,outsc,0.90,-3798.36
131,NG,bp,0.73,-3898.51
132,NG,outsc,0.83,-3897.28
133,NG,SC,0.69,-3918.38
134,NG,outsc,0.93,-3805.76
135,NG,outsc,0.90,-3859.16
136,NG,outsc,0.86,-3819.55
137,NG,outsc,0.82,-3836.33
138,NG,SC,0.78,-3834.68
139,NG,outsc,0.90,-3871.92
140,NG,outsc,0.81,-3876.67
141,NG,outsc,0.88,-3818.96
142,NG,outsc,0.88,-3658.91
143,NG,outsc,0.89,-3916.95
144,NG,outsc,0.88,-3797.84
145,NG,outsc,0.81,-3899.33
146,NG,bp,0.83,-3895.00
147,NG,outsc,0.80,-3612.97
148,NG,outsc,0.86,-3869.16
149,NG,outsc,0.87,-3951.95
150,NG,outsc,0.87,-3552.54
151,NG,outsc,0.85,-3766.81
152,NG,outsc,0.78,-3912.72
153,NG,outsc,0.92,-3903.10
154,NG,outsc,0.77,-3829.66
155,NG,outsc,0.88,-3839.89
156,NG,outsc,0.79,-3886.02
157,NG,outsc,0.85,-3890.79
158,NG,outsc,0.92,-3834.78
159,NG,outsc,0.74,-3929.18
160,NG,outsc,0.91,-3892.80
161,NG,outsc,0.84,-3886.43
162,NG,outsc,0.84,-3945.42
163,NG,SC,0.66,-3931.13
164,NG,deform,1.00,-3929.00
165,NG,bp,0.66,-3952.72
166,NG,outsc,0.90,-3955.05
167,OK,OK,0.00,-584.30
168,NG,outsc,0.78,-3898.26
169,NG,outsc,0.85,-3838.03
170,NG,outsc,0.90,-3784.21
171,NG,outsc,0.85,-3770.95
172,OK,outsc,0.70,-569.72
173,NG,outsc,0.84,-3804.03
174,NG,outsc,0.91,-3937.22
175,OK,bp,0.49,-576.83
176,NG,outsc,0.86,-3948.48
177,NG,outsc,0.85,-3889.18
178,NG,deform,1.00,-3931.79
179,NG,outsc,0.87,-1659.57
180,NG,outsc,0.83,50.12
181,NG,outsc,0.88,-723.81
182,NG,outsc,0.72,-1248.23
183,NG,outsc,0.84,-1638.12
184,NG,outsc,0.74,-1796.04
185,NG,outsc,0.77,-2309.81
186,NG,outsc,0.89,-2836.33
187,NG,deform,1.00,-3098.50
188,NG,outsc,0.88,-3383.27
189,NG,SC,0.77,-3741.99
190,NG,outsc,0.86,-3925.71
191,NG,SC,0.63,-3943.15
192,NG,outsc,0.87,-3781.84
193,NG,SC,0.74,-3860.53
194,OK,outsc,0.30,-579.93
195,NG,outsc,0.86,-3922.91
196,NG,outsc,0.89,-3939.57
197,NG,outsc,0.89,-3922.54
198,NG,outsc,0.89,-3765.79
199,NG,outsc,0.87,-3378.98
200,NG,outsc,0.83,-3910.97
201,NG,outsc,0.90,-3884.64
202,NG,outsc,0.87,-3863.54
203,OK,bp,0.45,-556.55
204,NG,outsc,0.87,-3850.94
205,NG,SC,0.80,-3887.59
206,NG,outsc,0.93,-3690.72
207,NG,outsc,0.77,-3912.71
208,NG,outsc,0.89,-3836.74
209,OK,outsc,0.67,-555.01
210,NG,outsc,0.84,-3706.66
211,NG,outsc,0.83,-3833.05
