==== 站點統計 ====
站點,OK數量,NG數量,瑕疵類型,瑕疵數量
89,NG,bp,0.60,-3912.22
90,OK,bp,0.34,-1031.73
91,OK,OK,0.00,-1241.57
92,OK,outsc,0.54,-1236.58
93,OK,OK,0.00,-1228.61
94,OK,outsc,0.59,-1100.38
95,NG,bp,0.55,-3933.78
96,OK,dirty,0.48,-1236.88
97,OK,outsc,0.59,-1214.08
98,NG,outsc,0.84,-3934.03
99,OK,outsc,0.44,-1205.20
100,OK,OK,0.00,-1219.64
101,OK,dirty,0.45,-1201.30
102,OK,dirty,0.40,-1049.39
103,OK,dirty,0.42,-1196.87
104,OK,bp,0.29,-1242.84
105,OK,dirty,0.32,-1233.11
106,OK,outsc,0.26,-1233.86
107,NG,outsc,0.90,-3907.14
108,OK,dirty,0.32,-1217.36
109,OK,OK,0.00,-1217.38
110,NG,bp,0.54,-3912.87

==== 總體統計 ====
總樣品數,111
OK數量,88
NG數量,23
不良率(%),20.72

==== 瑕疵統計 ====
瑕疵類型,數量,比例
dirty,10,0.43
bp,7,0.30
outsc,6,0.26

==== 分數分布分析 ====
瑕疵類型,樣本數量,最小值,最大值,平均值,5%分位數,25%分位數,中位數,75%分位數,95%分位數,99%分位數,推薦閾值
dirty,46,0.25,0.82,0.49,0.26,0.34,0.44,0.63,0.73,0.82,0.64
bp,20,0.26,0.60,0.42,0.26,0.34,0.38,0.53,0.60,0.60,0.48
OK,18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
outsc,26,0.26,0.90,0.56,0.26,0.43,0.54,0.67,0.84,0.90,0.67
wr,1,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42

==== ROC曲線數據 ====
瑕疵類型,閾值,真陽性率,假陽性率,準確率,F1分數
dirty,0.00,1.00,1.00,0.22,0.36
dirty,0.05,1.00,1.00,0.22,0.36
dirty,0.10,1.00,1.00,0.22,0.36
dirty,0.15,1.00,1.00,0.22,0.36
dirty,0.20,1.00,1.00,0.22,0.36
dirty,0.25,1.00,1.00,0.22,0.36
dirty,0.30,1.00,0.86,0.33,0.39
dirty,0.35,1.00,0.64,0.50,0.47
dirty,0.40,1.00,0.56,0.57,0.50
dirty,0.45,1.00,0.33,0.74,0.63
dirty,0.50,1.00,0.25,0.80,0.69
dirty,0.55,1.00,0.19,0.85,0.74
dirty,0.60,1.00,0.14,0.89,0.80
dirty,0.65,1.00,0.00,1.00,1.00
dirty,0.70,0.70,0.00,0.93,0.82
dirty,0.75,0.20,0.00,0.83,0.33
dirty,0.80,0.20,0.00,0.83,0.33
dirty,0.85,0.00,0.00,0.78,0.00
dirty,0.90,0.00,0.00,0.78,0.00
dirty,0.95,0.00,0.00,0.78,0.00
bp,0.00,1.00,1.00,0.35,0.52
bp,0.05,1.00,1.00,0.35,0.52
bp,0.10,1.00,1.00,0.35,0.52
bp,0.15,1.00,1.00,0.35,0.52
bp,0.20,1.00,1.00,0.35,0.52
bp,0.25,1.00,1.00,0.35,0.52
bp,0.30,1.00,0.77,0.50,0.58
bp,0.35,1.00,0.38,0.75,0.74
bp,0.40,1.00,0.15,0.90,0.88
bp,0.45,1.00,0.08,0.95,0.93
bp,0.50,1.00,0.00,1.00,1.00
bp,0.55,0.29,0.00,0.75,0.44
bp,0.60,0.00,0.00,0.65,0.00
bp,0.65,0.00,0.00,0.65,0.00
bp,0.70,0.00,0.00,0.65,0.00
bp,0.75,0.00,0.00,0.65,0.00
bp,0.80,0.00,0.00,0.65,0.00
bp,0.85,0.00,0.00,0.65,0.00
bp,0.90,0.00,0.00,0.65,0.00
bp,0.95,0.00,0.00,0.65,0.00
outsc,0.00,1.00,1.00,0.23,0.38
outsc,0.05,1.00,1.00,0.23,0.38
outsc,0.10,1.00,1.00,0.23,0.38
outsc,0.15,1.00,1.00,0.23,0.38
outsc,0.20,1.00,1.00,0.23,0.38
outsc,0.25,1.00,1.00,0.23,0.38
outsc,0.30,1.00,0.90,0.31,0.40
outsc,0.35,1.00,0.90,0.31,0.40
outsc,0.40,1.00,0.75,0.42,0.44
outsc,0.45,1.00,0.55,0.58,0.52
outsc,0.50,1.00,0.40,0.69,0.60
outsc,0.55,1.00,0.30,0.77,0.67
outsc,0.60,1.00,0.15,0.88,0.80
outsc,0.65,1.00,0.10,0.92,0.86
outsc,0.70,1.00,0.00,1.00,1.00
outsc,0.75,1.00,0.00,1.00,1.00
outsc,0.80,0.83,0.00,0.96,0.91
outsc,0.85,0.17,0.00,0.81,0.29
outsc,0.90,0.00,0.00,0.77,0.00
outsc,0.95,0.00,0.00,0.77,0.00

==== 混淆矩陣（使用推薦閾值）====
瑕疵類型,閾值,真陽性(TP),假陽性(FP),真陰性(TN),假陰性(FN),準確率,靈敏度,特異度
dirty,0.64,10,0,36,0,1.00,1.00,1.00
bp,0.48,7,0,13,0,1.00,1.00,1.00
OK,0.00,0,18,0,0,0.00,0.00,0.00
outsc,0.67,6,0,20,0,1.00,1.00,1.00
wr,0.42,0,1,0,0,0.00,0.00,0.00
